round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,5560.43,5459.98,5459.98,20.4634,1.53785,10.4159,89.5841,5386,4825,3475270,3412490
1,1,6,5,5.0.0.2,320827,5806.3,5806.3,9.20585,1.46394,98.19,1.81003,190605,3450,200516953,3628937
2,6,11,5,1.0.0.2,6310.52,6175.83,6175.83,18.6846,1.25902,1.04712,98.9529,5539,5481,3944075,3859893
2,6,11,5,5.0.0.2,29218.8,3477.21,3477.21,7.56862,0.788734,88.1042,11.8958,17359,2065,18261723,2173256
3,11,16,5,1.0.0.2,3075.28,2814.18,2814.18,14.6847,1.55649,14.3425,85.6575,4525,3876,1922052,1758860
3,11,16,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
4,16,21,5,1.0.0.2,6059.03,5902.62,5902.62,21.6555,1.71457,1.33009,98.6699,5338,5267,3786892,3689139
4,16,21,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
5,21,26,5,1.0.0.2,4071.24,3918.89,3918.89,15.7474,1.69787,11.6109,88.3891,5047,4461,2544522,2449305
5,21,26,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
6,26,31,5,1.0.0.2,4958.64,4731.72,4731.72,16.2776,1.67973,2.37484,97.6252,4674,4563,3099148,2957323
6,26,31,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
7,31,36,5,1.0.0.2,4353.09,4134.52,4134.52,18.2639,1.88024,19.2609,80.7391,4844,3911,2720681,2584074
7,31,36,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
8,36,41,5,1.0.0.2,5760.75,5612.56,5612.56,17.6144,1.33599,1.24562,98.7544,5138,5074,3600467,3507848
8,36,41,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
9,41,46,5,1.0.0.2,6542.71,6474.62,6474.62,25.2886,1.82025,0.537169,99.4628,5771,5740,4089192,4046639
9,41,46,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
10,46,51,5,1.0.0.2,5310.2,5117.2,5117.2,17.1949,1.67114,1.93293,98.0671,4294,4211,3318875,3198247
10,46,51,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
11,51,56,5,1.0.0.2,5561.83,5410.22,5410.22,18.259,1.18799,1.25468,98.7453,5340,5273,3476146,3381388
11,51,56,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
12,56,61,5,1.0.0.2,4353.84,4133.74,4133.74,23.4813,1.97439,18.1597,81.8403,4934,4038,2721148,2583585
12,56,61,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
13,61,66,5,1.0.0.2,5079.42,4944.26,4944.26,15.2547,1.79229,1.39725,98.6027,4151,4093,3174639,3090162
13,61,66,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
14,66,71,5,1.0.0.2,5357.07,5103.59,5103.59,22.0618,2.18512,2.31884,97.6812,4830,4718,3348167,3189745
14,66,71,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
15,71,76,5,1.0.0.2,4167.7,3791.29,3791.29,20.6833,2.58729,13.2757,86.7243,5092,4416,2604811,2369553
15,71,76,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
16,76,81,5,1.0.0.2,6546.59,6385.94,6385.94,22.2053,1.65419,1.38169,98.6183,5790,5710,4091618,3991211
16,76,81,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
17,81,86,5,1.0.0.2,4965.9,4773.89,4773.89,27.2753,1.63709,1.92695,98.073,4463,4377,3103687,2983680
17,81,86,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
18,86,91,5,1.0.0.2,5395.98,5241.95,5241.95,20.1303,1.48804,1.45621,98.5438,4807,4737,3372489,3276219
18,86,91,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
19,91,96,5,1.0.0.2,4173.08,3966.63,3966.63,16.3878,2.32808,9.6489,90.3511,3959,3577,2608177,2479145
19,91,96,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
20,96,101,5,1.0.0.2,3363.4,3215.99,3215.99,14.1507,1.76114,2.9753,97.0247,3361,3261,2102122,2009993
20,96,101,5,5.0.0.2,4333.42,3167.7,3167.7,7.53425,0.744658,26.9231,73.0769,2574,1881,2708385,1979815
