flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.152,49153,5.0.0.2,50000,1.00801,7.23857,6.23055,100460,1249.46,1249.46,7.92522,1.23645,98.7563,1.24373,74373,925,78240396,973100
2,7.0.0.154,49153,5.0.0.2,50000,1.01255,4.07403,3.06148,198670,1190.32,1190.32,14.6101,3.01078,99.4009,0.599142,72270,433,76028040,455516
3,7.0.0.153,49153,5.0.0.2,50000,1.01665,501.021,500.004,1151.94,1151.92,1151.92,7.26332,0.604112,0.00146118,99.9985,68438,68437,71996776,71995724
4,7.0.0.155,49153,5.0.0.2,50000,1.01929,298.917,297.898,1354.73,808.637,808.637,7.69397,0.798626,40.3103,59.6897,47953,28623,50446556,30111396
5,7.0.0.157,49153,5.0.0.2,50000,1.02357,332.653,331.629,1826.74,1207.14,1207.14,7.67577,0.838562,33.9182,66.0818,71982,47567,75725064,50040484
6,7.0.0.128,49153,1.0.0.2,9,1.032,6.00406,4.97206,1179,1179,1179,29.4523,1.15757,0,100,978,978,732760,732760
7,7.0.0.42,49153,1.0.0.2,9,1.036,1.97106,0.935064,299,60.984,60.984,5.36235,1.00852,79.6131,20.3869,672,137,34948,7128
8,7.0.0.156,49153,5.0.0.2,50000,1.03652,4.68157,3.64505,129720,925.863,925.863,13.5793,3.58254,99.2863,0.713739,56183,401,59104516,421852
11,7.0.0.106,49153,1.0.0.2,9,1.07,6.00406,4.93406,1190.44,1187.91,1187.91,23.4914,1.9237,0.306435,99.6936,979,976,734212,732656
13,7.0.0.76,49153,1.0.0.2,9,1.088,6.00406,4.91606,1192.52,1192.52,1192.52,18.0873,1.4798,0,100,979,979,732812,732812
14,7.0.0.73,49153,1.0.0.2,9,1.094,6.00406,4.91006,1193.98,1193.98,1193.98,17.8871,1.53792,0,100,979,979,732812,732812
17,7.0.0.146,49153,1.0.0.2,9,1.114,6.21108,5.09708,835.271,780.576,780.576,14.2539,1.69474,2.86396,97.136,838,814,532180,497332
19,7.0.0.53,49153,1.0.0.2,9,6.014,11.0041,4.99006,1173.16,1173.16,1173.16,26.8848,0.560879,0,100,957,957,731768,731768
21,7.0.0.144,49153,1.0.0.2,9,6.054,11.0041,4.95006,1206.53,1183.07,1183.07,11.7083,1.06597,1.02669,98.9733,974,964,746552,732032
23,7.0.0.44,49153,1.0.0.2,9,6.134,10.9241,4.79007,381.89,297.015,297.015,12.9783,2.04446,5.57325,94.4268,628,593,228660,177840
24,7.0.0.56,49153,1.0.0.2,9,6.139,11.0041,4.86506,1233.67,1205.02,1205.02,20.7519,1.81847,1.2109,98.7891,991,979,750236,732812
27,7.0.0.90,49153,1.0.0.2,9,6.148,11.0041,4.85606,1207.17,1207.17,1207.17,18.8775,1.21316,0,100,978,978,732760,732760
28,7.0.0.28,49153,1.0.0.2,9,6.157,11.0041,4.84706,1209.32,1209.32,1209.32,18.8807,1.11967,0,100,977,977,732708,732708
31,7.0.0.81,49153,1.0.0.2,9,11.048,13.2806,2.23256,168.273,64.6718,64.6718,7.40646,0.941476,61.5725,38.4275,903,347,46960,18048
33,7.0.0.148,49153,1.0.0.2,9,11.071,16.0041,4.93306,1256.61,1188.32,1188.32,28.6829,1.89471,2.87984,97.1202,1007,978,774868,732760
34,7.0.0.22,49153,1.0.0.2,9,11.072,14.8906,3.81857,260.135,202.338,202.338,6.73425,1.35488,3.46084,96.5392,549,530,124168,96580
37,7.0.0.134,49153,1.0.0.2,9,11.131,16.1506,5.01957,179.05,139.709,139.709,8.30647,1.95668,3.11927,96.8807,545,528,112344,87660
39,7.0.0.131,49153,1.0.0.2,9,11.138,16.0041,4.86606,1218.75,1204.43,1204.43,10.0859,0.970909,0.611621,99.3884,981,975,741316,732604
40,7.0.0.64,49153,1.0.0.2,9,11.155,15.6966,4.54157,218.356,162.087,162.087,16.1806,2.21499,3.9783,96.0217,553,531,123960,92016
43,7.0.0.31,49153,1.0.0.2,9,16.007,21.0491,5.04207,411.101,314.176,314.176,28.6419,3.77402,6.79012,93.2099,648,604,259100,198012
