round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,2483.76,2379.13,2379.13,17.431,1.78483,16.1954,83.8046,3501,2934,1552349,1486955
1,1,6,5,5.0.0.2,131567,6128.92,6128.92,14.3709,2.33297,95.3419,4.6581,78165,3641,82229642,3830576
2,6,11,5,1.0.0.2,2612.23,2461.64,2461.64,25.8389,2.81942,38.7326,61.2674,4371,2678,1632644,1538523
2,6,11,5,5.0.0.2,41103.9,5170.04,5170.04,12.0303,1.81953,87.4201,12.5799,24420,3072,25689947,3231273
3,11,16,5,1.0.0.2,2639.83,2458.44,2458.44,20.5956,3.021,15.7403,84.2597,3850,3244,1649895,1536525
3,11,16,5,5.0.0.2,28880,5038.87,5038.87,11.6469,1.73476,82.5504,17.4496,17158,2994,18050016,3149297
4,16,21,5,1.0.0.2,649.452,593.927,593.927,12.3799,2.59552,15.8098,84.1902,3618,3046,405907,371205
4,16,21,5,5.0.0.2,28614,5028.53,5028.53,11.6223,1.72573,82.4235,17.5765,17000,2988,17883752,3142829
5,21,26,5,1.0.0.2,3667.39,3590.35,3590.35,17.6797,1.5991,13.1918,86.8082,3957,3435,2292116,2243968
5,21,26,5,5.0.0.2,13126.8,4426.08,4426.08,10.033,1.13263,66.2777,33.7223,7799,2630,8204232,2766302
6,26,31,5,1.0.0.2,5677.38,5605.51,5605.51,19.6188,1.46952,0.666528,99.3335,4801,4769,3548360,3503442
6,26,31,5,5.0.0.2,13126.8,4426.08,4426.08,10.033,1.13263,66.2777,33.7223,7799,2630,8204232,2766302
7,31,36,5,1.0.0.2,4398.26,4287.67,4287.67,23.756,2.04226,1.13636,98.8636,4576,4524,2748916,2679794
7,31,36,5,5.0.0.2,13126.8,4426.08,4426.08,10.033,1.13263,66.2777,33.7223,7799,2630,8204232,2766302
8,36,41,5,1.0.0.2,2077.47,1876.96,1876.96,22.1416,3.82449,12.9128,87.0872,4058,3534,1298416,1173099
8,36,41,5,5.0.0.2,13126.8,4426.08,4426.08,10.033,1.13263,66.2777,33.7223,7799,2630,8204232,2766302
9,41,46,5,1.0.0.2,5828.81,5641.66,5641.66,27.001,2.22483,1.5439,98.4561,5376,5293,3643004,3526038
9,41,46,5,5.0.0.2,13126.8,4426.08,4426.08,10.033,1.13263,66.2777,33.7223,7799,2630,8204232,2766302
10,46,51,5,1.0.0.2,5010.29,4772.67,4772.67,23.323,2.26844,11.6228,88.3772,5016,4433,3131428,2982918
10,46,51,5,5.0.0.2,13126.8,4426.08,4426.08,10.033,1.13263,66.2777,33.7223,7799,2630,8204232,2766302
11,51,56,5,1.0.0.2,4011.75,3736.75,3736.75,22.8364,2.30277,18.9216,81.0784,4952,4015,2507344,2335466
11,51,56,5,5.0.0.2,13126.8,4426.08,4426.08,10.033,1.13263,66.2777,33.7223,7799,2630,8204232,2766302
12,56,61,5,1.0.0.2,4533.09,4385.94,4385.94,21.0304,1.42363,11.6466,88.3534,4731,4180,2833184,2741210
12,56,61,5,5.0.0.2,10680.7,4142.9,4142.9,9.50154,1.0021,61.2039,38.7961,6346,2462,6675468,2589315
13,61,66,5,1.0.0.2,2775.28,2598.27,2598.27,22.2154,1.83255,33.9124,66.0876,4317,2853,1734551,1623920
13,61,66,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
14,66,71,5,1.0.0.2,3502.27,3264.08,3264.08,17.6946,2.02586,13.7974,86.2026,4037,3480,2188916,2040048
14,66,71,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
15,71,76,5,1.0.0.2,3306.37,3090.47,3090.47,14.2743,2.26787,2.6607,97.3393,3796,3695,2066480,1931545
15,71,76,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
16,76,81,5,1.0.0.2,4877.8,4606.49,4606.49,21.9624,2.42192,3.42604,96.574,4962,4792,3048626,2879058
16,76,81,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
17,81,86,5,1.0.0.2,4140.61,3941.69,3941.69,19.5435,1.97583,2.21261,97.7874,3932,3845,2587881,2463554
17,81,86,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
18,86,91,5,1.0.0.2,5391.34,5266.7,5266.7,24.2918,1.55526,1.1459,98.8541,4887,4831,3369589,3291685
18,86,91,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
19,91,96,5,1.0.0.2,4603.72,4463.48,4463.48,17.6682,1.51908,20.1386,79.8614,5194,4148,2877327,2789677
19,91,96,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
20,96,101,5,1.0.0.2,4558.76,4368.36,4368.36,18.7354,1.37969,11.9984,88.0016,4884,4298,2849227,2730226
20,96,101,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
21,101,106,5,1.0.0.2,3676.2,3439.6,3439.6,19.3186,2.17192,20.3414,79.6586,4980,3967,2297626,2149749
21,101,106,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
22,106,111,5,1.0.0.2,3649.18,3581.4,3581.4,17.7259,1.32609,13.201,86.799,3727,3235,2280737,2238375
22,106,111,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
23,111,116,5,1.0.0.2,3544.25,3530.29,3530.29,17.217,1.27086,0.212615,99.7874,2822,2816,2215154,2206430
23,111,116,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
24,116,121,5,1.0.0.2,4810.37,4705.9,4705.9,19.3137,1.88103,1.1586,98.8414,3884,3839,3006481,2941185
24,116,121,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
25,121,126,5,1.0.0.2,4341.6,4129.85,4129.85,15.9793,2.65864,2.55284,97.4472,3643,3550,2713500,2581157
25,121,126,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
26,126,131,5,1.0.0.2,6247.02,6079.96,6079.96,25.2996,1.8521,1.41872,98.5813,5075,5003,3904386,3799976
26,126,131,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
27,131,136,5,1.0.0.2,2976.78,2800.59,2800.59,17.6199,1.71537,22.4279,77.5721,3674,2850,1860487,1750371
27,131,136,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
28,136,141,5,1.0.0.2,6141.08,6078.43,6078.43,22.7489,1.11301,0.510687,99.4893,5287,5260,3838174,3799017
28,136,141,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
29,141,146,5,1.0.0.2,5129.92,4943,4943,16.2456,2.27451,1.86625,98.1337,4501,4417,3206198,3089372
29,141,146,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
30,146,151,5,1.0.0.2,3373.51,3250.29,3250.29,17.9423,1.94206,11.2229,88.7771,3974,3528,2108446,2031430
30,146,151,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
31,151,156,5,1.0.0.2,4690.35,4598.79,4598.79,13.9588,1.70042,1.04446,98.9555,3734,3695,2931466,2874246
31,151,156,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
32,156,161,5,1.0.0.2,3833.81,3591.38,3591.38,16.6629,1.99559,3.22206,96.7779,3445,3334,2396131,2244610
32,156,161,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
33,161,166,5,1.0.0.2,5074.8,4933.63,4933.63,16.7357,1.9192,1.36294,98.6371,4549,4487,3171752,3083520
33,161,166,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
34,166,171,5,1.0.0.2,3702.17,3518.74,3518.74,18.9653,2.14191,9.33991,90.6601,3651,3310,2313857,2199214
34,166,171,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
35,171,176,5,1.0.0.2,4824.54,4709.58,4709.58,16.5254,1.83394,1.29601,98.704,3858,3808,3015337,2943490
35,171,176,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
36,176,181,5,1.0.0.2,1354.85,1301.31,1301.31,16.2399,1.43597,1.77332,98.2267,1297,1274,846781,813316
36,176,181,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
37,181,186,5,1.0.0.2,5017.64,4882.89,4882.89,17.3311,1.8303,1.31082,98.6892,4501,4442,3136023,3051806
37,181,186,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
38,186,191,5,1.0.0.2,3669.13,3573.85,3573.85,15.334,1.69134,1.27014,98.7299,3228,3187,2293205,2233656
38,186,191,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
39,191,196,5,1.0.0.2,4277.12,4193.43,4193.43,20.6433,1.38263,1.00362,98.9964,3587,3551,2673199,2620895
39,191,196,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
40,196,201,5,1.0.0.2,5192.09,5133.07,5133.07,24.9151,1.57947,0.577649,99.4224,4501,4475,3245057,3208170
40,196,201,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
41,201,206,5,1.0.0.2,4764.42,4709.67,4709.67,18.9136,1.34732,0.597713,99.4023,3848,3825,2977764,2943543
41,201,206,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
42,206,211,5,1.0.0.2,3689.33,3619.62,3619.62,17.3282,1.48541,0.893655,99.1063,3357,3327,2305833,2262260
42,206,211,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
43,211,216,5,1.0.0.2,3640.05,3584.19,3584.19,21.9454,1.49528,0.774954,99.225,3226,3201,2275031,2240121
43,211,216,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
44,216,221,5,1.0.0.2,4142.13,4038.43,4038.43,14.3251,1.26317,8.23882,91.7612,4673,4288,2588833,2524021
44,216,221,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
45,221,226,5,1.0.0.2,3534.08,3517.8,3517.8,20.3417,1.19278,0.261194,99.7388,2680,2673,2208802,2198625
45,221,226,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
46,226,231,5,1.0.0.2,5119.55,4974.76,4974.76,20.0212,1.7615,2.0291,97.9709,4879,4780,3199720,3109225
46,226,231,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
47,231,236,5,1.0.0.2,3773.57,3624.96,3624.96,20.0677,1.64966,1.92365,98.0763,3327,3263,2358482,2265600
47,231,236,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
48,236,241,5,1.0.0.2,3640.6,3541.86,3541.86,13.8053,1.50541,12.1695,87.8305,3328,2923,2275375,2213664
48,236,241,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
49,241,246,5,1.0.0.2,4342.4,4200.68,4200.68,18.3073,1.96451,1.75338,98.2466,3479,3418,2713999,2625426
49,241,246,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
50,246,251,5,1.0.0.2,5445.92,5227.28,5227.28,22.2099,2.11468,2.12812,97.8719,4605,4507,3403702,3267049
50,246,251,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
51,251,256,5,1.0.0.2,3672.53,3605.11,3605.11,20.1663,1.46786,0.874284,99.1257,3317,3288,2295333,2253197
51,251,256,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
52,256,261,5,1.0.0.2,3630.84,3526.31,3526.31,15.9638,1.75059,1.61812,98.3819,2781,2736,2269274,2203941
52,256,261,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
53,261,266,5,1.0.0.2,5165.78,5021.55,5021.55,21.6192,1.57161,1.48007,98.5199,4189,4127,3228615,3138468
53,261,266,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
54,266,271,5,1.0.0.2,5958.31,5807.93,5807.93,21.8538,1.7355,1.3427,98.6573,4841,4776,3723945,3629957
54,266,271,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
55,271,276,5,1.0.0.2,4859.27,4668.12,4668.12,20.4985,1.62181,7.54926,92.4507,4517,4176,3037045,2917577
55,271,276,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
56,276,281,5,1.0.0.2,2210.53,2079.45,2079.45,31.6206,2.85417,3.67516,96.3248,1687,1625,1381583,1299654
56,276,281,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
57,281,286,5,1.0.0.2,3670.54,3588.52,3588.52,30.5773,1.5265,1.06936,98.9306,3273,3238,2294090,2242824
57,281,286,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
58,286,291,5,1.0.0.2,5770.01,5644.5,5644.5,14.7048,1.21408,1.02564,98.9744,5265,5211,3606255,3527813
58,286,291,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
59,291,296,5,1.0.0.2,3119.02,3065.59,3065.59,19.5683,1.53474,0.883596,99.1164,2603,2580,1949390,1915992
59,291,296,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
60,296,301,5,1.0.0.2,3616.74,3536.05,3536.05,15.9638,1.56503,11.4666,88.5334,3532,3127,2260465,2210031
60,296,301,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
61,301,306,5,1.0.0.2,4722.55,4683.05,4683.05,17.0382,1.26935,0.440757,99.5592,3857,3840,2951597,2926907
61,301,306,5,5.0.0.2,3287.06,3286.93,3286.93,7.34386,0.470849,0,100,1953,1953,2054412,2054328
