flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.155,49153,5.0.0.2,50000,1.00841,59.7571,58.7487,9839.71,1139.16,1139.16,17.7964,3.03848,88.4228,11.5772,68687,7952,72258724,8365504
2,7.0.0.31,49153,1.0.0.2,9,1.011,11.0101,9.99906,0.169616,0.128012,0.128012,39.543,96.7821,25,75,4,3,212,160
3,7.0.0.157,49153,5.0.0.2,50000,1.01127,501.995,500.983,1174.65,1174.63,1174.63,7.31381,0.474316,0.00143012,99.9986,69924,69923,73560048,73558996
4,7.0.0.152,49153,5.0.0.2,50000,1.01409,501.996,500.981,965.49,965.474,965.474,7.33564,0.441966,0.00173995,99.9983,57473,57472,60461596,60460544
5,7.0.0.154,49153,5.0.0.2,50000,1.01497,501.997,500.982,1146.92,1146.82,1146.82,7.38388,0.489711,0.00878825,99.9912,68273,68267,71823196,71816884
6,7.0.0.156,49153,5.0.0.2,50000,1.01517,20.9156,19.9004,15753.3,612.791,612.791,23.3037,6.07707,96.1101,3.88993,37250,1449,39187000,1524348
7,7.0.0.153,49153,5.0.0.2,50000,1.01857,6.59257,5.57399,103144,1106.73,1106.73,26.7726,5.05636,98.927,1.073,68313,733,71865276,771116
9,7.0.0.144,49153,1.0.0.2,9,1.037,6.00406,4.96706,1178.68,1178.68,1178.68,23.2398,0.873605,0,100,960,960,731824,731824
11,7.0.0.98,49153,1.0.0.2,9,1.098,5.70657,4.60857,93.2038,64.6657,64.6657,22.1042,4.48166,4.04858,95.9514,494,474,53692,37252
12,7.0.0.119,49153,1.0.0.2,9,1.115,2.11406,0.999065,264.023,42.5038,42.5038,9.96342,2.45797,83.9117,16.0883,634,102,32972,5308
15,7.0.0.7,49153,1.0.0.2,9,1.133,6.32957,5.19657,939.906,928.73,928.73,12.8537,1.11648,0.561167,99.4388,891,886,610536,603276
17,7.0.0.9,49153,1.0.0.2,9,1.176,6.01858,4.84258,269.549,245.562,245.562,11.6792,1.76211,1.72414,98.2759,580,570,163164,148644
19,7.0.0.113,49153,1.0.0.2,9,6.014,11.0041,4.99006,1174.99,1174.99,1174.99,16.8697,1.1225,0,100,979,979,732912,732912
20,7.0.0.22,49153,1.0.0.2,9,6.016,11.0041,4.98806,1184.86,1174.96,1174.96,26.8028,2.27015,1.11789,98.8821,984,973,738772,732600
21,7.0.0.119,49154,1.0.0.2,9,6.02,0,0,0,0,0,0,0,100,0,3,0,164,0
23,7.0.0.106,49153,1.0.0.2,9,6.024,7.35906,1.33506,242.445,65.459,65.459,51.0434,7.61863,73.0077,26.9923,778,210,40460,10924
26,7.0.0.60,49153,1.0.0.2,9,6.121,8.16956,2.04856,195.571,80.8371,80.8371,36.8987,5.82542,58.6708,41.3292,963,398,50080,20700
28,7.0.0.80,49153,1.0.0.2,9,6.143,6.64906,0.506064,499.035,48.563,48.563,6.89036,2.6612,90.2801,9.71993,607,59,31568,3072
30,7.0.0.2,49153,1.0.0.2,9,11.034,15.7466,4.71257,127.502,94.4878,94.4878,21.4207,5.64179,4.78088,95.2191,502,478,75108,55660
32,7.0.0.107,49153,1.0.0.2,9,11.056,11.1345,0.0785288,2871.61,101.058,101.058,6.71045,1.95272,96.4945,3.50554,542,19,28188,992
34,7.0.0.61,49153,1.0.0.2,9,11.075,15.9706,4.89557,162.315,133.842,133.842,8.93385,1.53,2.23464,97.7654,537,525,99328,81904
36,7.0.0.23,49153,1.0.0.2,9,11.134,16.0876,4.95357,309.485,259.401,259.401,33.0366,4.91743,5.26316,94.7368,589,558,191632,160620
38,7.0.0.76,49153,1.0.0.2,9,11.162,17.2895,6.12753,981.172,954.361,954.361,22.7478,3.1792,1.82002,98.18,989,971,751520,730984
40,7.0.0.82,49153,1.0.0.2,9,11.193,16.5221,5.32906,1105.83,1101.47,1101.47,17.8749,1.23877,0.199005,99.801,1005,1003,736628,733724
42,7.0.0.56,49153,1.0.0.2,9,16.007,21.0136,5.00656,40.0562,39.3084,39.3084,14.156,3.48075,1.86722,98.1328,482,473,25068,24600
44,7.0.0.49,49153,1.0.0.2,9,16.024,19.7731,3.74906,99.0882,39.1351,39.1351,16.8266,4.8214,61.086,38.914,884,344,46436,18340
46,7.0.0.147,49153,1.0.0.2,9,16.085,21.0076,4.92257,41.1623,40.9932,40.9932,7.29465,1.25702,0.410678,99.5893,487,485,25328,25224
48,7.0.0.149,49153,1.0.0.2,9,16.112,21.0076,4.89557,41.3043,41.3043,41.3043,4.61145,0.210162,0,100,486,486,25276,25276
50,7.0.0.13,49153,1.0.0.2,9,16.151,21.0076,4.85657,41.7217,41.7217,41.7217,4.70025,0.366457,0,100,487,487,25328,25328
51,7.0.0.38,49153,1.0.0.2,9,16.169,21.013,4.84403,41.3144,39.8544,39.8544,22.5971,6.24647,3.5343,96.4657,481,464,25016,24132
54,7.0.0.105,49153,1.0.0.2,9,21.015,26.0041,4.98906,1174.48,1174.48,1174.48,16.3315,1.36912,0,100,970,970,732444,732444
56,7.0.0.120,49153,1.0.0.2,9,21.045,24.7991,3.75407,146.802,100.167,100.167,13.7308,3.10304,3.2882,96.7118,517,500,68888,47004
58,7.0.0.146,49153,1.0.0.2,9,21.064,21.1191,0.0550644,3921.51,106.348,106.348,6.51504,2.5461,97.3025,2.6975,519,14,26992,732
59,7.0.0.48,49153,1.0.0.2,9,21.067,26.0041,4.93706,1187.61,1187.61,1187.61,24.6405,1.24081,0,100,979,979,732912,732912
62,7.0.0.72,49153,1.0.0.2,9,21.177,26.0041,4.82706,1213.9,1213.9,1213.9,14.2207,1.38785,0,100,970,970,732444,732444
64,7.0.0.119,49155,1.0.0.2,9,21.196,0,0,0,0,0,0,0,100,0,3,0,164,0
65,7.0.0.22,49154,1.0.0.2,9,26,32.2396,6.23956,974.15,938.778,938.778,15.5922,2.20778,1.92308,98.0769,988,969,759784,732196
67,7.0.0.8,49153,1.0.0.2,9,26.036,31.0041,4.96806,1179.95,1179.95,1179.95,27.6102,0.821409,0,100,978,978,732760,732760
68,7.0.0.58,49153,1.0.0.2,9,26.044,31.8101,5.76606,1029.63,1017.54,1017.54,16.1396,1.66256,0.6,99.4,1000,994,742112,733400
69,7.0.0.71,49153,1.0.0.2,9,26.047,31.2541,5.20706,1128.74,1128.74,1128.74,19.3212,1.19847,0,100,1026,1026,734680,734680
70,7.0.0.69,49153,1.0.0.2,9,26.055,31.2541,5.19906,1130.56,1130.56,1130.56,19.2328,1.22903,0,100,1027,1027,734732,734732
75,7.0.0.74,49153,1.0.0.2,9,26.167,49.0651,22.8981,281.439,256.075,256.075,14.5809,3.36203,4.88281,95.1172,1024,974,805552,732952
77,7.0.0.62,49153,1.0.0.2,9,31.016,277.008,245.992,23.83,23.83,23.83,30.4261,1.60675,0,100,978,978,732748,732748
79,7.0.0.24,49153,1.0.0.2,9,31.049,36.094,5.04503,1067.23,1055.71,1055.71,36.0358,1.83474,0.534759,99.4652,935,930,673024,665764
81,7.0.0.93,49153,1.0.0.2,9,31.073,36.0971,5.02407,1108.67,1106.36,1106.36,31.1823,1.79977,0.105152,99.8948,951,950,696256,694804
