flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.153,49153,5.0.0.2,50000,1.0069,478.734,477.727,1002.66,1002.45,1002.45,13.1696,2.99275,0.0210841,99.9789,56915,56903,59874580,59861956
2,7.0.0.152,49153,5.0.0.2,50000,1.0102,48.4581,47.4479,11741.6,1163.04,1163.04,15.6353,2.93666,90.0947,9.90528,66197,6557,69639244,6897964
3,7.0.0.157,49153,5.0.0.2,50000,1.0129,205.64,204.627,2647.32,1132.64,1132.64,14.2064,2.85505,57.2157,42.7843,64367,27539,67714084,28971028
4,7.0.0.45,49153,1.0.0.2,9,1.013,5.43703,4.42403,1315.91,1308.03,1308.03,19.7893,1.03905,0.375,99.625,800,797,727704,723348
5,7.0.0.156,49153,5.0.0.2,50000,1.01615,7.37004,6.35388,75465.9,996.058,996.058,32.7405,5.18692,98.6801,1.31988,56975,752,59937700,791104
7,7.0.0.154,49153,5.0.0.2,50000,1.03254,478.727,477.695,1047.9,1047.9,1047.9,12.636,2.93938,0,100,59479,59479,62571908,62571908
8,7.0.0.3,49153,1.0.0.2,9,1.036,5.43553,4.39953,1332.62,1332.15,1332.15,21.0935,1.49432,0.510204,99.4898,980,975,732864,732604
10,7.0.0.155,49153,5.0.0.2,50000,1.09451,478.691,477.596,226.42,226.42,226.42,12.4577,4.88678,0,100,12849,12849,13517148,13517148
11,7.0.0.150,49153,1.0.0.2,9,1.107,5.48906,4.38206,1337.84,1337.84,1337.84,26.6121,1.33742,0,100,979,979,732812,732812
13,7.0.0.63,49153,1.0.0.2,9,1.164,5.49456,4.33056,1353.75,1353.75,1353.75,34.4569,1.41183,0,100,979,979,732812,732812
14,7.0.0.43,49153,1.0.0.2,9,1.171,5.49156,4.32056,1356.98,1356.98,1356.98,34.4658,1.3893,0,100,980,980,732864,732864
17,7.0.0.73,49153,1.0.0.2,9,1.198,5.48906,4.29106,1366.21,1366.21,1366.21,26.593,1.32791,0,100,979,979,732812,732812
19,7.0.0.88,49153,1.0.0.2,9,5.43106,10.4356,5.0045,1240.24,1170.61,1170.61,14.9466,1.65588,3.00903,96.991,997,967,775848,732288
21,7.0.0.65,49153,1.0.0.2,9,5.46006,10.818,5.35796,1180.78,1093.82,1093.82,18.3175,2.9357,4.21982,95.7802,1019,976,790820,732584
23,7.0.0.90,49153,1.0.0.2,9,5.51606,10.3816,4.86554,1015.71,910.403,910.403,29.894,2.18118,5.2514,94.7486,895,848,617744,553700
25,7.0.0.66,49153,1.0.0.2,9,5.54406,10.3666,4.82251,330.888,251.228,251.228,18.1342,2.43522,5.78512,94.2149,605,570,199464,151444
27,7.0.0.108,49153,1.0.0.2,9,5.59906,10.4401,4.84104,1049.73,1015.96,1015.96,28.08,2.25344,1.76211,98.2379,908,892,635220,614788
28,7.0.0.62,49153,1.0.0.2,9,5.61706,10.4601,4.84301,212.304,173.842,173.842,16.6241,2.64025,3.03571,96.9643,560,543,128524,105240
31,7.0.0.132,49153,1.0.0.2,9,10.4701,15.4441,4.974,1163.73,1163.73,1163.73,9.97903,0.873632,0,100,799,799,723552,723552
33,7.0.0.43,49154,1.0.0.2,9,10.5011,15.4366,4.9355,1188.15,1188.15,1188.15,11.5554,0.727501,0,100,981,981,733016,733016
35,7.0.0.144,49153,1.0.0.2,9,10.5711,15.4366,4.8655,1205,1205,1205,33.4902,1.11593,0,100,980,980,732864,732864
36,7.0.0.95,49153,1.0.0.2,9,10.5731,15.4421,4.869,1049.49,985.072,985.072,14.6783,1.86938,3.01676,96.9832,895,868,638744,599540
39,7.0.0.28,49153,1.0.0.2,9,10.5931,15.4366,4.8435,1210.47,1210.47,1210.47,25.4288,1.15772,0,100,980,980,732864,732864
41,7.0.0.73,49154,1.0.0.2,9,10.6131,15.4366,4.8235,1215.49,1215.49,1215.49,33.3903,1.11682,0,100,980,980,732864,732864
43,7.0.0.88,49154,1.0.0.2,9,15.4491,19.502,4.05297,1428.19,1428.19,1428.19,9.69501,0.869029,0,100,799,799,723552,723552
45,7.0.0.84,49153,1.0.0.2,9,15.4961,19.5041,4.008,1462.7,1462.7,1462.7,23.4752,1.28981,0,100,979,979,732812,732812
47,7.0.0.62,49154,1.0.0.2,9,15.5291,19.5006,3.9715,1476.14,1476.14,1476.14,13.2836,0.86622,0,100,979,979,732812,732812
49,7.0.0.27,49153,1.0.0.2,9,15.5671,19.5006,3.9335,1490.4,1490.4,1490.4,34.6917,1.2054,0,100,979,979,732812,732812
51,7.0.0.45,49154,1.0.0.2,9,15.6091,19.5041,3.895,1505.13,1505.13,1505.13,23.4621,1.28364,0,100,979,979,732812,732812
53,7.0.0.52,49153,1.0.0.2,9,15.6181,19.5006,3.8825,1509.98,1509.98,1509.98,34.7403,1.20977,0,100,979,979,732812,732812
55,7.0.0.95,49154,1.0.0.2,9,19.507,24.6761,5.16903,1222.24,1134.6,1134.6,15.1582,2.28613,3.79747,96.2025,1027,988,789728,733100
