round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,5.43106,4.43106,06:15:55,06:22:38,403.4
2,5.43106,10.4311,5,06:22:38,06:29:54,436.035
3,10.4311,15.4311,5,06:29:54,06:37:17,442.351
4,15.4311,19.496,4.06497,06:37:17,06:43:31,373.847
5,19.496,24.496,5,06:43:31,06:50:34,423.181
6,24.496,29.496,5,06:50:34,06:57:17,403.473
7,29.496,34.496,5,06:57:17,07:04:15,417.211
8,34.496,39.1636,4.66754,07:04:15,07:11:09,414.778
9,39.1636,44.1636,5,07:11:09,07:18:33,443.542
10,44.1636,49.1636,5,07:18:33,07:25:07,394.089
11,49.1636,54.1636,5,07:25:07,07:31:49,401.7
12,54.1636,59.1636,5,07:31:49,07:38:43,414.453
13,59.1636,64.1636,5,07:38:43,07:45:46,422.701
14,64.1636,69.1636,5,07:45:46,07:52:40,414.228
15,69.1636,73.06,3.89646,07:52:40,07:58:33,352.544
16,73.06,77.8241,4.76404,07:58:33,08:05:16,403.114
17,77.8241,82.8241,5,08:05:16,08:11:46,390.066
18,82.8241,87.8241,5,08:11:46,08:18:48,421.933
19,87.8241,92.8241,5,08:18:48,08:25:13,385.044
20,92.8241,97.8241,5,08:25:13,08:32:06,413.716
21,97.8241,102.824,5,08:32:06,08:38:53,406.325
22,102.824,107.824,5,08:38:53,08:45:06,373.206
23,107.824,112.824,5,08:45:06,08:52:14,427.59
24,112.824,117.824,5,08:52:14,08:59:09,415.17
25,117.824,122.824,5,08:59:09,09:05:36,386.93
26,122.824,127.568,4.7435,09:05:36,09:12:12,396.363
27,127.568,131.16,3.592,09:12:12,09:17:45,333.077
28,131.16,136.16,5,09:17:45,09:24:37,412.273
29,136.16,141.127,4.9675,09:24:37,09:31:31,413.209
30,141.127,146.127,5,09:31:31,09:38:26,415.848
31,146.127,151.127,5,09:38:26,09:44:34,367.624
32,151.127,156.127,5,09:44:34,09:51:12,398.11
33,156.127,161.127,5,09:51:12,09:57:46,393.546
34,161.127,165.029,3.90196,09:57:46,10:03:27,341.704
35,165.029,170.029,5,10:03:27,10:10:00,393.025
36,170.029,175.029,5,10:10:00,10:16:31,390.585
37,175.029,180.029,5,10:16:31,10:23:17,405.653
38,180.029,185.029,5,10:23:17,10:29:46,388.917
39,185.029,190.029,5,10:29:46,10:35:50,364.741
40,190.029,194.877,4.848,10:35:50,10:42:35,404.6
41,194.877,199.52,4.6425,10:42:35,10:49:08,392.777
42,199.52,204.52,5,10:49:08,10:55:34,386.337
43,204.52,208.777,4.25704,10:55:34,11:01:32,357.442
44,208.777,213.262,4.485,11:01:32,11:08:08,396.478
45,213.262,218.262,5,11:08:08,11:14:27,378.762
46,218.262,223.262,5,11:14:27,11:20:45,377.82
47,223.262,228.262,5,11:20:45,11:27:04,379.646
48,228.262,233.262,5,11:27:04,11:33:24,379.504
49,233.262,237.853,4.59096,11:33:24,11:39:38,373.993
50,237.853,242.853,5,11:39:38,11:46:13,395.464
51,242.853,247.853,5,11:46:13,11:52:17,363.497
52,247.853,251.482,3.62904,11:52:17,11:57:31,314.414
53,251.482,255.955,4.473,11:57:31,12:03:45,374.054
54,255.955,259.618,3.663,12:03:45,12:09:19,333.387
55,259.618,264.618,5,12:09:19,12:15:24,365.244
56,264.618,269.618,5,12:15:24,12:21:43,378.817
57,269.618,274.308,4.6905,12:21:43,12:28:05,382.285
58,274.308,279.308,5,12:28:05,12:34:43,397.995
59,279.308,284.308,5,12:34:43,12:40:42,359.376
60,284.308,288.898,4.5895,12:40:42,12:47:13,390.835
61,288.898,293.898,5,12:47:13,12:53:11,358.042
62,293.898,298.898,5,12:53:11,12:59:42,390.663
63,298.898,303.898,5,12:59:42,13:06:15,393.41
64,303.898,307.501,3.603,13:06:15,13:11:27,311.993
65,307.501,312.501,5,13:11:27,13:18:10,402.631
66,312.501,317.501,5,13:18:10,13:24:39,389.495
67,317.501,321.555,4.0545,13:24:39,13:30:26,346.47
68,321.555,326.555,5,13:30:26,13:36:44,378.419
69,326.555,331.555,5,13:36:44,13:43:11,387.096
70,331.555,336.555,5,13:43:11,13:49:28,376.606
71,336.555,341.555,5,13:49:28,13:55:54,385.746
72,341.555,345.602,4.0465,13:55:54,14:01:34,340.441
73,345.602,349.33,3.728,14:01:34,14:06:56,321.846
74,349.33,354.33,5,14:06:56,14:12:44,348.132
75,354.33,359.33,5,14:12:44,14:19:48,423.48
76,359.33,363.946,4.61596,14:19:48,14:26:02,374.388
77,363.946,368.946,5,14:26:02,14:32:30,387.824
78,368.946,373.559,4.613,14:32:30,14:38:52,381.816
79,373.559,377.503,3.94404,14:38:52,14:44:38,346.55
80,377.503,382.503,5,14:44:38,14:51:29,410.796
81,382.503,387.385,4.88196,14:51:29,14:57:57,387.739
82,387.385,392.385,5,14:57:57,15:04:25,388.483
83,392.385,397.385,5,15:04:25,15:10:10,345.074
