round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,1808.46,1568.12,1568.12,25.9415,3.34248,29.603,70.397,4030,2837,1130285,980078
1,1,6,5,5.0.0.2,271268,5819.06,5819.06,14.7792,2.46064,97.855,2.14505,161162,3457,169542537,3636912
2,6,11,5,1.0.0.2,4874.89,4759.91,4759.91,16.9288,1.6892,1.19662,98.8034,4847,4789,3046808,2974946
2,6,11,5,5.0.0.2,79392.6,4279.05,4279.05,12.7045,1.61882,94.6086,5.39137,47168,2543,49620398,2674405
3,11,16,5,1.0.0.2,3758.05,3520.25,3520.25,25.055,2.69627,27.2189,72.7811,4225,3075,2348784,2200157
3,11,16,5,5.0.0.2,22006.1,3177.9,3177.9,8.63788,0.709735,85.5526,14.4474,13075,1889,13753825,1986186
4,16,21,5,1.0.0.2,3390.5,3130.67,3130.67,15.2801,2.26107,33.9184,66.0816,4900,3238,2119062,1956668
4,16,21,5,5.0.0.2,14577,3024.56,3024.56,7.81779,0.531469,79.2403,20.7597,8661,1798,9110655,1890352
5,21,26,5,1.0.0.2,4232.04,3995.62,3995.62,18.7989,2.87759,13.8992,86.1008,4324,3723,2645025,2497261
5,21,26,5,5.0.0.2,14577,3024.56,3024.56,7.81779,0.531469,79.2403,20.7597,8661,1798,9110655,1890352
6,26,31,5,1.0.0.2,555.901,308.542,308.542,11.254,3.47568,82.712,17.288,3031,524,347438,192839
6,26,31,5,5.0.0.2,14577,3024.56,3024.56,7.81779,0.531469,79.2403,20.7597,8661,1798,9110655,1890352
7,31,36,5,1.0.0.2,3621.22,3570.63,3570.63,19.2464,1.57859,14.4182,85.5818,3558,3045,2263262,2231641
7,31,36,5,5.0.0.2,14577,3024.56,3024.56,7.81779,0.531469,79.2403,20.7597,8661,1798,9110655,1890352
8,36,41,5,1.0.0.2,2105.78,1892.15,1892.15,15.4753,3.26629,25.0107,74.9893,2339,1754,1316115,1182594
8,36,41,5,5.0.0.2,14577,3024.56,3024.56,7.81779,0.531469,79.2403,20.7597,8661,1798,9110655,1890352
9,41,46,5,1.0.0.2,6235.23,6004.43,6004.43,27.9948,2.15371,1.98428,98.0157,5090,4989,3897017,3752767
9,41,46,5,5.0.0.2,14577,3024.56,3024.56,7.81779,0.531469,79.2403,20.7597,8661,1798,9110655,1890352
10,46,51,5,1.0.0.2,5886.31,5883.66,5883.66,18.4815,1.15226,0.020496,99.9795,4879,4878,3678942,3677288
10,46,51,5,5.0.0.2,14577,3024.56,3024.56,7.81779,0.531469,79.2403,20.7597,8661,1798,9110655,1890352
11,51,56,5,1.0.0.2,4875.74,4670.95,4670.95,25.8967,1.92644,2.22938,97.7706,4037,3947,3047338,2919342
11,51,56,5,5.0.0.2,14577,3024.56,3024.56,7.81779,0.531469,79.2403,20.7597,8661,1798,9110655,1890352
12,56,61,5,1.0.0.2,3831.65,3732.38,3732.38,19.6511,1.54356,11.9169,88.0831,4330,3814,2394780,2332738
12,56,61,5,5.0.0.2,14577,3024.56,3024.56,7.81779,0.531469,79.2403,20.7597,8661,1798,9110655,1890352
13,61,66,5,1.0.0.2,5288.29,5025.7,5025.7,35.0282,1.67566,11.1089,88.8911,5122,4553,3305184,3141059
13,61,66,5,5.0.0.2,12122.8,2709.62,2709.62,7.82539,0.527044,77.6482,22.3518,7203,1610,7576751,1693512
14,66,71,5,1.0.0.2,6059.83,5978.18,5978.18,20.016,1.43202,0.698603,99.3014,5010,4975,3787394,3736359
14,66,71,5,5.0.0.2,6659.79,2008.57,2008.57,7.83463,0.510674,69.8256,30.1744,3957,1194,4162367,1255356
15,71,76,5,1.0.0.2,5366.87,5252.46,5252.46,15.708,1.11827,1.5204,98.4796,5196,5117,3354293,3282788
15,71,76,5,5.0.0.2,6659.79,2008.57,2008.57,7.83463,0.510674,69.8256,30.1744,3957,1194,4162367,1255356
16,76,81,5,1.0.0.2,5201.27,5042.52,5042.52,17.3695,1.61757,1.59552,98.4045,4638,4564,3250794,3151577
16,76,81,5,5.0.0.2,6659.79,2008.57,2008.57,7.83463,0.510674,69.8256,30.1744,3957,1194,4162367,1255356
17,81,86,5,1.0.0.2,2725.87,2526.53,2526.53,13.1058,1.99151,26.622,73.378,3730,2737,1703670,1579082
17,81,86,5,5.0.0.2,6659.79,2008.57,2008.57,7.83463,0.510674,69.8256,30.1744,3957,1194,4162367,1255356
18,86,91,5,1.0.0.2,3220.8,3037.68,3037.68,14.1488,1.81066,22.7932,77.2068,4203,3245,2012997,1898553
18,86,91,5,5.0.0.2,6659.79,2008.57,2008.57,7.83463,0.510674,69.8256,30.1744,3957,1194,4162367,1255356
19,91,96,5,1.0.0.2,2953.84,2653.96,2653.96,16.9193,4.34426,4.81481,95.1852,2700,2570,1846153,1658723
19,91,96,5,5.0.0.2,6659.79,2008.57,2008.57,7.83463,0.510674,69.8256,30.1744,3957,1194,4162367,1255356
20,96,101,5,1.0.0.2,2832.62,2721.72,2721.72,14.508,1.7683,15.1234,84.8766,3121,2649,1770385,1701077
20,96,101,5,5.0.0.2,6659.79,2008.57,2008.57,7.83463,0.510674,69.8256,30.1744,3957,1194,4162367,1255356
21,101,106,5,1.0.0.2,3800.14,3464.8,3464.8,22.0719,2.21061,24.1595,75.8405,4313,3271,2375087,2165503
21,101,106,5,5.0.0.2,4699.67,1600.07,1600.07,7.74835,0.476255,65.9384,34.0616,2792,951,2937295,1000043
22,106,111,5,1.0.0.2,6074.46,5962.96,5962.96,24.4469,1.6873,0.884304,99.1157,5428,5380,3796539,3726852
22,106,111,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
23,111,116,5,1.0.0.2,4711.77,4681.67,4681.67,19.1531,1.51411,0.332651,99.6673,3908,3895,2944856,2926043
23,111,116,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
24,116,121,5,1.0.0.2,4741.16,4481.45,4481.45,21.6729,2.50973,12.0946,87.9054,4440,3903,2963223,2800907
24,116,121,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
25,121,126,5,1.0.0.2,4856.42,4728.46,4728.46,21.5278,1.73023,1.89019,98.1098,4444,4360,3035261,2955287
25,121,126,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
26,126,131,5,1.0.0.2,2610.91,2547.42,2547.42,14.8038,1.28419,15.1452,84.8548,2859,2426,1631820,1592136
26,126,131,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
27,131,136,5,1.0.0.2,5015.15,4874.1,4874.1,14.5513,1.47571,16.9031,83.0969,5005,4159,3134472,3046310
27,131,136,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
28,136,141,5,1.0.0.2,3842.59,3710.29,3710.29,13.5709,1.6088,20.693,79.307,4098,3250,2401620,2318932
28,136,141,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
29,141,146,5,1.0.0.2,6603.68,6448.97,6448.97,17.6429,1.39114,1.17194,98.8281,5717,5650,4127297,4030603
29,141,146,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
30,146,151,5,1.0.0.2,1813.03,1695.5,1695.5,15.319,1.92688,2.89608,97.1039,1761,1710,1133143,1059689
30,146,151,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
31,151,156,5,1.0.0.2,4604.38,4490.51,4490.51,18.7493,1.83947,9.92972,90.0703,4411,3973,2877739,2806571
31,151,156,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
32,156,161,5,1.0.0.2,4812.36,4784.88,4784.88,18.8914,1.50839,0.306748,99.6933,3912,3900,3007722,2990552
32,156,161,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
33,161,166,5,1.0.0.2,3645.89,3569.63,3569.63,19.0335,1.26309,17.8614,82.1386,4227,3472,2278683,2231018
33,161,166,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
34,166,171,5,1.0.0.2,3515.78,3515.76,3515.76,16.3121,1.47222,0,100,2911,2911,2197360,2197351
34,166,171,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
35,171,176,5,1.0.0.2,4674,4674,4674,19.3837,1.33843,0,100,3841,3841,2921247,2921247
35,171,176,5,5.0.0.2,784.038,784.021,784.021,7.29957,0.298535,0,100,466,466,490024,490013
36,176,181,5,1.0.0.2,2345.57,2345.57,2345.57,13.9397,1.01787,0,100,1821,1821,1465983,1465983
