flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.154,49153,5.0.0.2,50000,1.0076,11.6526,10.645,56921.4,1174.84,1174.84,24.8151,4.21663,97.936,2.06397,71997,1486,75740844,1563272
2,7.0.0.152,49153,5.0.0.2,50000,1.01485,64.4501,63.4352,7917.26,1015.99,1015.99,7.78954,0.572076,87.1674,12.8326,59676,7658,62779152,8056216
3,7.0.0.157,49153,5.0.0.2,50000,1.02106,104.332,103.311,5875.75,1224.55,1224.55,8.18261,0.645948,79.1593,20.8407,72128,15032,75878656,15813664
4,7.0.0.156,49153,5.0.0.2,50000,1.02898,6.37957,5.35058,103990,1049.13,1049.13,19.6662,4.51758,98.9911,1.00888,66113,667,69550876,701684
5,7.0.0.153,49153,5.0.0.2,50000,1.03243,4.57203,3.5396,136347,836.939,836.939,21.6446,5.15605,99.3862,0.613829,57345,352,60326940,370304
6,7.0.0.18,49153,1.0.0.2,9,1.034,1.06956,0.0355645,5978.09,24.2939,24.2939,12.9609,11.1356,99.6086,0.391389,511,2,26576,108
7,7.0.0.147,49153,1.0.0.2,9,1.035,4.93556,3.90056,100.506,47.8946,47.8946,35.5127,6.85867,12.3047,87.6953,512,449,49004,23352
8,7.0.0.155,49153,5.0.0.2,50000,1.03778,498.728,497.69,784.038,784.021,784.021,7.30283,0.298034,0.0021568,99.9978,46365,46364,48775980,48774928
9,7.0.0.74,49153,1.0.0.2,9,1.052,4.05556,3.00356,125.771,47.5169,47.5169,41.5536,7.24049,62.2247,37.7753,908,343,47220,17840
12,7.0.0.126,49153,1.0.0.2,9,1.067,5.76958,4.70258,339.769,255.784,255.784,15.5684,1.25241,5.57377,94.4262,610,576,199724,150356
15,7.0.0.11,49153,1.0.0.2,9,1.121,6.00406,4.88306,1200.66,1200.66,1200.66,19.4829,0.609719,0,100,980,980,732864,732864
17,7.0.0.36,49153,1.0.0.2,9,1.149,6.00107,4.85207,124.523,92.6285,92.6285,31.4152,5.31111,4.31373,95.6863,510,488,75524,56180
19,7.0.0.114,49153,1.0.0.2,9,6.006,11.0056,4.99956,1171.26,1171.26,1171.26,9.91607,0.519342,0,100,961,961,731976,731976
21,7.0.0.38,49153,1.0.0.2,9,6.047,10.8225,4.77553,182.986,136.509,136.509,16.5953,3.47065,4.08163,95.9184,539,517,109232,81488
22,7.0.0.87,49153,1.0.0.2,9,6.065,10.9776,4.91257,143.091,111.844,111.844,11.7444,3.47757,3.57143,96.4286,532,513,87868,68680
25,7.0.0.150,49153,1.0.0.2,9,6.147,11.0056,4.85856,1206.63,1206.63,1206.63,21.37,0.79573,0,100,979,979,732812,732812
27,7.0.0.109,49153,1.0.0.2,9,6.174,11.7965,5.62253,1084.1,1042.78,1042.78,25.9449,2.70102,1.998,98.002,1001,981,761920,732880
28,7.0.0.28,49153,1.0.0.2,9,6.18,11.0056,4.82556,1214.88,1214.88,1214.88,14.5071,0.980629,0,100,979,979,732812,732812
31,7.0.0.110,49153,1.0.0.2,9,11.057,11.7086,0.651565,462.296,88.1569,88.1569,18.9511,3.75065,80.9392,19.0608,724,138,37652,7180
33,7.0.0.58,49153,1.0.0.2,9,11.128,11.1686,0.0405644,5138.69,21.2994,21.2994,13.0323,11.0643,99.6008,0.399202,501,2,26056,108
35,7.0.0.116,49153,1.0.0.2,9,11.167,18.9986,7.83156,818.53,748.765,748.765,18.8788,5.053,4.65116,95.3488,1032,984,801296,733000
37,7.0.0.43,49153,1.0.0.2,9,11.18,16.0041,4.82406,1232.37,1215.51,1215.51,33.1175,1.25348,0.70922,99.2908,987,980,743128,732964
38,7.0.0.137,49153,1.0.0.2,9,11.183,16.0041,4.82106,1235.63,1216.36,1216.36,23.2434,1.84155,0.808898,99.1911,989,981,744632,733016
39,7.0.0.38,49154,1.0.0.2,9,11.183,32.0161,20.8331,321.59,281.425,281.425,17.9515,5.59156,6.926,93.074,1054,981,837464,732868
43,7.0.0.54,49153,1.0.0.2,9,16.047,16.6056,0.558565,484.155,75.2787,75.2787,24.6885,4.94831,84.4615,15.5385,650,101,33804,5256
44,7.0.0.124,49153,1.0.0.2,9,16.049,16.0866,0.0375644,5704.12,122.669,122.669,5.14919,1.11388,97.8641,2.13592,515,11,26784,576
47,7.0.0.118,49153,1.0.0.2,9,16.119,17.6166,1.49756,261.224,133.358,133.358,7.29685,1.69258,5.88235,94.1176,510,480,48900,24964
48,7.0.0.29,49153,1.0.0.2,9,16.135,16.7186,0.583564,445.593,60.648,60.648,32.9261,5.23037,86.4,13.6,625,85,32504,4424
51,7.0.0.95,49153,1.0.0.2,9,16.155,21.0056,4.85056,1215.11,1207.93,1207.93,12.3969,1.26072,0.308642,99.6914,972,969,736748,732392
53,7.0.0.145,49153,1.0.0.2,9,16.188,21.0056,4.81756,1217.15,1217.15,1217.15,17.6131,1.12914,0,100,980,980,732964,732964
55,7.0.0.17,49153,1.0.0.2,9,21.045,24.4806,3.43557,337.467,275.862,275.862,30.8864,4.69767,4.70588,95.2941,510,486,144924,118468
57,7.0.0.19,49153,1.0.0.2,9,21.121,26.0041,4.88306,1233.8,1200.49,1200.49,15.1947,2.05377,1.41129,98.5887,992,978,753088,732760
58,7.0.0.148,49153,1.0.0.2,9,21.123,26.0056,4.88256,1253.04,1200.7,1200.7,22.0724,2.52941,2.1978,97.8022,1001,979,764756,732812
59,7.0.0.85,49153,1.0.0.2,9,21.123,26.0041,4.88106,1232.01,1203.36,1203.36,14.24,2.59384,1.31048,98.6895,992,979,751688,734212
60,7.0.0.29,49154,1.0.0.2,9,21.133,0,0,0,0,0,0,0,100,0,3,0,164,0
61,7.0.0.105,49153,1.0.0.2,9,21.138,21.4001,0.262064,916.05,106.478,106.478,5.30736,1.2662,88.3882,11.6118,577,67,30008,3488
66,7.0.0.76,49153,1.0.0.2,9,26.095,26.1556,0.0605644,3455.49,69.2155,69.2155,7.76374,3.91189,98.0119,1.98807,503,10,26160,524
67,7.0.0.39,49153,1.0.0.2,9,26.097,26.4126,0.315565,797.656,129.292,129.292,6.0928,1.82165,83.8017,16.1983,605,98,31464,5100
70,7.0.0.32,49153,1.0.0.2,9,26.116,26.1446,0.0285644,7079.01,30.2474,30.2474,11.5502,14.0286,99.5885,0.411523,486,2,25276,108
72,7.0.0.104,49153,1.0.0.2,9,26.142,26.3711,0.229065,1058.92,141.794,141.794,5.27272,1.38735,86.6209,13.3791,583,78,30320,4060
74,7.0.0.110,49154,1.0.0.2,9,26.176,0,0,0,0,0,0,0,100,0,3,0,164,0
75,7.0.0.136,49153,1.0.0.2,9,26.196,26.4546,0.258564,962.236,157.794,157.794,5.23309,1.39648,83.612,16.388,598,98,31100,5100
77,7.0.0.55,49153,1.0.0.2,9,31.002,31.5806,0.578564,434.344,67.6433,67.6433,6.52392,3.60635,84.4371,15.5629,604,94,31412,4892
79,7.0.0.136,49154,1.0.0.2,9,31.088,0,0,0,0,0,0,0,100,0,3,0,164,0
80,7.0.0.46,49153,1.0.0.2,9,31.115,36.0186,4.90356,1195.38,1195.38,1195.38,23.7866,1.31483,0,100,975,975,732704,732704
82,7.0.0.74,49154,1.0.0.2,9,31.146,0,0,0,0,0,0,0,100,0,3,0,164,0
83,7.0.0.117,49153,1.0.0.2,9,31.161,36.0056,4.84456,1210.46,1210.46,1210.46,17.6032,1.57624,0,100,981,981,733016,733016
85,7.0.0.64,49153,1.0.0.2,9,31.192,36.0186,4.82656,1212.81,1212.81,1212.81,17.62,1.44801,0,100,956,956,731716,731716
87,7.0.0.39,49154,1.0.0.2,9,36.091,0,0,0,0,0,0,0,100,0,3,0,164,0
88,7.0.0.70,49153,1.0.0.2,9,36.11,36.3011,0.191065,1269.52,154.754,154.754,5.56881,1.52231,87.8216,12.1784,583,71,30320,3696
89,7.0.0.18,49154,1.0.0.2,9,36.127,0,0,0,0,0,0,0,100,0,3,0,164,0
91,7.0.0.143,49153,1.0.0.2,9,36.137,41.2291,5.09207,988.687,865.503,865.503,17.3308,3.69216,5.9867,94.0133,902,848,629308,550900
93,7.0.0.32,49154,1.0.0.2,9,36.181,0,0,0,0,0,0,0,100,0,3,0,164,0
94,7.0.0.133,49153,1.0.0.2,9,36.198,41.6426,5.44456,1130.14,1076.8,1076.8,14.5087,3.01623,2.48756,97.5124,1005,980,769140,732840
96,7.0.0.147,49154,1.0.0.2,9,41.003,0,0,0,0,0,0,0,100,0,3,0,164,0
97,7.0.0.27,49153,1.0.0.2,9,41.139,46.0056,4.86656,1204.64,1204.64,1204.64,13.0081,0.701223,0,100,977,977,732808,732808
99,7.0.0.140,49153,1.0.0.2,9,41.153,46.0041,4.85106,1208.75,1208.75,1208.75,17.4158,1.51005,0,100,980,980,732964,732964
101,7.0.0.131,49153,1.0.0.2,9,41.159,46.0041,4.84506,1210.33,1210.33,1210.33,24.7607,1.39071,0,100,981,981,733016,733016
103,7.0.0.143,49154,1.0.0.2,9,41.187,46.1041,4.91706,1307.52,1184.43,1184.43,49.2072,3.74865,5.32663,94.6734,995,942,803644,727988
104,7.0.0.111,49153,1.0.0.2,9,41.19,46.0041,4.81406,1321.54,1217.79,1217.79,38.7838,3.34159,4.20744,95.7926,1022,979,795248,732812
107,7.0.0.97,49153,1.0.0.2,9,46.028,51.0056,4.97756,1174.69,1174.69,1174.69,18.2226,0.68876,0,100,940,940,730884,730884
109,7.0.0.70,49154,1.0.0.2,9,46.072,0,0,0,0,0,0,0,100,0,3,0,164,0
110,7.0.0.11,49154,1.0.0.2,9,46.116,51.0056,4.88956,1199.32,1199.32,1199.32,25.1704,0.894325,0,100,981,981,733016,733016
111,7.0.0.28,49154,1.0.0.2,9,46.119,51.0041,4.88506,1200.33,1200.33,1200.33,16.2082,1.38425,0,100,980,980,732964,732964
114,7.0.0.149,49153,1.0.0.2,9,46.158,51.0041,4.84606,1209.74,1209.74,1209.74,16.5108,1.33673,0,100,977,977,732808,732808
116,7.0.0.52,49153,1.0.0.2,9,46.176,51.0041,4.82806,1214.59,1214.59,1214.59,15.638,1.37825,0,100,981,981,733016,733016
118,7.0.0.60,49153,1.0.0.2,9,51.001,98.6106,47.6096,153.614,123.107,123.107,15.179,7.60723,11.4338,88.5662,1102,976,914184,732632
119,7.0.0.75,49153,1.0.0.2,9,51.004,55.7466,4.74257,1228.01,1083.42,1083.42,29.0651,2.7861,6.19195,93.808,969,909,727992,642272
122,7.0.0.105,49154,1.0.0.2,9,51.039,0,0,0,0,0,0,0,100,0,3,0,164,0
123,7.0.0.151,49153,1.0.0.2,9,51.082,56.0041,4.92206,1191.31,1191.31,1191.31,34.9078,0.965914,0,100,980,980,732964,732964
125,7.0.0.140,49154,1.0.0.2,9,51.109,56.0041,4.89506,1230.86,1197.63,1197.63,22.2706,1.98785,1.40987,98.5901,993,979,753140,732812
127,7.0.0.28,49155,1.0.0.2,9,51.163,56.0041,4.84106,1215.61,1210.81,1210.81,18.6674,1.42152,0.204708,99.7953,977,975,735608,732704
129,7.0.0.17,49154,1.0.0.2,9,56.088,59.0941,3.00607,151.565,105.195,105.195,9.42818,2.07826,2.67261,97.3274,449,437,56952,39528
130,7.0.0.61,49153,1.0.0.2,9,56.093,57.4416,1.34856,254.208,102.746,102.746,8.32769,1.74058,59.5874,40.4126,824,333,42852,17320
132,7.0.0.54,49154,1.0.0.2,9,56.108,0,0,0,0,0,0,0,100,0,3,0,164,0
134,7.0.0.95,49154,1.0.0.2,9,56.143,61.004,4.86103,1206.27,1206.27,1206.27,27.6971,1.32552,0,100,980,980,732964,732964
135,7.0.0.129,49153,1.0.0.2,9,56.145,61.004,4.85903,1206.85,1206.85,1206.85,27.3206,1.29529,0,100,981,981,733016,733016
136,7.0.0.150,49154,1.0.0.2,9,56.159,61.004,4.84503,1210.25,1210.25,1210.25,12.8052,1.06505,0,100,980,980,732964,732964
140,7.0.0.130,49153,1.0.0.2,9,61.027,66.0041,4.97706,1242.07,1172.05,1172.05,43.7554,1.24681,3.19489,96.8051,939,909,772732,729172
142,7.0.0.87,49154,1.0.0.2,9,61.17,61.7341,0.564065,396.096,47.9945,47.9945,24.3767,7.02455,87.8957,12.1043,537,65,27928,3384
144,7.0.0.45,49153,1.0.0.2,9,61.18,66.0041,4.82406,1239.43,1215.35,1215.35,47.7058,1.28392,1.0101,98.9899,990,980,747384,732864
145,7.0.0.56,49153,1.0.0.2,9,61.18,65.1106,3.93057,336.203,276.992,276.992,12.7039,2.26991,3.71681,96.2832,565,544,165184,136092
146,7.0.0.149,49154,1.0.0.2,9,61.184,66.0041,4.82006,1228.57,1216.52,1216.52,19.386,1.22047,0.507614,99.4924,985,980,740224,732964
150,7.0.0.90,49153,1.0.0.2,9,61.194,65.029,3.83503,1576.59,1522.07,1522.07,45.2072,1.61437,1.81818,98.1818,990,972,755784,729648
152,7.0.0.8,49153,1.0.0.2,9,66.004,71.0066,5.00256,1170.48,1170.48,1170.48,12.7217,0.91408,0,100,960,960,731924,731924
154,7.0.0.99,49153,1.0.0.2,9,66.041,71.0191,4.97806,1177.74,1177.74,1177.74,19.7741,1.30717,0,100,978,978,732860,732860
155,7.0.0.118,49154,1.0.0.2,9,66.053,0,0,0,0,0,0,0,100,0,3,0,164,0
157,7.0.0.86,49153,1.0.0.2,9,66.06,71.0066,4.94656,1199.25,1185.17,1185.17,33.8165,1.41029,0.609137,99.3909,985,979,741524,732812
159,7.0.0.73,49153,1.0.0.2,9,66.067,71.004,4.93703,1220.64,1187.7,1187.7,15.1127,1.41218,1.40845,98.5915,994,980,753292,732964
161,7.0.0.78,49153,1.0.0.2,9,66.079,71.004,4.92503,1195.31,1190.59,1190.59,19.0084,1.45471,0.203666,99.7963,982,980,735868,732964
163,7.0.0.88,49153,1.0.0.2,9,71,76.0056,5.00556,1171.19,1171.19,1171.19,22.3975,0.581202,0,100,977,977,732808,732808
164,7.0.0.102,49153,1.0.0.2,9,71.007,76.0056,4.99856,1173.08,1173.08,1173.08,20.3533,0.618546,0,100,980,980,732964,732964
167,7.0.0.35,49153,1.0.0.2,9,71.038,76.0041,4.96606,1180.84,1180.84,1180.84,13.6371,0.946715,0,100,981,981,733016,733016
169,7.0.0.11,49155,1.0.0.2,9,71.075,76.0041,4.92906,1189.62,1189.62,1189.62,13.3695,0.949256,0,100,980,980,732964,732964
171,7.0.0.91,49153,1.0.0.2,9,71.083,74.6981,3.61507,609.068,548.017,548.017,8.01132,2.08947,2.87009,97.1299,662,643,275228,247640
173,7.0.0.83,49153,1.0.0.2,9,71.199,73.3286,2.12957,180.965,87.7249,87.7249,11.7346,1.23027,9.47581,90.5242,496,449,48172,23352
175,7.0.0.3,49153,1.0.0.2,9,76.089,81.0056,4.91657,1192.14,1192.14,1192.14,16.2283,0.784926,0,100,974,974,732652,732652
177,7.0.0.98,49153,1.0.0.2,9,76.109,78.9896,2.88056,550.359,401.155,401.155,21.9404,1.84488,6.09555,93.9044,607,570,198168,144444
178,7.0.0.151,49154,1.0.0.2,9,76.115,81.0056,4.89057,1198.98,1198.98,1198.98,17.7544,1.00561,0,100,980,980,732964,732964
181,7.0.0.48,49153,1.0.0.2,9,76.152,81.0041,4.85206,1249.97,1206.36,1206.36,20.9016,2.98505,2.44648,97.5535,981,957,758116,731668
183,7.0.0.18,49155,1.0.0.2,9,76.158,0,0,0,0,0,0,0,100,0,3,0,164,0
184,7.0.0.102,49154,1.0.0.2,9,76.16,81.0041,4.84406,1210.49,1210.49,1210.49,12.2449,0.958257,0,100,980,980,732964,732964
186,7.0.0.47,49153,1.0.0.2,9,81.004,86.0056,5.00156,1172.46,1172.46,1172.46,13.7396,1.02597,0,100,981,981,733016,733016
187,7.0.0.103,49153,1.0.0.2,9,81.015,82.3106,1.29556,300.99,142.27,142.27,11.846,2.09698,12.6233,87.3767,507,443,48744,23040
190,7.0.0.66,49153,1.0.0.2,9,81.037,86.0056,4.96856,1232.01,1177.99,1177.99,11.8281,2.15805,2.65306,97.3469,980,954,765164,731612
191,7.0.0.33,49153,1.0.0.2,9,81.041,81.0776,0.0365644,4904.44,23.6295,23.6295,13.0323,11.0643,99.536,0.464037,431,2,22416,108
194,7.0.0.26,49153,1.0.0.2,9,81.141,82.0571,0.916064,323.82,114.472,114.472,16.831,2.59035,64.6564,35.3436,713,252,37080,13108
195,7.0.0.29,49155,1.0.0.2,9,81.147,0,0,0,0,0,0,0,100,0,3,0,164,0
197,7.0.0.22,49153,1.0.0.2,9,86.006,90.864,4.85803,622.145,543.239,543.239,18.4285,3.13036,4.56432,95.4357,723,690,377800,329884
198,7.0.0.14,49153,1.0.0.2,9,86.009,86.8051,0.796064,337.621,92.5352,92.5352,4.93755,0.829882,72.6006,27.3994,646,177,33596,9208
201,7.0.0.58,49154,1.0.0.2,9,86.045,0,0,0,0,0,0,0,100,0,3,0,164,0
202,7.0.0.62,49153,1.0.0.2,9,86.051,91.0041,4.95306,1183.86,1183.86,1183.86,12.4618,1.10691,0,100,980,980,732964,732964
204,7.0.0.81,49153,1.0.0.2,9,86.069,91.0056,4.93656,1187.81,1187.81,1187.81,16.3896,1.09338,0,100,980,980,732964,732964
206,7.0.0.17,49155,1.0.0.2,9,86.095,87.9645,1.86953,168.684,70.1096,70.1096,7.9153,1.9869,58.4433,41.5567,758,315,39420,16384
208,7.0.0.56,49154,1.0.0.2,9,91.038,95.2275,4.18954,633.586,530.999,530.999,13.1357,3.74392,5.28571,94.7143,700,663,331804,278080
209,7.0.0.105,49155,1.0.0.2,9,91.05,0,0,0,0,0,0,0,100,0,3,0,164,0
210,7.0.0.53,49153,1.0.0.2,9,91.062,96.0086,4.94657,1179.46,1066.66,1066.66,17.5671,5.03492,5.21277,94.7872,940,891,729284,659536
212,7.0.0.17,49156,1.0.0.2,9,91.087,0,0,0,0,0,0,0,100,0,3,0,164,0
213,7.0.0.130,49154,1.0.0.2,9,91.134,94.7361,3.60207,1529.99,1430.02,1430.02,19.2383,3.73449,3.2839,96.7161,944,913,688892,643880
216,7.0.0.61,49154,1.0.0.2,9,91.162,0,0,0,0,0,0,0,100,0,3,0,164,0
217,7.0.0.70,49155,1.0.0.2,9,96.021,0,0,0,0,0,0,0,100,0,3,0,164,0
218,7.0.0.127,49153,1.0.0.2,9,96.054,98.4786,2.42457,749.607,629.147,629.147,24.2417,3.67862,5.07881,94.9212,571,542,227184,190676
220,7.0.0.132,49153,1.0.0.2,9,96.142,101.006,4.86357,1204.53,1204.53,1204.53,11.9682,1.06245,0,100,967,967,732288,732288
222,7.0.0.48,49154,1.0.0.2,9,96.16,96.4966,0.336565,671.253,131.113,131.113,5.36341,1.54892,80.4788,19.5212,543,106,28240,5516
223,7.0.0.105,49156,1.0.0.2,9,96.166,0,0,0,0,0,0,0,100,0,3,0,164,0
224,7.0.0.3,49154,1.0.0.2,9,96.17,101.006,4.83557,1212.62,1212.62,1212.62,12.5907,1.10571,0,100,980,980,732964,732964
227,7.0.0.68,49153,1.0.0.2,9,101.04,101.361,0.321065,800.834,164.652,164.652,12.3574,2.48626,79.4498,20.5502,618,127,32140,6608
229,7.0.0.25,49153,1.0.0.2,9,101.078,105.71,4.63207,1453.27,1174.82,1174.82,41.361,3.83285,10.6565,89.3435,1051,939,841456,680232
230,7.0.0.32,49155,1.0.0.2,9,101.089,0,0,0,0,0,0,0,100,0,3,0,164,0
232,7.0.0.78,49154,1.0.0.2,9,101.179,106.006,4.82656,1214.11,1214.11,1214.11,15.6897,1.53882,0,100,971,971,732496,732496
234,7.0.0.94,49153,1.0.0.2,9,101.187,106.006,4.81856,1216.9,1216.9,1216.9,15.5464,1.56769,0,100,980,980,732964,732964
236,7.0.0.100,49153,1.0.0.2,9,101.197,102.049,0.852064,338.378,124.047,124.047,5.22502,1.10911,63.3478,36.6522,693,254,36040,13212
238,7.0.0.20,49153,1.0.0.2,9,106.024,109.146,3.12157,1956.33,1867.02,1867.02,56.1312,1.52966,2.46407,97.5359,974,950,763352,728504
240,7.0.0.62,49154,1.0.0.2,9,106.077,111.004,4.92703,1192.47,1190.11,1190.11,16.4235,1.39925,0.101937,99.8981,981,980,734416,732964
242,7.0.0.88,49154,1.0.0.2,9,106.113,111.004,4.89103,1217.87,1201.25,1201.25,17.6776,1.82641,0.708502,99.2915,988,981,744580,734416
244,7.0.0.131,49154,1.0.0.2,9,106.167,111.004,4.83703,1212.25,1212.25,1212.25,17.4921,1.43911,0,100,980,980,732964,732964
245,7.0.0.15,49153,1.0.0.2,9,106.176,109.411,3.23507,220.108,162.658,162.658,10.1237,3.22483,3.03605,96.9639,527,511,89008,65776
246,7.0.0.119,49153,1.0.0.2,9,106.178,111.004,4.82603,1215.02,1215.02,1215.02,22.9315,1.43069,0,100,980,980,732964,732964
250,7.0.0.151,49155,1.0.0.2,9,111.005,116.006,5.00056,1172.61,1172.61,1172.61,24.5123,1.41381,0,100,980,980,732964,732964
