round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,07:44:05,07:51:34,449.377
2,6,11,5,07:51:34,07:59:25,470.636
3,11,16,5,07:59:25,08:06:02,397.354
4,16,21,5,08:06:02,08:12:24,381.47
5,21,26,5,08:12:24,08:19:05,401.81
6,26,31,5,08:19:05,08:24:37,331.815
7,31,36,5,08:24:37,08:30:51,373.846
8,36,41,5,08:30:51,08:36:49,357.637
9,41,46,5,08:36:49,08:43:56,427.107
10,46,51,5,08:43:56,08:50:45,409.062
11,51,56,5,08:50:45,08:57:52,427.575
12,56,61,5,08:57:52,09:04:47,414.131
13,61,66,5,09:04:47,09:12:02,435.103
14,66,71,5,09:12:02,09:18:48,406.73
15,71,76,5,09:18:48,09:25:56,427.787
16,76,81,5,09:25:56,09:32:45,408.679
17,81,86,5,09:32:45,09:38:56,371.632
18,86,91,5,09:38:56,09:45:39,402.273
19,91,96,5,09:45:39,09:51:41,362.499
20,96,101,5,09:51:41,09:57:37,355.785
21,101,106,5,09:57:37,10:04:00,382.934
22,106,111,5,10:04:00,10:11:08,427.8
23,111,116,5,10:11:08,10:17:13,364.935
24,116,121,5,10:17:13,10:23:34,381.746
25,121,126,5,10:23:34,10:30:12,397.076
26,126,131,5,10:30:12,10:36:23,371.667
27,131,136,5,10:36:23,10:42:41,378.013
28,136,141,5,10:42:41,10:48:44,362.623
29,141,146,5,10:48:44,10:56:18,453.827
30,146,151,5,10:56:18,11:01:40,322.523
31,151,156,5,11:01:40,11:07:58,378.165
32,156,161,5,11:07:58,11:14:07,368.687
33,161,166,5,11:14:07,11:20:39,392.406
34,166,171,5,11:20:39,11:26:19,339.301
35,171,176,5,11:26:19,11:32:21,362.046
36,176,181,5,11:32:21,11:37:40,319.312
37,181,186,5,11:37:40,11:43:50,370.015
38,186,191,5,11:43:50,11:50:31,400.472
39,191,196,5,11:50:31,11:57:38,427.421
40,196,201,5,11:57:38,12:03:51,373.207
41,201,206,5,12:03:51,12:09:52,360.899
42,206,211,5,12:09:52,12:16:23,390.406
43,211,216,5,12:16:23,12:22:03,340.148
44,216,221,5,12:22:03,12:28:26,383.255
45,221,226,5,12:28:26,12:34:38,372.217
46,226,231,5,12:34:38,12:41:11,392.368
47,231,236,5,12:41:11,12:46:45,334.398
48,236,241,5,12:46:45,12:53:18,393.051
49,241,246,5,12:53:18,12:59:10,352.126
50,246,251,5,12:59:10,13:05:18,367.914
51,251,256,5,13:05:18,13:11:00,341.853
52,256,261,5,13:11:00,13:16:45,345.368
53,261,266,5,13:16:45,13:22:27,341.893
54,266,271,5,13:22:27,13:28:30,362.547
55,271,276,5,13:28:30,13:34:42,372.463
56,276,281,5,13:34:42,13:40:28,345.356
57,281,286,5,13:40:28,13:45:37,309.4
58,286,291,5,13:45:37,13:52:26,408.731
59,291,296,5,13:52:26,13:58:29,363.703
60,296,301,5,13:58:29,14:04:59,389.623
61,301,306,5,14:04:59,14:11:44,404.997
62,306,311,5,14:11:44,14:17:35,350.48
63,311,316,5,14:17:35,14:23:06,331.362
64,316,321,5,14:23:06,14:29:40,393.637
65,321,326,5,14:29:40,14:36:11,391.917
66,326,331,5,14:36:11,14:42:08,356.774
67,331,336,5,14:42:08,14:47:21,312.676
68,336,341,5,14:47:21,14:53:27,366.008
69,341,346,5,14:53:27,14:59:20,353.147
70,346,351,5,14:59:20,15:05:00,340.058
71,351,356,5,15:05:00,15:11:37,396.362
72,356,361,5,15:11:37,15:18:00,383.245
73,361,366,5,15:18:00,15:23:44,344.585
74,366,371,5,15:23:44,15:29:43,358.775
75,371,376,5,15:29:43,15:35:48,364.505
76,376,381,5,15:35:48,15:42:04,376.464
77,381,386,5,15:42:04,15:48:41,397.314
78,386,391,5,15:48:41,15:54:21,340.043
79,391,396,5,15:54:21,16:00:35,373.205
80,396,401,5,16:00:35,16:06:12,337.779
81,401,406,5,16:06:12,16:12:26,373.988
82,406,411,5,16:12:26,16:19:43,436.548
83,411,416,5,16:19:43,16:25:54,370.557
84,416,421,5,16:25:54,16:31:01,307.391
85,421,424.446,3.44607,16:31:01,16:36:39,337.586
86,424.446,429.446,5,16:36:39,16:42:06,327.56
87,429.446,434.446,5,16:42:06,16:48:09,362.752
88,434.446,439.446,5,16:48:09,16:53:48,339.288
89,439.446,444.446,5,16:53:48,16:59:27,338.493
90,444.446,449.446,5,16:59:27,17:05:46,379.149
91,449.446,454.446,5,17:05:46,17:11:14,328.075
92,454.446,459.446,5,17:11:14,17:16:31,316.628
93,459.446,464.446,5,17:16:31,17:21:46,315.878
94,464.446,469.446,5,17:21:46,17:27:36,349.624
95,469.446,474.446,5,17:27:36,17:33:17,340.686
96,474.446,479.446,5,17:33:17,17:39:36,378.876
97,479.446,484.446,5,17:39:36,17:45:34,358.574
98,484.446,489.446,5,17:45:34,17:51:07,332.76
99,489.446,492.751,3.30499,17:51:07,17:56:26,319.417
100,492.751,497.751,5,17:56:26,18:03:25,419.059
