flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.157,49153,5.0.0.2,50000,1.00892,4.36857,3.35965,163971,1129.77,1129.77,10.8332,2.5914,99.311,0.689002,65457,451,68860764,474452
2,7.0.0.152,49153,5.0.0.2,50000,1.00942,26.2976,25.2881,26421.7,1341.87,1341.87,6.56598,2.00632,94.9213,5.07866,79391,4032,83519332,4241664
3,7.0.0.156,49153,5.0.0.2,50000,1.01268,174.997,173.984,3833.7,1355.88,1355.88,6.55934,2.03427,64.6327,35.3673,79254,28030,83375208,29487560
4,7.0.0.154,49153,5.0.0.2,50000,1.01312,79.3121,78.2989,8505.33,1357.54,1357.54,6.78284,2.08176,84.0389,15.9611,79130,12630,83244760,13286760
5,7.0.0.153,49153,5.0.0.2,50000,1.01625,3.16557,2.14931,251081,1061.15,1061.15,21.5805,5.20013,99.5774,0.422632,64122,271,67456344,285092
6,7.0.0.155,49153,5.0.0.2,50000,1.03066,212.262,211.231,2596.62,1122.21,1122.21,7.06088,1.98851,56.7821,43.2179,65172,28166,68560944,29630632
7,7.0.0.3,49153,1.0.0.2,9,1.054,5.82503,4.77103,283.243,234.462,234.462,14.2229,2.53398,3.60206,96.3979,583,562,168920,139828
9,7.0.0.15,49153,1.0.0.2,9,1.073,5.48007,4.40707,193.202,150.464,150.464,18.5767,4.30238,4.08163,95.9184,539,517,106432,82888
10,7.0.0.122,49153,1.0.0.2,9,1.074,6.00406,4.93006,1189.13,1189.13,1189.13,16.4162,0.668388,0,100,979,979,732812,732812
13,7.0.0.69,49153,1.0.0.2,9,1.155,6.56506,5.41006,1106.05,1084.58,1084.58,11.4498,1.59879,0.994036,99.006,1006,996,747976,733456
15,7.0.0.81,49153,1.0.0.2,9,1.175,6.57656,5.40156,1097.06,1086.3,1086.3,12.2227,1.361,0.4995,99.5005,1001,996,740728,733468
17,7.0.0.83,49153,1.0.0.2,9,1.186,1.95556,0.769564,335.192,41.6651,41.6651,12.6905,3.71334,87.5806,12.4194,620,77,32244,4008
19,7.0.0.8,49153,1.0.0.2,9,6.021,11.0041,4.98306,1175.9,1175.9,1175.9,20.5479,0.740501,0,100,972,972,732448,732448
