round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,18:17:00,18:24:27,446.906
2,6,11,5,18:24:27,18:32:13,466.443
3,11,16,5,18:32:13,18:39:14,420.445
4,16,21,5,18:39:14,18:46:49,454.987
5,21,26,5,18:46:49,18:53:53,424.325
6,26,31,5,18:53:53,19:01:23,449.494
7,31,36,5,19:01:23,19:09:00,456.882
8,36,41,5,19:09:00,19:16:28,448.167
9,41,46,5,19:16:28,19:23:25,417.706
10,46,51,5,19:23:25,19:31:00,454.802
11,51,55.1016,4.10157,19:31:00,19:37:12,372.152
12,55.1016,60.1016,5,19:37:12,19:44:07,415.104
13,60.1016,65.1016,5,19:44:07,19:50:43,395.147
14,65.1016,70.1016,5,19:50:43,19:57:36,413.291
15,70.1016,75.1016,5,19:57:36,20:04:24,407.756
16,75.1016,80.1016,5,20:04:24,20:11:54,450.184
17,80.1016,85.1016,5,20:11:54,20:18:56,421.878
18,85.1016,90.1016,5,20:18:56,20:26:10,434.728
19,90.1016,95.1016,5,20:26:10,20:33:02,411.834
20,95.1016,100.102,5,20:33:02,20:39:00,357.202
21,100.102,105.102,5,20:39:00,20:46:14,434.402
22,105.102,110.102,5,20:46:14,20:52:59,404.721
23,110.102,115.102,5,20:52:59,20:59:14,374.925
24,115.102,120.102,5,20:59:14,21:05:52,398.1
25,120.102,125.102,5,21:05:52,21:13:10,438.159
26,125.102,130.066,4.9645,21:13:10,21:20:25,434.951
27,130.066,135.066,5,21:20:25,21:27:17,411.734
28,135.066,140.066,5,21:27:17,21:33:57,400.837
29,140.066,145.066,5,21:33:57,21:41:05,427.684
30,145.066,150.066,5,21:41:05,21:47:13,367.546
31,150.066,155.066,5,21:47:13,21:53:45,392.861
32,155.066,160.066,5,21:53:45,22:00:23,397.858
33,160.066,165.066,5,22:00:23,22:06:32,368.252
34,165.066,170.066,5,22:06:32,22:12:53,381.841
35,170.066,175.066,5,22:12:53,22:19:23,389.694
36,175.066,180.066,5,22:19:23,22:26:16,412.946
37,180.066,185.066,5,22:26:16,22:32:14,357.814
38,185.066,190.066,5,22:32:14,22:38:50,395.96
39,190.066,195.066,5,22:38:50,22:45:27,397.08
40,195.066,200.066,5,22:45:27,22:51:50,383.158
41,200.066,205.066,5,22:51:50,22:57:49,358.653
42,205.066,210.066,5,22:57:49,23:04:38,409.3
43,210.066,215.066,5,23:04:38,23:10:43,364.591
44,215.066,219.345,4.279,23:10:43,23:16:27,344.346
45,219.345,224.345,5,23:16:27,23:23:15,408.089
46,224.345,229.345,5,23:23:15,23:29:34,379.398
47,229.345,234.345,5,23:29:34,23:35:30,355.72
48,234.345,239.345,5,23:35:30,23:41:33,362.838
49,239.345,244.345,5,23:41:33,23:47:42,369.485
50,244.345,249.345,5,23:47:42,23:53:39,356.228
51,249.345,254.345,5,23:53:39,00:00:27,408.487
52,254.345,259.345,5,00:00:27,00:07:11,403.358
53,259.345,264.345,5,00:07:11,00:13:01,350.682
54,264.345,269.345,5,00:13:01,00:19:42,400.26
55,269.345,274.345,5,00:19:42,00:25:24,342.659
56,274.345,279.222,4.8765,00:25:24,00:32:10,405.712
57,279.222,284.222,5,00:32:10,00:38:06,356.54
58,284.222,289.222,5,00:38:06,00:44:18,371.358
59,289.222,294.222,5,00:44:18,00:49:48,330.277
60,294.222,299.222,5,00:49:48,00:56:29,400.459
61,299.222,304.222,5,00:56:29,01:03:12,403.694
62,304.222,309.222,5,01:03:12,01:09:15,362.776
63,309.222,313.373,4.15146,01:09:15,01:14:49,333.525
64,313.373,318.373,5,01:14:49,01:21:40,411.42
65,318.373,323.373,5,01:21:40,01:28:07,387.403
66,323.373,328.373,5,01:28:07,01:34:10,362.956
67,328.373,333.373,5,01:34:10,01:40:03,352.972
68,333.373,338.373,5,01:40:03,01:45:30,326.83
69,338.373,343.373,5,01:45:30,01:51:44,374.278
70,343.373,348.373,5,01:51:44,01:57:14,329.776
71,348.373,351.54,3.1665,01:57:14,02:01:56,282.018
72,351.54,356.54,5,02:01:56,02:07:59,362.647
73,356.54,361.54,5,02:07:59,02:14:11,372.267
74,361.54,366.54,5,02:14:11,02:20:36,385.287
75,366.54,371.54,5,02:20:36,02:27:13,396.86
76,371.54,376.54,5,02:27:13,02:32:51,338.164
77,376.54,381.54,5,02:32:51,02:38:21,329.204
78,381.54,386.54,5,02:38:21,02:44:38,377.571
79,386.54,391.54,5,02:44:38,02:50:51,373.302
80,391.54,396.54,5,02:50:51,02:57:29,397.587
81,396.54,401.54,5,02:57:29,03:03:40,370.923
82,401.54,406.54,5,03:03:40,03:09:27,347.303
83,406.54,411.54,5,03:09:27,03:14:55,327.788
84,411.54,416.54,5,03:14:55,03:20:39,343.732
85,416.54,421.54,5,03:20:39,03:26:46,367.481
86,421.54,426.54,5,03:26:46,03:32:54,367.844
87,426.54,431.54,5,03:32:54,03:38:47,353.335
