round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,4224.53,4138.77,4138.77,19.7763,1.64456,0.988185,99.0118,4655,4609,2640329,2586731
1,1,6,5,5.0.0.2,77546.6,6689.25,6689.25,10.8041,1.23991,91.3742,8.62582,46071,3974,48466610,4180782
2,6,11,5,1.0.0.2,1673.64,1628.48,1628.48,16.4923,2.84168,2.33463,97.6654,3598,3514,1046025,1017797
2,6,11,5,5.0.0.2,77893.3,6711.17,6711.17,10.8108,1.24161,91.3845,8.61551,46277,3987,48683293,4194480
3,11,16,5,1.0.0.2,3383.91,3150.86,3150.86,23.2427,2.68812,2.72941,97.2706,4250,4134,2114943,1969286
3,11,16,5,5.0.0.2,77893.3,6711.17,6711.17,10.8108,1.24161,91.3845,8.61551,46277,3987,48683293,4194480
4,16,21,5,1.0.0.2,4930.91,4817.38,4817.38,21.1039,1.69981,19.5575,80.4425,5379,4327,3081816,3010864
4,16,21,5,5.0.0.2,21139.6,4938.55,4938.55,8.45042,0.737822,76.6481,23.3519,12560,2933,13212252,3086594
5,21,26,5,1.0.0.2,4693.61,4512.84,4512.84,23.0963,2.18571,12.2178,87.7822,4739,4160,2933508,2820526
5,21,26,5,5.0.0.2,4417.83,4416.8,4416.8,7.41252,0.518912,0.0380952,99.9619,2625,2624,2761143,2760501
6,26,31,5,1.0.0.2,6560.91,6474.29,6474.29,22.9034,2.03399,0.848608,99.1514,5892,5842,4100569,4046431
6,26,31,5,5.0.0.2,4417.83,4416.8,4416.8,7.41252,0.518912,0.0380952,99.9619,2625,2624,2761143,2760501
7,31,36,5,1.0.0.2,3789.42,3656.64,3656.64,21.816,2.19839,12.1472,87.8528,4783,4202,2368388,2285401
7,31,36,5,5.0.0.2,4417.83,4416.8,4416.8,7.41252,0.518912,0.0380952,99.9619,2625,2624,2761143,2760501
