round,ids
1,110
2,63
3,121
4,68;121;138;11
5,45;75;142
6,150;130;107;81;51
7,121;109
8,70;63
9,110;60;81;69
10,70;31
11,63;6
12,7;27;143;131
13,89;9;47
14,60;55
15,45;144;134;80
16,46;65;116
17,139;83;99
18,134;102
19,4;46
20,44;133;50;94;111
21,7;56;81
22,96;102
23,42;90;46
24,26;7;137
25,131;34;105;137
26,121;144;136;99
27,50;133
28,136;4;92;20
29,7;44
30,138;90
31,51;30;60
32,18;144;113;103
33,93;99
34,101;26;94;50
35,136;89;76;83
36,138;33
37,96;91;12
38,63;71;6
39,144;72
41,30;70;72;12;20
42,139;55;92;89
43,138;90;4
44,18;101
45,150;20;89;60
46,26;6;101
47,128;83;96;141
48,50;18;3
49,143;101;92;148
50,66;33
51,70;109;69
52,83;48;92
53,145;110;69
54,109;91;110;39;63;46
55,6;65;20
56,72;20;60
57,26
58,81;63;7
59,48;67;101;72
60,48;94
61,148
62,47;28
63,66;49;89
65,139;70;80
66,83;113
67,72;65;133;110;149
68,130;45;90;136;78
69,68;72;75;89
70,130;45;112
71,137
72,150;11
73,136;139;103;30
74,128;90
75,44;87
76,143;33;150;34;133
77,48;72;144;68;87
78,75;150;34
79,42;128;94;150;90
80,142;87
81,18
82,66;71;34
83,150;9;124
84,34;141
85,144;112
86,109;18;33;69
87,65;6
88,139;150;90;92
89,144;20;45;12;3
90,110;27;103
91,87;143;12
92,133;109;150;26
93,83;50;87
94,51;93;68;136;128
95,56;144;101;78
96,50;55;11
97,75;45;63;55;99
98,136
99,45;130
100,7;90;144;30
