flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.152,49153,5.0.0.2,50000,1.00798,501.173,500.165,1114.13,1114.11,1114.11,7.26187,0.449504,0.00151028,99.9985,66213,66212,69656076,69655024
2,7.0.0.154,49153,5.0.0.2,50000,1.00956,17.2096,16.2,36004.4,1109.66,1109.66,14.9765,1.83079,96.918,3.08203,69305,2136,72908860,2247072
3,7.0.0.156,49153,5.0.0.2,50000,1.01029,501.169,500.159,889.339,889.289,889.289,7.29983,0.493915,0.00567612,99.9943,52853,52850,55601356,55598200
4,7.0.0.153,49153,5.0.0.2,50000,1.01322,501.17,500.157,1189.5,1189.45,1189.45,7.28091,0.473909,0.00424382,99.9958,70691,70688,74366932,74363776
5,7.0.0.155,49153,5.0.0.2,50000,1.01885,501.171,500.152,1224.86,1223.95,1223.95,7.75892,0.641124,0.074184,99.9258,72792,72738,76577184,76520376
6,7.0.0.157,49153,5.0.0.2,50000,1.03556,17.0691,16.0335,37471.1,1184.7,1184.7,19.5769,3.37854,96.8384,3.16164,71387,2257,75099124,2374364
7,7.0.0.103,49153,1.0.0.2,9,1.038,6.02108,4.98308,429.704,413.136,413.136,19.7939,3.13531,1.5361,98.4639,651,641,267656,257336
9,7.0.0.8,49153,1.0.0.2,9,1.055,6.06153,5.00653,1177.44,1172.8,1172.8,23.6961,1.27539,0.19802,99.802,1010,1008,736864,733960
11,7.0.0.7,49153,1.0.0.2,9,1.081,6.25357,5.17257,1139.3,1134.72,1134.72,11.8396,1.4987,0.298805,99.7012,1004,1001,736636,733680
13,7.0.0.111,49153,1.0.0.2,9,1.104,6.00406,4.90006,1196.41,1196.41,1196.41,27.8918,0.671957,0,100,979,979,732812,732812
14,7.0.0.115,49153,1.0.0.2,9,1.12,5.45903,4.33903,92.4004,62.4729,62.4729,14.3916,2.90524,3.16206,96.8379,506,490,50116,33884
15,7.0.0.63,49153,1.0.0.2,9,1.122,6.08407,4.96207,267.572,232.458,232.458,16.774,1.44422,2.58621,97.4138,580,565,165964,144184
19,7.0.0.116,49153,1.0.0.2,9,6.07,11.0971,5.02707,261.967,222.272,222.272,18.0959,3.87994,3.78657,96.2134,581,559,164616,139672
21,7.0.0.37,49153,1.0.0.2,9,6.158,11.0106,4.85256,42.1847,41.4989,41.4989,17.1123,3.92829,1.62602,98.374,492,484,25588,25172
22,7.0.0.64,49153,1.0.0.2,9,6.161,11.0041,4.84306,1210.58,1210.58,1210.58,12.4633,0.570381,0,100,980,980,732864,732864
24,7.0.0.3,49153,1.0.0.2,9,6.167,10.1622,3.99517,52.2871,49.3636,49.3636,5.80149,0.952834,5.76541,94.2346,503,474,26112,24652
25,7.0.0.105,49153,1.0.0.2,9,6.169,11.0081,4.83907,42.2164,41.6146,41.6146,14.6568,3.12203,1.42566,98.5743,491,484,25536,25172
28,7.0.0.98,49153,1.0.0.2,9,6.188,11.0101,4.82206,42.3653,40.8124,40.8124,35.2159,7.03129,3.66599,96.334,491,473,25536,24600
31,7.0.0.53,49153,1.0.0.2,9,11.033,15.7441,4.71107,148.77,106.235,106.235,25.1845,4.79831,4.55408,95.4459,527,503,87608,62560
