round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,05:50:44,05:57:53,428.935
2,6,11,5,05:57:53,06:05:09,435.305
3,11,16,5,06:05:09,06:12:17,428.493
4,16,20.4836,4.48357,06:12:17,06:18:44,386.477
5,20.4836,24.8631,4.3795,06:18:44,06:25:00,376.192
6,24.8631,29.8631,5,06:25:00,06:32:02,422.616
7,29.8631,34.8631,5,06:32:02,06:39:09,426.688
8,34.8631,39.8631,5,06:39:09,06:45:58,408.915
9,39.8631,44.8631,5,06:45:58,06:52:58,419.635
10,44.8631,49.8631,5,06:52:58,07:00:05,426.871
11,49.8631,54.3091,4.446,07:00:05,07:06:34,389.259
12,54.3091,59.3091,5,07:06:34,07:13:27,413.181
13,59.3091,64.3091,5,07:13:27,07:20:14,406.876
14,64.3091,68.765,4.45597,07:20:14,07:26:41,387.524
15,68.765,73.765,5,07:26:41,07:33:43,422.034
16,73.765,78.765,5,07:33:43,07:40:44,420.967
17,78.765,83.2191,4.45403,07:40:44,07:47:13,388.423
18,83.2191,88.2191,5,07:47:13,07:54:13,420.006
19,88.2191,93.2191,5,07:54:13,08:01:00,407.218
20,93.2191,98.2191,5,08:01:00,08:07:46,406.101
21,98.2191,103.219,5,08:07:46,08:14:05,378.604
22,103.219,108.219,5,08:14:05,08:21:22,436.936
23,108.219,113.219,5,08:21:22,08:28:23,421.067
24,113.219,118.219,5,08:28:23,08:34:56,393.1
25,118.219,122.556,4.33646,08:34:56,08:41:32,396.101
26,122.556,126.898,4.34204,08:41:32,08:48:03,391.051
27,126.898,131.898,5,08:48:03,08:54:25,382.377
28,131.898,136.898,5,08:54:25,09:01:14,408.882
29,136.898,141.898,5,09:01:14,09:08:28,433.755
30,141.898,146.898,5,09:08:28,09:15:18,410.205
31,146.898,151.898,5,09:15:18,09:22:25,426.363
32,151.898,156.898,5,09:22:25,09:29:03,398.231
33,156.898,161.898,5,09:29:03,09:35:45,402.41
34,161.898,166.898,5,09:35:45,09:42:26,400.786
35,166.898,171.898,5,09:42:26,09:48:52,385.971
36,171.898,176.898,5,09:48:52,09:56:10,438.343
37,176.898,181.898,5,09:56:10,10:03:13,422.992
38,181.898,186.291,4.3935,10:03:13,10:09:37,383.577
39,186.291,191.291,5,10:09:37,10:16:16,398.923
40,191.291,195.678,4.387,10:16:16,10:22:40,383.672
41,195.678,200.678,5,10:22:40,10:29:44,424.872
42,200.678,205.678,5,10:29:44,10:36:44,419.562
43,205.678,210.678,5,10:36:44,10:43:29,405.197
44,210.678,215.115,4.43646,10:43:29,10:49:53,384.247
45,215.115,220.115,5,10:49:53,10:56:58,424.524
46,220.115,225.115,5,10:56:58,11:03:45,406.933
47,225.115,230.115,5,11:03:45,11:09:35,350.171
48,230.115,235.115,5,11:09:35,11:16:30,414.52
49,235.115,240.115,5,11:16:30,11:23:07,397.087
50,240.115,245.115,5,11:23:07,11:29:53,405.906
51,245.115,249.509,4.39454,11:29:53,11:36:12,379.47
52,249.509,254.509,5,11:36:12,11:43:00,407.973
53,254.509,258.798,4.2885,11:43:00,11:49:19,378.985
54,258.798,263.798,5,11:49:19,11:55:58,398.982
55,263.798,268.798,5,11:55:58,12:03:14,436.01
56,268.798,273.798,5,12:03:14,12:10:18,424.153
57,273.798,278.798,5,12:10:18,12:16:46,388.046
58,278.798,283.798,5,12:16:46,12:23:43,417.126
59,283.798,287.885,4.08697,12:23:43,12:30:01,377.228
60,287.885,292.317,4.43203,12:30:01,12:36:24,382.98
61,292.317,297.317,5,12:36:24,12:43:02,398.136
62,297.317,302.317,5,12:43:02,12:49:04,362.005
63,302.317,307.317,5,12:49:04,12:55:41,397.792
64,307.317,312.317,5,12:55:41,13:02:00,378.764
65,312.317,317.317,5,13:02:00,13:08:42,401.406
66,317.317,322.317,5,13:08:42,13:15:28,406.112
67,322.317,327.317,5,13:15:28,13:21:50,382.254
68,327.317,332.317,5,13:21:50,13:28:40,409.91
69,332.317,337.317,5,13:28:40,13:35:34,414.396
70,337.317,342.317,5,13:35:34,13:42:30,415.397
71,342.317,347.317,5,13:42:30,13:49:38,427.85
72,347.317,351.761,4.4445,13:49:38,13:56:01,383.12
73,351.761,356.761,5,13:56:01,14:02:42,401.325
74,356.761,361.761,5,14:02:42,14:09:15,392.966
75,361.761,365.954,4.1925,14:09:15,14:15:26,370.72
76,365.954,370.954,5,14:15:26,14:21:50,383.949
77,370.954,375.423,4.4695,14:21:50,14:28:35,405.493
78,375.423,380.423,5,14:28:35,14:35:14,399.039
79,380.423,384.501,4.0775,14:35:14,14:41:27,372.928
80,384.501,388.588,4.08697,14:41:27,14:47:45,378.371
81,388.588,393.588,5,14:47:45,14:54:11,385.355
82,393.588,398.588,5,14:54:11,15:00:52,400.893
