round,dest,start_min,start_mean,end_mean,end_max,dur_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes,start_std,end_std,dur_s_std,tx_kbit_s_std,rx_kbit_s_std,throughput_kbit_s_std,mean_delay_ms_std,mean_jitter_ms_std,packet_loss_pct_std,delivery_ratio_pct_std,tx_pkts_std,rx_pkts_std,tx_bytes_std,rx_bytes_std
6,5.0.0.2,22.1696,24.552973333333334,29.31344,31.0,4.760466666666667,10824.54426036663,4363.146806335513,4363.146806335513,14.64531635607411,3.263540479392859,59.686867147181154,40.313132852818846,6123.0,2468.0,6441235.0,2596327.0,0.9629542582718091,1.2741884407619735,0.43096695542311203,10638.75459504605,1278.0718133416076,1278.0718133416076,1.2968395999873066,0.5322579831846672,31.67030763505805,31.67030763505805,6303.0,783.0,6630813.0,823661.0
7,1.0.0.2,25.7286,29.31344,34.16487333333334,36.0,4.851432666666667,6450.175364005876,6346.761018635182,6346.761018635182,18.885474381501993,1.3882200820350914,2.4475215530843317,97.55247844691567,5282.0,5152.0,3911574.0,3848860.0,1.2741884407619735,1.3919356068165691,0.2516955664649166,1430.9656356009095,1422.2914324918208,1422.2914324918208,4.778979221220484,0.12107336051612122,6.896945296070047,6.8969452960700455,754.0,917.0,754599.0,748549.0
7,5.0.0.2,25.7286,29.31344,34.16487333333334,36.0,4.851432666666667,8682.922501655525,4227.240090865255,4227.240090865255,14.549518905758445,3.2380349664888524,51.31387930690036,48.68612069309964,5006.0,2437.0,5265577.0,2563521.0,1.2741884407619735,1.3919356068165691,0.2516955664649166,7129.660180864801,1147.469842126292,1147.469842126292,1.1653379426872994,0.5252520902313297,30.125999032567957,30.125999032567954,4026.0,638.0,4235243.0,671421.0
8,1.0.0.2,30.3055,34.16487333333334,39.01868,41.0,4.853802666666667,6063.778118160002,5931.004474292596,5931.004474292596,19.59507595321035,1.4696496010951923,3.252160457400632,96.74783954259937,5084.0,4918.0,3679048.0,3598491.0,1.3919356068165691,1.4396507384977588,0.3542580775864371,1461.9799088157115,1509.710736894631,1509.710736894631,5.553867312688734,0.2306251373818148,4.812408216880171,4.812408216880172,592.0,744.0,641606.0,669321.0
8,5.0.0.2,30.3055,34.16487333333334,39.01868,41.0,4.853802666666667,7262.770193651603,4127.551621381668,4127.551621381668,14.349890946767102,3.211468044860127,43.16702474735418,56.83297525264582,4189.0,2381.0,4406507.0,2504290.0,1.3919356068165691,1.4396507384977588,0.3542580775864371,5050.163194702792,1045.6769942436108,1045.6769942436108,1.038890586979344,0.532146815670799,26.500692796947444,26.50069279694745,2944.0,621.0,3096456.0,652659.0
9,1.0.0.2,35.3055,39.01868,43.57392,46.0,4.555236,7089.569424430845,7005.832233500086,7005.832233500086,20.434030791605025,1.3900085109450615,2.3111121997819937,97.68888780021801,5443.0,5317.0,4036833.0,3989152.0,1.4396507384977588,1.745164443418279,0.548502986016094,1757.773236414384,1787.254443118437,1787.254443118437,4.168419778696547,0.23846036564555026,4.460540791663171,4.460540791663171,601.0,742.0,587466.0,601022.0
9,5.0.0.2,35.3055,39.01868,43.57392,46.0,4.555236,5982.367192391349,4039.300708020397,4039.300708020397,14.183560623246738,3.1839515200024393,32.47683755404571,67.5231624459543,3238.0,2186.0,3406387.0,2299996.0,1.4396507384977588,1.745164443418279,0.548502986016094,3817.549303163606,989.4768126040174,989.4768126040174,0.9512595490791598,0.52893756802625,23.46440401221024,23.464404012210245,2264.0,579.0,2381142.0,609141.0
10,1.0.0.2,39.5526,43.57392,48.43839333333334,51.0,4.864469333333333,5966.631728517424,5876.439225162484,5876.439225162484,20.047027090611653,1.3769425253701546,5.176810832128303,94.8231891678717,5071.0,4809.0,3628062.0,3573220.0,1.745164443418279,1.9130440415610888,0.36258345418610016,1730.3328676636045,1740.5533655523802,1740.5533655523802,4.577657090331982,0.1602209470967246,9.818810938367019,9.818810938367017,833.0,1042.0,870450.0,869869.0
10,5.0.0.2,39.5526,43.57392,48.43839333333334,51.0,4.864469333333333,5423.606274833131,3974.8456289305414,3974.8456289305414,14.039508089131317,3.1425724165844597,26.708629268915068,73.29137073108492,3135.0,2298.0,3297871.0,2416939.0,1.745164443418279,1.9130440415610888,0.36258345418610016,3197.1055406983414,971.333961989515,971.333961989515,0.69455188863036,0.5253916860672345,20.60957438867117,20.60957438867117,1867.0,554.0,1963392.0,582119.0
11,1.0.0.2,44.5526,48.43839333333334,52.920413333333336,56.0,4.482028,7181.554421346766,7117.598134891914,7117.598134891914,18.88284947797112,1.384931233864001,0.6035180687421801,99.39648193125782,5435.0,5402.0,4023491.0,3987659.0,1.9130440415610888,2.2189898370547767,0.6152329548019073,1738.571149857808,1779.7392736760223,1779.7392736760223,4.6616877814902224,0.1566453482719423,1.0791789760540351,1.0791789760540371,396.0,415.0,374376.0,406392.0
11,5.0.0.2,44.5526,48.43839333333334,52.920413333333336,56.0,4.482028,4821.904132087826,3951.008843913217,3951.008843913217,13.992323124683224,3.1197820859731373,18.056276606790572,81.94372339320942,2568.0,2105.0,2701489.0,2213567.0,1.9130440415610888,2.2189898370547767,0.6152329548019073,1798.444940633342,974.8238224323263,974.8238224323263,0.7157391438891955,0.5250204345519733,14.931669000277424,14.931669000277425,1058.0,616.0,1112854.0,648008.0
12,1.0.0.2,49.1121,52.920413333333336,57.72834666666667,60.6276,4.807935333333333,6734.374547189556,6663.045024316051,6663.045024316051,18.262215023800078,1.369271021246529,0.7480314960629921,99.25196850393701,5419.0,5378.0,4047305.0,4004436.0,2.2189898370547767,2.321859032224784,0.39932996543972904,1191.1976398263523,1213.9826326228804,1213.9826326228804,4.129592914296701,0.22226545409590112,0.8680343055728341,0.8680343055728358,568.0,573.0,436616.0,442107.0
12,5.0.0.2,49.1121,52.920413333333336,57.72834666666667,60.6276,4.807935333333333,4773.208513758435,3917.3090375730235,3917.3090375730235,14.046587183153129,3.1871990489381345,17.92646555517528,82.07353444482472,2727.0,2238.0,2868660.0,2354271.0,2.2189898370547767,2.321859032224784,0.39932996543972904,1798.445457885825,974.8244817126173,974.8244817126173,0.7171516700179424,0.5241177657604389,14.928221129689167,14.928221129689168,1030.0,578.0,1084151.0,608362.0
13,1.0.0.2,53.2766,57.72834666666667,62.43711333333333,65.024,4.708766,6683.4159098158625,6600.4052300185085,6600.4052300185085,20.118708981205444,1.4580318015554115,0.6592670804254332,99.34073291957456,5177.0,5143.0,3933830.0,3884970.0,2.321859032224784,2.3846152471525426,0.4953813120905668,1526.2460387596047,1543.2825906383562,1543.2825906383562,6.113151746731911,0.1737824673742051,0.6677552240771252,0.6677552240771264,704.0,705.0,511418.0,515304.0
13,5.0.0.2,53.2766,57.72834666666667,62.43711333333333,65.024,4.708766,4839.537605677015,3955.698513510051,3955.698513510051,14.041049394687708,3.1589457808829726,18.256117374821525,81.74388262517847,2708.0,2214.0,2848531.0,2328307.0,2.321859032224784,2.3846152471525426,0.4953813120905668,1798.4446328286456,974.8238282249963,974.8238282249963,0.7161523019049856,0.5244949183166602,14.927568555094167,14.927568555094169,1148.0,662.0,1207817.0,696627.0
14,1.0.0.2,58.2766,62.43711333333333,67.05875999999999,70.024,4.621659333333333,6966.69585772152,6889.338821886339,6889.338821886339,18.95385044971382,1.3649397158311845,0.8209299714296409,99.17907002857037,5344.0,5300.0,4024712.0,3980022.0,2.3846152471525426,2.7067412639028285,0.5668655436000255,1771.85219938766,1802.948197447719,1802.948197447719,4.335520186365294,0.18401800650246936,1.6818767282955787,1.681876728295579,676.0,720.0,591358.0,603121.0
14,5.0.0.2,58.2766,62.43711333333333,67.05875999999999,70.024,4.621659333333333,4800.393278662253,3926.416269827475,3926.416269827475,14.014284728576728,3.159055711945097,18.20365640883,81.79634359117,2636.0,2157.0,2773223.0,2268320.0,2.3846152471525426,2.7067412639028285,0.5668655436000255,1798.4448451537794,974.8240059474526,974.8240059474526,0.7158414140017326,0.5240466109721811,14.922920638005815,14.922920638005817,1069.0,612.0,1124787.0,643501.0
15,1.0.0.2,61.939,67.05875999999999,71.78311333333333,75.024,4.724362,6451.537343384496,6336.160692173885,6336.160692173885,18.52584426066214,1.4611141319562766,3.5752650801875467,96.42473491981245,5275.0,5087.0,3809925.0,3741790.0,2.7067412639028285,2.855204500773649,0.47399699945102125,1736.3725060392755,1770.76512080665,1770.76512080665,4.36670218008096,0.2120723772834799,7.401894322631979,7.401894322631977,643.0,816.0,688769.0,714125.0
15,5.0.0.2,61.939,67.05875999999999,71.78311333333333,75.024,4.724362,4778.239206337985,3934.756001621665,3934.756001621665,14.030305106228875,3.1625521191453405,17.647935979322515,82.35206402067749,2682.0,2209.0,2821766.0,2323651.0,2.7067412639028285,2.855204500773649,0.47399699945102125,1798.4451764565038,974.8242876912284,974.8242876912284,0.7157517089446193,0.5244125483706235,14.928242113191526,14.928242113191525,1081.0,634.0,1137473.0,667104.0
16,1.0.0.2,66.887,71.78311333333333,76.6889,80.024,4.905773333333333,5675.548754800466,5582.649667194842,5582.649667194842,18.803840090328656,1.4329350906228853,3.483039175316285,96.51696082468372,4695.0,4532.0,3480369.0,3423402.0,2.855204500773649,2.888255197470316,0.23350982737553558,1527.6141037618943,1554.44083561636,1554.44083561636,5.1189559991504225,0.20784208737358636,7.206341761127438,7.206341761127437,845.0,1001.0,811617.0,830030.0
16,5.0.0.2,66.887,71.78311333333333,76.6889,80.024,4.905773333333333,4791.609668064566,3923.8064538924204,3923.8064538924204,14.044738489114279,3.1643623995220187,18.112171837708832,81.88782816229117,2793.0,2287.0,2938319.0,2406163.0,2.855204500773649,2.888255197470316,0.23350982737553558,1798.4448211364752,974.8244619293735,974.8244619293735,0.7154465720293666,0.5243940753342989,14.931318900220004,14.931318900220004,1090.0,591.0,1146163.0,621324.0
17,1.0.0.2,71.5701,76.6889,81.43972000000001,85.0071,4.750806666666667,6533.142189186116,6427.969650066444,6427.969650066444,19.062100619458597,1.407646779208193,2.5225639258039396,97.47743607419606,5222.0,5090.0,3879712.0,3817255.0,2.888255197470316,3.0412004291538755,0.44540760728102696,1472.720961937243,1517.4503649572675,1517.4503649572675,3.6799623037018554,0.23009700132149236,5.608046721875884,5.608046721875885,571.0,686.0,517923.0,548608.0
17,5.0.0.2,71.5701,76.6889,81.43972000000001,85.0071,4.750806666666667,4748.802968197681,3897.497716177322,3897.497716177322,14.026423701751197,3.1692120384172573,17.92410603272492,82.07589396727508,2681.0,2200.0,2820081.0,2314532.0,2.888255197470316,3.0412004291538755,0.44540760728102696,1798.4441640049108,974.8243719582717,974.8243719582717,0.717023121231772,0.5243170217149162,14.927842742265245,14.927842742265245,994.0,535.0,1045413.0,562581.0
18,1.0.0.2,75.8406,81.43972000000001,86.01402,90.0071,4.574300666666667,7138.0192906719,7054.909755968526,7054.909755968526,18.647090516915345,1.4081777852062416,0.977336426017203,99.0226635739828,5518.0,5464.0,4081431.0,4033910.0,3.0412004291538755,3.1030641932497267,0.5166182396324701,1536.2146770314648,1560.437535785087,1560.437535785087,4.878719724652595,0.18408784294719838,1.398441418802295,1.3984414188022938,402.0,441.0,470211.0,488379.0
18,5.0.0.2,75.8406,81.43972000000001,86.01402,90.0071,4.574300666666667,4813.0006320820485,3938.560050928004,3938.560050928004,14.044358395092482,3.1734880077224887,18.166297174018297,81.8337028259817,2616.0,2141.0,2752014.0,2252020.0,3.0412004291538755,3.1030641932497267,0.5166182396324701,1798.4455731423666,974.8248926077337,974.8248926077337,0.7159372947402588,0.5239169262365388,14.928990862589147,14.928990862589147,1064.0,618.0,1118867.0,650165.0
19,1.0.0.2,79.806,86.01402,90.56940666666667,95.0071,4.5553946666666665,6975.068856090333,6924.713321582675,6924.713321582675,18.358779768881032,1.3370766870295527,0.8191998396673097,99.1808001603327,5322.0,5279.0,3971774.0,3943100.0,3.1030641932497267,3.2777822056704027,0.6380956850982088,1944.7030286834788,1963.940018577377,1963.940018577377,4.325326298651874,0.21786388363067,2.306612421254624,2.306612421254623,614.0,662.0,528525.0,537703.0
19,5.0.0.2,79.806,86.01402,90.56940666666667,95.0071,4.5553946666666665,4852.597916141039,3959.9209259878253,3959.9209259878253,14.015558991821377,3.145362348477781,18.39153385443102,81.60846614556898,2627.0,2144.0,2763187.0,2254875.0,3.1030641932497267,3.2777822056704027,0.6380956850982088,1798.4443022153823,974.8237933335813,974.8237933335813,0.7163881695867188,0.5244726598194563,14.930705009844203,14.930705009844205,1117.0,639.0,1175226.0,672547.0
20,1.0.0.2,84.806,90.56940666666667,95.25765333333334,100.007,4.6882399999999995,6862.997798747505,6773.368371357553,6773.368371357553,17.995183492135226,1.4579709073676546,1.1208758471736053,98.87912415282639,5371.0,5311.0,4021923.0,3969397.0,3.2777822056704027,3.543863421236908,0.5325489715509738,1634.626333167494,1661.3009209387956,1661.3009209387956,4.935691095508887,0.18320651062459023,2.5032124705176866,2.503212470517688,582.0,647.0,550516.0,560201.0
20,5.0.0.2,84.806,90.56940666666667,95.25765333333334,100.007,4.6882399999999995,4871.884488279895,3987.439892155692,3987.439892155692,14.032310823705926,3.1766476945236306,18.14854841086604,81.85145158913396,2714.0,2222.0,2855070.0,2336759.0,3.2777822056704027,3.543863421236908,0.5325489715509738,1798.4446323475145,974.8236947787842,974.8236947787842,0.7152250004286033,0.5238897738328805,14.927157907701295,14.927157907701297,1152.0,679.0,1211302.0,713924.0
21,1.0.0.2,88.5851,95.25765333333334,99.94944000000001,105.007,4.691702666666667,6486.968739422817,6417.253721960783,6417.253721960783,17.831595434800096,1.3723233868286273,1.8927984215718514,98.10720157842815,5068.0,4972.0,3804366.0,3763481.0,3.543863421236908,3.8808423630517557,0.5210849907023212,1833.887708096242,1824.6648149488296,1824.6648149488296,5.169881615481658,0.13321317249681677,3.8653721621724966,3.8653721621724944,797.0,853.0,689751.0,674570.0
21,5.0.0.2,88.5851,95.25765333333334,99.94944000000001,105.007,4.691702666666667,4817.767536845899,3924.43670059228,3924.43670059228,14.039499290067033,3.1602732461913465,18.540580789277737,81.45941921072226,2686.0,2188.0,2825442.0,2301536.0,3.543863421236908,3.8808423630517557,0.5210849907023212,1798.4453271321258,974.8243925722574,974.8243925722574,0.717746818141593,0.5246741381966343,14.927742270851668,14.927742270851672,1134.0,620.0,1192930.0,652316.0
22,1.0.0.2,92.4471,99.94944000000001,104.82421333333333,110.007,4.8746979999999995,6485.3617051422125,6370.526010021545,6370.526010021545,20.07351553189539,1.4002186145706466,1.8345203507057826,98.16547964929421,5186.0,5091.0,3951772.0,3881799.0,3.8808423630517557,3.829979521927101,0.30795171384488185,1070.5673301858978,1071.9829338763225,1071.9829338763225,5.574318228011643,0.20140058188547902,2.453408869315334,2.453408869315335,583.0,589.0,456285.0,440929.0
22,5.0.0.2,92.4471,99.94944000000001,104.82421333333333,110.007,4.8746979999999995,4763.762267939471,3908.5191875818086,3908.5191875818086,14.042751099661418,3.1849282311202707,17.947045465526404,82.0529545344736,2760.0,2264.0,2902738.0,2381606.0,3.8808423630517557,3.829979521927101,0.30795171384488185,1798.4444727341895,974.8241098824493,974.8241098824493,0.7170042366880207,0.5241958686225525,14.928024283550718,14.92802428355072,1040.0,559.0,1094002.0,587461.0
23,1.0.0.2,97.4471,104.82421333333333,109.59813333333334,115.007,4.7739666666666665,6826.812084988724,6691.167847841418,6691.167847841418,19.807470850827904,1.3815948596489043,2.5035226665370973,97.4964773334629,5488.0,5351.0,4073872.0,3992927.0,3.829979521927101,3.815065396680951,0.3804032384319616,1315.9282454690212,1327.7054111694883,1327.7054111694883,4.688065409018745,0.18299165854525407,4.95218981602724,4.952189816027243,451.0,548.0,540264.0,527339.0
23,5.0.0.2,97.4471,104.82421333333333,109.59813333333334,115.007,4.7739666666666665,4711.966987620358,3893.9965228077276,3893.9965228077276,14.034768224891357,3.1698750998913567,17.356278837760318,82.64372116223969,2673.0,2209.0,2811847.0,2323726.0,3.829979521927101,3.815065396680951,0.3804032384319616,1798.4441161720836,974.8239879509435,974.8239879509435,0.7166859662960579,0.5241947758365069,14.930814640317355,14.930814640317356,899.0,523.0,945208.0,550370.0
24,1.0.0.2,102.447,109.59813333333334,114.46866666666666,120.007,4.870500000000001,6211.762515826575,6087.183601957362,6087.183601957362,19.575580555668058,1.396736061587893,2.233221144327856,97.76677885567214,5051.0,4938.0,3781799.0,3705953.0,3.815065396680951,4.0746527576270966,0.3515644118995631,1260.6798276285265,1202.02981699755,1202.02981699755,5.580778885407442,0.14817265976845104,3.0251985613238856,3.025198561323885,591.0,606.0,472523.0,440724.0
24,5.0.0.2,102.447,109.59813333333334,114.46866666666666,120.007,4.870500000000001,4804.166800123191,3934.3804537521814,3934.3804537521814,14.035858172077637,3.1743202283439214,18.10160876549426,81.89839123450574,2781.0,2277.0,2924837.0,2395300.0,3.815065396680951,4.0746527576270966,0.3515644118995631,1798.445067501098,974.8243398419912,974.8243398419912,0.7168822575171305,0.5241826877076168,14.926419499417435,14.926419499417438,1111.0,620.0,1168610.0,651638.0
25,1.0.0.2,106.258,114.46866666666666,118.97053333333334,125.007,4.501762,7429.851926127295,7335.740746252985,7335.740746252985,19.696900548323278,1.3826500705859366,0.9818858980870154,99.01811410191299,5513.0,5459.0,4180928.0,4127970.0,4.0746527576270966,4.235095611446717,0.5350570165105237,1532.9811007170451,1554.8777514693452,1554.8777514693452,4.037429734101825,0.2446641155855065,2.074190853614358,2.0741908536143576,539.0,550.0,426049.0,433044.0
25,5.0.0.2,106.258,114.46866666666666,118.97053333333334,125.007,4.501762,4770.776953557296,3931.734107667175,3931.734107667175,14.018338950871632,3.146411465610143,17.58744090066087,82.41255909933913,2552.0,2103.0,2684613.0,2212466.0,4.0746527576270966,4.235095611446717,0.5350570165105237,1798.4449371434428,974.8245377243805,974.8245377243805,0.7174509359033352,0.5249197643567834,14.930241436697422,14.930241436697422,949.0,572.0,998652.0,601772.0
26,1.0.0.2,111.258,118.97053333333334,123.79053333333333,130.007,4.819966666666667,6157.679098748954,6076.563074433434,6076.563074433434,18.070347996824484,1.4539063644451746,1.552330517039253,98.44766948296075,4947.0,4871.0,3709976.0,3661104.0,4.235095611446717,4.3516265081767616,0.3832946569391429,1604.577345879897,1617.6453873562957,1617.6453873562957,4.350193194363409,0.251715390891039,2.7197840168381444,2.719784016838143,877.0,923.0,685928.0,690904.0
26,5.0.0.2,111.258,118.97053333333334,123.79053333333333,130.007,4.819966666666667,4769.288750267982,3910.0170817225576,3910.0170817225576,14.02484979460618,3.171842480800143,18.011421877288036,81.98857812271197,2732.0,2240.0,2873477.0,2355769.0,4.235095611446717,4.3516265081767616,0.3832946569391429,1746.4981473354715,967.8275393275363,967.8275393275363,0.7155217954818175,0.5240430585589408,14.738572202613595,14.738572202613597,1075.0,583.0,1130458.0,612749.0
27,1.0.0.2,115.247,123.79053333333333,128.53293333333332,135.007,4.742362,6567.365151233358,6502.370478395927,6502.370478395927,19.838394295712355,1.3986563019044647,1.3323065075086638,98.66769349249134,5194.0,5125.0,3893103.0,3854574.0,4.3516265081767616,4.427384740238333,0.527427539155854,1551.8496533795033,1570.5865671216804,1570.5865671216804,5.118480243820518,0.17107299607394,2.550998054394062,2.5509980543940625,573.0,576.0,456361.0,466080.0
27,5.0.0.2,115.247,123.79053333333333,128.53293333333332,135.007,4.742362,4408.671628188654,3821.283430774229,3821.283430774229,14.032703977835562,3.148937253281327,13.319738113126544,86.68026188687345,2485.0,2154.0,2613440.0,2265239.0,4.3516265081767616,4.427384740238333,0.527427539155854,1501.7966268447144,934.0178124319898,934.0178124319898,0.7165057787292305,0.5253294538804061,13.212033567700086,13.212033567700086,768.0,545.0,808186.0,573365.0
28,1.0.0.2,120.247,128.53293333333332,133.36960000000002,140.007,4.836669333333333,6288.066002444658,6216.790287090125,6216.790287090125,20.26888095588137,1.423091134307213,1.3618266670182193,98.63817333298178,5057.0,4988.0,3801662.0,3758570.0,4.427384740238333,4.474128563195294,0.43408370501990706,1400.5801393770028,1369.658378408166,1369.658378408166,3.7126435809079688,0.1599989757913647,1.8562430779775565,1.8562430779775552,654.0,636.0,447746.0,433532.0
28,5.0.0.2,120.247,128.53293333333332,133.36960000000002,140.007,4.836669333333333,4483.550388118325,3869.123159683992,3869.123159683992,14.031209790167866,3.1866996591726617,13.700331125827814,86.29966887417218,2577.0,2224.0,2710681.0,2339209.0,4.427384740238333,4.474128563195294,0.43408370501990706,1501.7948534131488,934.0170192909537,934.0170192909537,0.7174685405414419,0.5250661072619696,13.211906399202638,13.211906399202638,885.0,597.0,931087.0,627716.0
29,1.0.0.2,125.247,133.36960000000002,138.04273333333333,145.007,4.673168666666667,6614.943950236192,6537.978613511774,6537.978613511774,20.526941606051405,1.3992683003524706,1.6182448666831175,98.38175513331689,5133.0,5050.0,3864094.0,3819135.0,4.474128563195294,4.622086796283788,0.5605787598655347,1809.8243544146426,1826.827276032707,1826.827276032707,4.929460780276654,0.16308724312319403,3.2423247972523246,3.2423247972523237,820.0,852.0,643524.0,643332.0
29,5.0.0.2,125.247,133.36960000000002,138.04273333333333,145.007,4.673168666666667,4469.039750758692,3853.1337694780395,3853.1337694780395,14.029483600224312,3.190404739547635,13.775318325901251,86.22468167409875,2482.0,2140.0,2610572.0,2250793.0,4.474128563195294,4.622086796283788,0.5605787598655347,1501.7950598550276,934.0172085412803,934.0172085412803,0.7179154336058836,0.5253134922618883,13.20193167744156,13.201931677441562,921.0,627.0,968169.0,658915.0
30,1.0.0.2,129.863,138.04273333333333,142.81913333333335,150.007,4.776398,6486.717843306468,6396.520222979743,6396.520222979743,20.19552447114881,1.448559085375432,1.325273192280865,98.67472680771914,5161.0,5093.0,3872893.0,3819041.0,4.622086796283788,4.441186888766601,0.47735113048392974,1474.118064582176,1476.2641890548323,1476.2641890548323,6.5166555854832104,0.1865845993670227,2.2184604562871493,2.2184604562871493,621.0,648.0,478979.0,468590.0
30,5.0.0.2,129.863,138.04273333333333,142.81913333333335,150.007,4.776398,4505.034407378391,3867.592720148809,3867.592720148809,14.047330815948499,3.1926377550028846,14.146048961076206,85.8539510389238,2557.0,2195.0,2689730.0,2309145.0,4.622086796283788,4.441186888766601,0.47735113048392974,1501.795276854693,934.0171932115696,934.0171932115696,0.7182068331881111,0.5250015158372674,13.21070959281758,13.21070959281758,948.0,628.0,996641.0,660632.0
