round,ndi0,ndi1,ndi0_std,ndi1_std
37,161.33333333333334,4900.266666666666,120.04562624665832,1227.224596202264
38,132.06666666666666,5783.066666666667,118.00754616710303,1372.9776538950798
39,158.33333333333334,5034.333333333333,139.91255772633065,1651.9270853273442
40,127.46666666666667,5021.733333333334,91.43605624124643,2034.6618345445959
41,201.6,5342.866666666667,103.00887617787399,1435.5382199552823
42,100.53333333333333,5248.2,74.70691942199068,2008.7531384987483
43,121.66666666666667,5756.333333333333,123.2538997740997,1333.1256862119549
44,135.06666666666666,6340.266666666666,130.97353422224913,1234.6218892939692
45,167.2,5604.4,112.43995222847998,1680.3235147690204
46,92.4,5639.333333333333,85.11823709237807,1250.2267603842722
47,85.73333333333333,3994.5333333333333,59.08041332028101,1726.5449341166332
48,166.86666666666667,5507.533333333334,105.37610644507517,968.667853045516
49,141.93333333333334,5348.533333333334,105.16820993509579,1023.6305741726125
50,87.26666666666667,5268.8,131.29817029878794,1642.0198885171014
51,93.0,4374.733333333334,76.73795857145461,1287.1337185870818
52,126.2,5188.4,106.17990124581691,1620.3918750016703
53,163.06666666666666,5354.933333333333,112.25892689076741,1319.031542277822
54,134.66666666666666,5651.8,135.36704951810873,1453.4048791913226
55,98.93333333333334,5186.0,83.07953733507141,1672.3348092668866
56,142.4,5052.866666666667,110.22172458925043,945.3433138031818
57,125.06666666666666,5249.066666666667,114.51666545383982,1141.7488757332303
58,119.0,5593.933333333333,108.67776747273172,1177.7592202790777
59,68.93333333333334,4649.666666666667,79.6397842670059,1716.558752965057
60,97.2,5365.266666666666,119.41476338495887,1480.3213679404053
61,79.2,5808.866666666667,95.43150123817308,1330.6661525430823
62,148.93333333333334,4490.266666666666,92.26395880970043,1754.2655958982893
63,141.86666666666667,4738.333333333333,117.65801937738678,1617.892220790754
64,74.13333333333334,5849.466666666666,108.32350138534552,1453.562464462824
65,128.13333333333333,4626.466666666666,118.59165633543093,1404.9062941129189
66,97.2,5511.133333333333,89.88262187033551,1772.6246023770461
67,142.13333333333333,5454.666666666667,130.09549606054046,1103.7837305421401
68,85.53333333333333,4964.066666666667,82.93617741257144,1535.9692829269857
69,83.66666666666667,6009.6,104.9820846394188,1392.6347998360109
70,59.6,5261.266666666666,70.3499416184142,1664.4417539766755
71,74.13333333333334,5767.2,102.46802056297975,1754.6119717557417
72,161.86666666666667,5034.133333333333,141.57071260210097,1196.2348590871434
73,149.86666666666667,5644.333333333333,131.97828104149056,1981.05190912976
74,165.86666666666667,4891.733333333334,103.92914252829506,1631.0227495420809
75,165.93333333333334,5554.533333333334,123.67380290024855,1455.674849225151
76,56.53333333333333,4756.2,70.26365313859614,1823.5493725933811
77,108.06666666666666,5214.333333333333,120.21199528135205,1111.7466737825962
78,88.8,5678.6,119.46738945359586,1394.2027317226348
79,96.46666666666667,4666.666666666667,88.86174387108055,1038.9244896709747
80,105.93333333333334,5011.8,115.28441021272235,1625.8509508210507
81,112.4,4729.533333333334,119.67742357807388,1521.9427841069578
82,154.2,4539.466666666666,137.21838693952685,1222.4226453275169
83,82.6,5023.666666666667,95.65398953669268,1253.3752525917862
84,108.73333333333333,4399.933333333333,114.37498894093102,1508.8079716246514
85,116.26666666666667,5038.266666666666,107.3828043341515,1645.8134969268744
86,143.6,5182.2,110.42114186798001,1658.2425378350763
87,107.86666666666666,6132.466666666666,115.66013430161088,1289.9889183724833
88,158.13333333333333,4423.066666666667,157.08726722369806,1514.0914516004386
89,65.66666666666667,5062.466666666666,69.0917264704441,1574.9246633531698
90,114.4,4709.4,148.82674490829933,1907.4447305230103
91,49.4,4863.666666666667,64.45574339919492,1925.8780434116898
92,82.26666666666667,4669.8,90.08207897457157,1582.7482969280275
93,131.6,5089.066666666667,119.4731290769124,1765.1796536114416
94,106.2,4832.8,85.61475173289773,1241.614570974883
95,113.33333333333333,5379.266666666666,116.56124488664236,973.3858041956045
96,107.6,5095.866666666667,101.99285689273958,1925.4187250223436
97,142.33333333333334,5046.266666666666,162.5232584087875,1196.743943651551
98,79.2,4964.266666666666,100.96123725753083,2005.5775251841571
99,90.46666666666667,4815.2,93.49626934243089,1269.295879049258
100,71.26666666666667,5587.133333333333,103.45700740381187,1214.8195554817812
