round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,6014.73,5980.93,5980.93,22.339,1.02321,0.357277,99.6427,5318,5299,3759209,3738081
1,1,6,5,5.0.0.2,41853.4,3898.49,3898.49,14.7174,3.67095,90.6894,9.31065,24864,2315,26158396,2436559
2,6,11,5,1.0.0.2,6071.5,5867.42,5867.42,20.7652,1.58779,1.74115,98.2589,5169,5079,3794684,3667135
2,6,11,5,5.0.0.2,33825.5,3788.17,3788.17,14.497,3.49275,88.7988,11.2012,20096,2251,21140942,2367604
3,11,15.6111,4.61107,1.0.0.2,8220.02,8086.89,8086.89,12.743,1.52168,0.83871,99.1613,6200,6148,4737881,4661151
3,11,15.6111,4.61107,5.0.0.2,3513.91,3220.2,3220.2,13.5706,2.99569,8.36364,91.6364,1925,1764,2025358,1856072
4,15.6111,20.2276,4.6165,1.0.0.2,7646.06,7615.81,7615.81,17.7057,1.42494,0.205374,99.7946,5843,5831,4412255,4394798
4,15.6111,20.2276,4.6165,5.0.0.2,3214.29,3213.96,3213.96,13.557,2.98923,0,100,1763,1763,1854845,1854654
5,20.2276,24.0466,3.819,1.0.0.2,9199.42,9193.28,9193.28,18.6524,1.17204,0.0348797,99.9651,5734,5732,4391573,4388644
5,20.2276,24.0466,3.819,5.0.0.2,3214.29,3213.96,3213.96,13.5611,2.99157,0,100,1458,1458,1534421,1534264
6,24.0466,29.0466,5,1.0.0.2,5970.18,5869.58,5869.58,13.4755,1.26906,8.94279,91.0572,5401,4918,3731363,3668485
6,24.0466,29.0466,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
7,29.0466,34.0466,5,1.0.0.2,6000.84,5865.62,5865.62,22.2364,1.46805,9.13284,90.8672,5420,4925,3750524,3666014
7,29.0466,34.0466,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
8,34.0466,39.0466,5,1.0.0.2,4071.01,3891.91,3891.91,11.3984,1.8487,12.2185,87.7815,4174,3664,2544381,2432445
8,34.0466,39.0466,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
9,39.0466,44.0466,5,1.0.0.2,5846.42,5846.33,5846.33,25.3274,1.30578,0,100,4719,4719,3654015,3653957
9,39.0466,44.0466,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
10,44.0466,49.0466,5,1.0.0.2,5925.55,5857.99,5857.99,19.9579,1.24836,10.1023,89.8977,5375,4832,3703469,3661246
10,44.0466,49.0466,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
11,49.0466,54.0466,5,1.0.0.2,5943.66,5886.43,5886.43,23.0642,1.18963,1.3173,98.6827,5238,5169,3714787,3679021
11,49.0466,54.0466,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
12,54.0466,59.0466,5,1.0.0.2,5893.46,5849.4,5849.4,20.8336,1.56685,0.389264,99.6107,4881,4862,3683412,3655876
12,54.0466,59.0466,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
13,59.0466,64.0466,5,1.0.0.2,5337.53,5091.17,5091.17,19.7087,1.72941,2.35765,97.6423,4496,4390,3335955,3181979
13,59.0466,64.0466,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
14,64.0466,67.723,3.67646,1.0.0.2,9527.4,9527.4,9527.4,21.1039,1.23068,0,100,5676,5676,4378393,4378393
14,64.0466,67.723,3.67646,5.0.0.2,3214.29,3213.96,3213.96,13.557,2.99099,0.0711744,99.9288,1405,1404,1477152,1477000
15,67.723,72.723,5,1.0.0.2,4856.35,4692.06,4692.06,22.9146,1.27332,1.82145,98.1786,3898,3827,3035216,2932535
15,67.723,72.723,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
16,72.723,77.723,5,1.0.0.2,3624.56,3515.59,3515.59,17.7256,1.38406,15.6054,84.3946,3345,2823,2265347,2197246
16,72.723,77.723,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
17,77.723,82.723,5,1.0.0.2,5449.21,5191.44,5191.44,17.0452,1.99661,2.28583,97.7142,4856,4745,3405759,3244648
17,77.723,82.723,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
18,82.723,86.3466,3.62354,1.0.0.2,9727.74,9682.69,9682.69,25.5408,1.43337,0.240343,99.7597,5825,5811,4406105,4385698
18,82.723,86.3466,3.62354,5.0.0.2,3214.29,3213.96,3213.96,13.555,2.99066,0,100,1384,1384,1455887,1455737
19,86.3466,91.3466,5,1.0.0.2,6053.59,6016.71,6016.71,13.1342,1.3682,0.293956,99.706,5443,5427,3783496,3760444
19,86.3466,91.3466,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
20,91.3466,96.3466,5,1.0.0.2,5583.51,5271.95,5271.95,20.3063,1.82393,2.8427,97.1573,4749,4614,3489691,3294966
20,91.3466,96.3466,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
21,96.3466,101.347,5,1.0.0.2,4682.1,4681.76,4681.76,15.4619,1.19668,0,100,3884,3884,2926310,2926100
21,96.3466,101.347,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
22,101.347,106.347,5,1.0.0.2,5923.96,5854.32,5854.32,21.1676,1.33526,0.632111,99.3679,4746,4716,3702473,3658952
22,101.347,106.347,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
23,106.347,111.347,5,1.0.0.2,5891.04,5860.81,5860.81,23.6295,1.46349,0.26623,99.7338,4883,4870,3681899,3663006
23,106.347,111.347,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
24,111.347,116.347,5,1.0.0.2,5504.56,5335.83,5335.83,27.8684,1.51613,1.67431,98.3257,4360,4287,3440351,3334892
24,111.347,116.347,5,5.0.0.2,3214.29,3213.96,3213.96,13.5531,2.98786,0,100,1910,1910,2008930,2008724
