round,ids
1,2.51807;3.57407;3.57657;3.89907;4.03453
2,2.95704;4.08807;4.31853;4.40757
3,2.05057;2.26257;3.73007;3.76306;4.13457;4.61107
4,1.523;1.58996;3.4045;3.41496;3.441;4.6165
5,1.41547;1.5685;3.20346;3.206;3.3845;3.819
6,1.49296;2.558;3.0265;3.2105;3.8735
7,1.8595;2.395;3.511;3.5115;3.5805
8,1.311;2.7025;3.977
9,1.156;2.881;2.881;3.0885;3.1
10,1.095;2.8525;2.8685;3.0015;3.617
11,1.289;2.7005;3.1835;3.2795;3.31746
12,1.449;2.757;2.7605;2.897
13,1.1155;2.88396;2.934
14,1.3645;1.486;3.36646;3.36646;3.6755;3.67646
15,1.45354;1.6225;2.77354;3.806
16,1.05353;2.03504;3.48554
17,1.09254;3.51854;3.70904;4.34754
18,1.6775;1.78654;3.25354;3.54254;3.54553;3.62354
19,2.5485;2.6515;2.814;3.96446;4.005
20,1.505;2.987;3.537;4.159
21,1.63246;1.6335;2.478;2.642
22,1.139;2.9255;2.9375;3.279;4.5205
23,1.498;1.711;2.9965;2.9995;3.038
24,1.31946;3.01946;3.01996;3.21896
25,1.1915;3.421;3.4905;3.4985;4.468
26,2.66396;2.711;4.06896;4.53296;4.91746
27,1.549;2.1215;3.187;3.19;3.2935
28,1.1545;2.9865;3.42396;3.426;4.5395
29,1.63946;1.655;2.561;2.70246
30,1.67546;2.1405;2.1495;3.704;3.815;3.957
31,1.41897;2.849;2.968;3.6415;4.23596
32,1.4275;2.987;3.10996;3.10997;4.535
33,1.535;3.2285;3.2315;3.487;3.609;3.6335
34,1.592;1.62947;2.903;3.35846;3.536
35,1.085;2.4231;2.469;3.941
36,1.1005;2.72346;3.2805;3.2815;3.305;4.0645
37,1.8975;3.677;3.892;4.21897
38,1.76546;1.946;3.1625;3.17396
39,1.599;3.172;3.2015
40,1.621;2.419;3.0395;3.24351;3.3835
41,1.35096;1.765;3.262;3.264;3.412
42,2.87297;2.88546;3.2705;3.42;3.4235
43,1.57897;1.6095;3.00596;3.059;3.1055
44,1.524;3.2705;3.27697;3.48346;4.335;4.873
45,1.804;1.92;3.216;3.22
46,1.0755;2.509;2.6895;3.1875;4.29796
47,1.698;1.698;3.089;3.0895;3.189;3.685
48,1.654;2.79;3.35397;3.3665;3.79847;4.6885
49,1.53846;1.87951;3.046;3.18197;3.3435
50,1.3945;1.5335;2.361;2.772
51,1.172;2.1465;2.1465;3.7405
52,1.1125;3.34047;3.49847;3.5065;3.5075;3.5785
53,1.497;2.4245;2.456;2.9295
54,1.3915;2.8835;3.17196;3.20596;3.5145
55,2.382;2.898;2.919;3.054;3.199
56,1.087;2.68796;2.68796;3.012;3.012
57,1.115;2.0595;2.247;3.2235
58,1.59446;1.664;4.40946
59,1.09046;2.6665;2.6665;2.9915;2.9915
60,2.4335;2.446;2.765;2.765;4.3335
61,1.5795;1.64396;3.20696;3.20747;3.5205;3.5205
62,1.728;1.887;2.8515;3.1825
63,1.311;3.126;3.1295;3.171;3.19
64,1.5755;3.7875;3.82;4.8525
65,1.148;2.687;2.68746;2.775
66,1.713;1.739;3.6705;3.6945;3.697
67,2.813;2.828;3.0435;3.0435;3.49896
68,1.5895;1.692;3.0465;3.304
69,1.43696;1.884;3.2395;3.5395;3.635;3.6645
70,1.098;2.6385;2.8875;2.915;3.78146
71,1.58197;2.6095;2.6445;4.8465
72,1.09096;2.5945;2.9105;3.0525;4.01
73,1.1105;3.434;3.5175;3.518;4.57696
74,1.927;3.064;3.172;3.27746
75,1.3555;3.3095;3.49796;3.5075
76,2.439;2.577;2.6415;2.8555;3.7475
77,1.6555;1.7315;3.1155;3.1155;3.195
78,1.95;2.08496;3.68497;3.86497;4.501
79,1.09246;2.872;3.29497;3.5015;3.708
80,1.434;2.551;2.6135
81,2.0805;2.375;2.407;2.4365
82,1.996;2.05496;2.31447;3.51996;4.105;4.4545
83,2.225;2.43796;2.73646;4.9595
84,1.131;2.832;2.8545;3.936
85,1.1665;1.98696;4.81746
86,1.527;1.5925;2.8235;3.11196;3.40096
87,1.53;1.582;2.927;2.93696;3.0025
88,1.11146;2.7225;4.809
89,1.2045;2.6265;2.62946;2.70096
90,1.762;4.20746
91,1.13346;2.7795;2.7795;3.046;3.04696
92,1.308;1.5085;2.986;2.988;3.10296
93,1.163;2.7745;2.95346;3.67846;4.6375
94,1.6675;1.6715;3.13846;3.213;3.691
95,1.7375;2.09046;2.0925;3.65;3.65501;4.593
96,1.213;2.6625;2.663
97,1.1255;3.3515;4.8565
98,1.36747;1.537;3.037;3.03896;3.6865;4.422
99,2.1105;2.12046;2.306;3.7135;4.21096
100,2.016;2.021;2.8945;3.557;3.669;3.669
