round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,4886.34,4757.87,4757.87,22.5562,1.69848,12.1317,87.8683,5193,4563,3053961,2973668
1,1,6,5,5.0.0.2,10594.5,4256.05,4256.05,8.49556,0.896742,59.8189,40.1811,6294,2529,6621535,2660033
2,6,11,5,1.0.0.2,3864.64,3723.33,3723.33,30.9892,1.90291,13.9061,86.0939,4516,3888,2415401,2327082
2,6,11,5,5.0.0.2,10639.8,4275.45,4275.45,8.49614,0.896643,59.8165,40.1835,6321,2540,6649874,2672154
3,11,16,5,1.0.0.2,3998.03,3751.77,3751.77,16.031,2.38452,13.4429,86.5571,4746,4108,2498768,2344856
3,11,16,5,5.0.0.2,10639.8,4275.45,4275.45,8.49614,0.896643,59.8165,40.1835,6321,2540,6649874,2672154
4,16,21,5,1.0.0.2,4658.46,4444.94,4444.94,17.0749,2.50914,7.17693,92.8231,4612,4281,2911539,2778088
4,16,21,5,5.0.0.2,10639.8,4275.45,4275.45,8.49614,0.896643,59.8165,40.1835,6321,2540,6649874,2672154
5,21,26,5,1.0.0.2,4823.63,4708.28,4708.28,15.8298,1.582,16.112,83.888,4928,4134,3014769,2942678
5,21,26,5,5.0.0.2,10639.8,4275.45,4275.45,8.49614,0.896643,59.8165,40.1835,6321,2540,6649874,2672154
6,26,31,5,1.0.0.2,6546.3,6378.4,6378.4,26.7322,1.92504,1.35034,98.6497,5332,5260,4091437,3986501
6,26,31,5,5.0.0.2,10639.8,4275.45,4275.45,8.49614,0.896643,59.8165,40.1835,6321,2540,6649874,2672154
7,31,36,5,1.0.0.2,5336.61,5231.39,5231.39,20.2998,1.81767,1.0245,98.9755,4490,4444,3335381,3269620
