round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,10:53:08,11:00:12,424.587
2,6,11,5,11:00:12,11:07:09,416.869
3,11,16,5,11:07:09,11:14:06,416.694
4,16,21,5,11:14:06,11:20:52,406.017
5,21,26,5,11:20:52,11:27:28,396.567
6,26,31,5,11:27:28,11:34:35,427.039
7,31,36,5,11:34:35,11:41:30,414.312
8,36,41,5,11:41:30,11:48:03,393.489
9,41,46,5,11:48:03,11:54:42,398.453
10,46,51,5,11:54:42,12:01:35,413.051
11,51,56,5,12:01:35,12:08:16,401.261
12,56,61,5,12:08:16,12:15:02,406.122
13,61,66,5,12:15:02,12:21:49,406.856
14,66,71,5,12:21:49,12:28:45,416.36
15,71,76,5,12:28:45,12:35:57,431.343
16,76,81,5,12:35:57,12:42:20,383.584
17,81,86,5,12:42:20,12:49:32,431.92
18,86,91,5,12:49:32,12:56:03,390.443
19,91,96,5,12:56:03,13:03:01,418.782
20,96,101,5,13:03:01,13:09:40,398.947
21,101,106,5,13:09:40,13:15:58,377.42
22,106,111,5,13:15:58,13:21:52,353.886
23,111,116,5,13:21:52,13:28:28,396.192
24,116,121,5,13:28:28,13:34:41,372.994
25,121,126,5,13:34:41,13:40:46,365.435
26,126,131,5,13:40:46,13:46:50,363.29
27,131,135.177,4.17657,13:46:50,13:52:37,347.302
28,135.177,140.177,5,13:52:37,13:58:46,368.684
29,140.177,145.177,5,13:58:46,14:05:02,376.421
30,145.177,150.177,5,14:05:02,14:11:32,389.616
31,150.177,155.177,5,14:11:32,14:17:18,346.291
32,155.177,160.177,5,14:17:18,14:23:48,390.028
33,160.177,165.177,5,14:23:48,14:30:30,401.897
34,165.177,170.177,5,14:30:30,14:37:04,394.564
35,170.177,175.177,5,14:37:04,14:43:06,361.991
36,175.177,180.177,5,14:43:06,14:49:41,394.205
37,180.177,185.177,5,14:49:41,14:55:55,374.552
38,185.177,190.177,5,14:55:55,15:02:21,386.012
39,190.177,195.177,5,15:02:21,15:09:20,419.06
40,195.177,200.177,5,15:09:20,15:16:10,409.525
41,200.177,205.177,5,15:16:10,15:22:13,363.442
42,205.177,210.177,5,15:22:13,15:28:07,354.206
43,210.177,215.177,5,15:28:07,15:34:01,353.671
44,215.177,220.177,5,15:34:01,15:39:53,351.438
45,220.177,225.177,5,15:39:53,15:46:13,380.144
46,225.177,230.177,5,15:46:13,15:53:06,413.737
47,230.177,235.177,5,15:53:06,15:59:47,400.83
48,235.177,240.177,5,15:59:47,16:07:23,455.951
49,240.177,245.177,5,16:07:23,16:14:26,422.684
50,245.177,250.177,5,16:14:26,16:20:19,353.364
51,250.177,255.177,5,16:20:19,16:26:20,360.458
52,255.177,260.177,5,16:26:20,16:32:45,384.995
53,260.177,265.177,5,16:32:45,16:38:38,353.591
54,265.177,270.177,5,16:38:38,16:45:13,395.099
55,270.177,275.177,5,16:45:13,16:51:27,373.468
56,275.177,280.177,5,16:51:27,16:58:05,397.953
57,280.177,285.177,5,16:58:05,17:04:27,382.538
58,285.177,290.177,5,17:04:27,17:10:32,365.048
59,290.177,295.177,5,17:10:32,17:17:10,397.322
60,295.177,300.177,5,17:17:10,17:23:10,360.393
61,300.177,305.177,5,17:23:10,17:29:26,375.671
62,305.177,310.177,5,17:29:26,17:35:31,365.64
63,310.177,315.177,5,17:35:31,17:41:44,372.741
64,315.177,320.177,5,17:41:44,17:47:54,370.33
65,320.177,325.177,5,17:47:54,17:54:30,395.862
66,325.177,330.177,5,17:54:30,18:00:58,387.944
67,330.177,335.177,5,18:00:58,18:06:36,337.957
68,335.177,340.177,5,18:06:36,18:12:54,378.123
69,340.177,345.177,5,18:12:54,18:18:59,364.43
70,345.177,350.177,5,18:18:59,18:24:59,360.328
71,350.177,355.177,5,18:24:59,18:31:47,407.704
72,355.177,360.177,5,18:31:47,18:38:10,383.081
73,360.177,364.727,4.54996,18:38:10,18:44:41,391.44
74,364.727,369.727,5,18:44:41,18:51:14,392.413
75,369.727,374.727,5,18:51:14,18:58:12,417.954
76,374.727,379.727,5,18:58:12,19:04:10,358.091
77,379.727,384.727,5,19:04:10,19:10:12,362.372
78,384.727,389.727,5,19:10:12,19:16:12,360.237
79,389.727,394.727,5,19:16:12,19:21:51,338.073
80,394.727,399.727,5,19:21:51,19:27:44,353.239
81,399.727,404.727,5,19:27:44,19:33:53,369.376
82,404.727,409.727,5,19:33:53,19:40:19,385.913
83,409.727,414.727,5,19:40:19,19:47:21,421.837
84,414.727,419.727,5,19:47:21,19:54:19,418.597
85,419.727,424.727,5,19:54:19,20:00:50,390.144
86,424.727,429.727,5,20:00:50,20:07:09,379.232
87,429.727,434.727,5,20:07:09,20:13:59,410.047
88,434.727,439.727,5,20:13:59,20:20:20,381.487
89,439.727,444.727,5,20:20:20,20:26:38,377.811
90,444.727,449.727,5,20:26:38,20:32:55,377.236
91,449.727,454.727,5,20:32:55,20:39:05,369.187
92,454.727,459.727,5,20:39:05,20:45:52,407.098
93,459.727,464.727,5,20:45:52,20:52:05,373.517
94,464.727,469.727,5,20:52:05,20:58:55,409.339
95,469.727,474.727,5,20:58:55,21:04:48,353.824
96,474.727,479.727,5,21:04:48,21:10:43,354.757
97,479.727,484.727,5,21:10:43,21:16:50,367.036
98,484.727,489.727,5,21:16:50,21:23:09,379.042
99,489.727,494.727,5,21:23:09,21:29:27,377.273
100,494.727,499.727,5,21:29:27,21:35:44,377.762
