round,avg_ul_mcs
1,27.7427
2,27.8734
3,27.7971
4,27.863
5,27.7801
6,27.7941
7,27.6326
8,27.6455
9,27.8507
10,27.7122
11,27.8763
12,27.7488
13,27.8205
14,27.8084
15,27.7781
16,27.8244
17,27.6619
18,27.7924
19,27.7926
20,27.6607
21,27.5368
22,27.7583
23,27.2901
24,26.9847
25,27.5883
26,27.8719
27,27.6017
28,27.7246
29,27.8237
30,27.7795
31,27.8105
32,27.7798
33,27.762
34,27.7281
35,27.7442
36,27.8307
37,27.8355
38,27.5781
39,27.645
40,27.8099
41,27.5997
42,27.5074
43,27.736
44,27.7618
45,27.6738
46,27.8347
47,27.8142
48,27.8531
49,27.8964
50,27.712
51,27.7886
52,27.7329
53,27.4704
54,27.8178
55,27.7662
56,27.6345
57,27.7631
58,27.7909
59,27.7452
60,27.8501
61,27.8572
62,27.7801
63,27.4159
64,27.4747
65,27.73
66,27.863
67,27.4523
68,27.858
69,27.8931
70,27.8092
71,27.8872
72,27.627
73,27.8352
74,27.7489
75,27.7166
76,27.8309
77,27.8506
78,27.8826
79,27.7899
80,27.6482
81,27.8279
82,27.7311
83,27.8169
84,27.8482
85,27.8736
86,27.8265
87,27.7632
88,27.8937
89,27.899
90,27.7709
91,27.8447
92,27.7045
93,27.7922
94,27.5588
95,27.6255
96,27.9366
97,27.7871
98,27.334
99,27.8112
100,27.8192
