round,ids
1,1.23307;3.66453;3.69457;4.58857;4.84553
2,1.19403;2.91803;3.58956;3.58956;3.71657;3.71757
3,1.64397;3.25296;3.7635;3.845;4.0165;4.095
4,2.4095;2.732;2.73246;3.9625;4.26096;4.3385
5,1.626;1.6575;2.92646;4.02196
6,1.3825;1.83246;4.078;4.11946;4.3755;4.5505
7,1.4125;1.887;3.55696;4.13;4.45196
8,1.577;3.417;3.619;4.288
9,1.50146;2.7755;3.148;3.304;3.45496
10,1.379;1.57196;3.3765;3.378;3.5745;4.141
11,2.0865;2.166;2.21096;3.574;3.74546;3.74546
12,1.593;2.639;3.12003;3.1855;4.04
13,1.92803;2.1525;2.38804;3.70603;3.712;3.75053
14,2.3255;2.36;2.3635;3.6135;3.7965
15,1.984;2.1945;3.25497;3.933;3.933;3.967
16,1.175;3.0475;3.2595;3.36996;3.373
17,2.05747;2.1395;3.548;3.7145;3.7145
18,1.569;1.637;3.8565;3.86;4.0095
19,2.3515;2.379;3.123;3.408;3.5035
20,1.986;2.1235;2.437;3.623
21,1.37146;2.72497;2.875;3.806
22,1.797;3.293;3.374;3.3765;4.32046
23,2.7195;2.72196;3.8565;3.8575
24,1.3075;2.886;3.1935;3.31346;4.1385
25,2.20346;2.2175;3.2805;3.70496;3.836;3.971
26,3.211;3.218;3.265;3.3225;3.4265
27,1.327;3.206;3.3775;3.721
28,2.15646;2.352;2.3715;3.5345;3.5345
29,1.60996;2.598;3.4455;3.4615;3.771;3.773
30,1.517;3.0035;3.004;3.0995;4.293
31,1.6415;1.66496;3.207;3.2085;3.376;3.53996
32,1.20604;3.82304;3.82454;3.831;3.831;4.3805
33,2.21;2.21204;2.23654;3.20954;3.88454;4.85204
34,1.653;1.69247;3.5365;3.709;3.8175;3.99096
35,3.62254;3.78954;3.8525;3.86604;4.10754
36,2.1135;2.16804;3.20404;3.3525
37,1.60554;1.69354;3.7255;3.78704;3.8075;4.47904
38,1.913;1.99896;3.653;4.57596
39,1.5675;1.926;2.659;3.90896
40,1.083;2.7865;3.43396;3.43396;3.46696;3.69796
41,1.7405;3.414;3.414;4.38154
42,1.45504;1.75204;2.76154
43,1.60554;1.63004;2.86054;3.007
44,1.07954;3.009;3.028;3.034;3.30953
45,1.11154;2.697;3.18804;4.47254
46,1.99004;1.99604;2.05254;3.36654;3.39354;3.86004
47,1.286;1.4695;2.939;2.96947;3.242;3.4195
48,1.551;1.875;3.38896;3.51397;3.5695
49,1.759;1.78397;3.5205;3.70396;3.794
50,1.88396;3.2631;3.2645;4.3115;4.5845
51,1.499;1.61897;3.388;3.393;3.51946
52,1.5545;3.2495;3.4815;3.5605
53,1.7195;2.62;3.298;3.70946
54,1.11046;3.3865;3.39;3.49997;4.105;4.23847
55,1.13404;2.64004;2.96853;2.96903;4.77453
56,1.68154;2.26253;3.0455;3.10703;3.33653
57,1.61404;1.65553;3.09203;3.21254;3.31253
58,1.12353;2.9005;2.9005;3.06453;3.06454
59,1.493;1.59304;3.00603;3.008;3.16404
60,1.61503;1.658;3.26903;3.58853;3.59004;3.65753
61,1.0645;2.429;2.4295;2.5295
62,1.5155;1.59097;3.2465;3.26797;3.438;3.836
63,2.514;2.56796;3.205;3.398;3.637
64,1.473;1.548;2.82647;3.0165;4.1815
65,1.59;2.69396;3.37946;3.62846;3.719;4.011
66,1.112;2.84397;3.475;3.475;3.4855;3.498
67,1.1015;2.68297;3.89701;4.9235
68,1.09697;2.74351;3.3925;3.3925;3.4405;3.4405
69,2.0185;2.714;2.71896;2.7535;2.837
70,1.9145;2.01446;2.0395;3.3235;3.545;3.545
71,1.479;1.6215;3.25446;3.25446;3.528;3.632
72,1.4065;1.5555;3.122;3.3155;3.741
73,1.6065;1.617;3.176;3.1845;3.349
74,2.7095;2.756;2.924;3.5385;3.962;3.962
75,1.57;1.57;3.18446;3.18496;3.3325;4.28296
76,1.57804;2.78104;2.79704;3.03904;3.03904
77,2.097;2.1035;3.037;3.14754;3.16103
78,1.87504;2.05154;2.05354;3.67554;3.90204;3.90554
79,1.06896;2.4735;2.4755;2.5435
80,1.54796;1.749;3.05346;3.15396;4.20496
81,2.38596;2.7775;2.797;2.867;3.93596;3.93596
82,1.14504;2.55553;2.62403;3.79303
83,1.60503;1.6065;2.9995;3.0445;3.12854
84,1.076;2.63653;3.2195;3.40253;3.425;3.5835
85,1.49604;2.97154;3.5385;3.77654;3.7805;3.7815
86,1.2445;2.42303;2.59653;3.03903
87,1.46653;2.93503;3.0395;3.31004;3.87304
88,1.90103;2.137;2.137;3.4975;3.67703;3.67704
89,1.0985;2.86346;2.8735;3.0445;4.794
90,1.1075;2.841;3.0595;3.1055;3.677
91,1.05796;2.6825;2.7875;2.95846;2.95846
92,1.08296;2.703;3.30046;3.313;3.3965;4.6235
93,1.99546;2.264;2.4505;2.594
94,1.158;2.3565;2.49996;2.976
95,2.1375;3.095;3.11;3.938
96,2.75646;2.932;3.06746;3.243;3.9145
97,1.53696;2.5325;3.2925;3.2925;3.62396;3.6255
98,1.1175;2.813;2.995;3.499
99,1.5195;1.55547;2.989;2.9915;3.04897
100,1.3645;2.74796;3.2705;3.39546;3.422;3.924
