flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.154,49153,5.0.0.2,50000,1.0076,18.6881,17.6805,34291.9,1200.01,1200.01,18.477,3.04916,96.5006,3.4994,72041,2521,75787132,2652092
2,7.0.0.152,49153,5.0.0.2,50000,1.01485,499.036,498.021,1009.13,1008.68,1008.68,7.58687,0.434759,0.045214,99.9548,59716,59689,62821232,62792828
3,7.0.0.157,49153,5.0.0.2,50000,1.02106,244.448,243.427,2495.21,1221.6,1221.6,7.43464,0.46766,51.042,48.958,72172,35334,75924944,37171368
4,7.0.0.156,49153,5.0.0.2,50000,1.02898,7.36557,6.33659,87860.4,1082.45,1082.45,18.6566,3.19879,98.768,1.23201,66152,815,69591904,857380
5,7.0.0.153,49153,5.0.0.2,50000,1.03243,8.73707,7.70464,62673.5,924.11,924.11,15.368,2.97697,98.5255,1.47448,57376,846,60359552,889992
6,7.0.0.18,49153,1.0.0.2,9,1.034,1.17456,0.140565,1681.22,89.0125,89.0125,6.43826,2.12893,94.7183,5.28169,568,30,29540,1564
7,7.0.0.147,49153,1.0.0.2,9,1.035,1.28157,0.246565,1002.31,70.9913,70.9913,34.041,4.66791,92.9293,7.07071,594,42,30892,2188
8,7.0.0.155,49153,5.0.0.2,50000,1.03778,499.033,497.995,783.879,783.879,783.879,7.29295,0.323086,0,100,46384,46384,48795968,48795968
10,7.0.0.74,49153,1.0.0.2,9,1.052,1.34803,0.296029,787.059,36.6451,36.6451,7.04256,1.98397,95.3571,4.64286,560,26,29124,1356
12,7.0.0.126,49153,1.0.0.2,9,1.067,6.00406,4.93706,1218.28,1187.35,1187.35,15.2235,2.16043,1.71198,98.288,993,976,751840,732756
15,7.0.0.11,49153,1.0.0.2,9,1.121,6.00556,4.88456,1200.29,1200.29,1200.29,24.5338,1.18543,0,100,978,978,732860,732860
17,7.0.0.36,49153,1.0.0.2,9,1.149,4.45707,3.30807,78.7409,8.05788,8.05788,77.3131,4.99188,89.7764,10.2236,626,64,32560,3332
19,7.0.0.114,49153,1.0.0.2,9,6.006,11.0676,5.06156,1143.68,1143.68,1143.68,12.1814,1.17766,0,100,800,800,723604,723604
21,7.0.0.38,49153,1.0.0.2,9,6.047,25.3675,19.3205,337.814,303.372,303.372,19.3207,6.04345,6.23202,93.768,1043,978,815844,732664
22,7.0.0.87,49153,1.0.0.2,9,6.065,10.3106,4.24556,91.5553,38.9074,38.9074,4.87654,0.65929,21.2302,78.7698,504,397,48588,20648
25,7.0.0.150,49153,1.0.0.2,9,6.147,11.0041,4.85706,1207.09,1207.09,1207.09,18.3901,0.613512,0,100,980,980,732864,732864
27,7.0.0.109,49153,1.0.0.2,9,6.174,11.4946,5.32056,1129.5,1105.4,1105.4,23.5936,1.46654,1.18227,98.8177,1015,1003,751196,735172
28,7.0.0.28,49153,1.0.0.2,9,6.18,11.3951,5.21507,1138.92,1125.55,1125.55,49.1884,0.832702,0.491803,99.5082,1220,1214,742440,733728
31,7.0.0.110,49153,1.0.0.2,9,11.057,11.1841,0.127064,1633.94,6.7997,6.7997,14.0323,19.0643,99.5992,0.400802,499,2,25952,108
33,7.0.0.58,49153,1.0.0.2,9,11.128,11.8606,0.732565,357.233,60.2377,60.2377,5.6271,1.77828,83.1479,16.8521,629,106,32712,5516
34,7.0.0.116,49153,1.0.0.2,9,11.167,11.8311,0.664065,397.841,70.21,70.21,5.43113,1.28901,82.3622,17.6378,635,112,33024,5828
35,7.0.0.43,49153,1.0.0.2,9,11.18,16.0186,4.83856,1213.2,1196.39,1196.39,68.6352,1.62846,0.86741,99.1326,807,800,733768,723604
36,7.0.0.137,49153,1.0.0.2,9,11.183,16.0056,4.82256,1249.45,1215.72,1215.72,43.6459,2.42678,1.40845,98.5915,994,980,753192,732864
37,7.0.0.38,49154,1.0.0.2,9,11.183,14.1466,2.96357,530.183,408.535,408.535,15.9016,2.95692,5.33333,94.6667,600,568,196404,151340
43,7.0.0.54,49153,1.0.0.2,9,16.047,16.4736,0.426567,714.918,142.458,142.458,50.0282,4.46713,80.0819,19.9181,733,146,38120,7596
44,7.0.0.124,49153,1.0.0.2,9,16.049,16.0755,0.0265289,7888.74,79.6112,79.6112,5.49917,1.25754,99.006,0.994036,503,5,26160,264
47,7.0.0.118,49153,1.0.0.2,9,16.119,28.8221,12.7031,503.71,461.646,461.646,9.96036,2.90086,4.46169,95.5383,1031,985,799832,733040
48,7.0.0.29,49153,1.0.0.2,9,16.135,17.7986,1.66357,142.806,19.7744,19.7744,6.29823,1.54928,86.1646,13.8354,571,79,29696,4112
51,7.0.0.95,49153,1.0.0.2,9,16.155,21.0185,4.86353,1203.85,1203.85,1203.85,27.1536,1.10818,0,100,959,959,731872,731872
53,7.0.0.145,49153,1.0.0.2,9,16.188,21.0185,4.83053,1213.89,1213.89,1213.89,21.0614,1.22094,0,100,980,980,732964,732964
55,7.0.0.17,49153,1.0.0.2,9,21.045,21.6346,0.589564,469.282,100.25,100.25,6.96527,2.99772,78.6466,21.3534,665,142,34584,7388
57,7.0.0.19,49153,1.0.0.2,9,21.121,22.8395,1.71853,153.731,101.203,101.203,5.36674,1.39514,34.1732,65.8268,635,418,33024,21740
58,7.0.0.148,49153,1.0.0.2,9,21.123,26.1521,5.02907,1181.07,1114.09,1114.09,14.717,3.88849,2.96524,97.0348,978,949,742460,700352
59,7.0.0.85,49153,1.0.0.2,9,21.123,26.0041,4.88106,1275.09,1201.32,1201.32,34.0246,2.50944,3.06627,96.9337,1011,980,777976,732964
62,7.0.0.29,49154,1.0.0.2,9,21.133,0,0,0,0,0,0,0,100,0,3,0,164,0
63,7.0.0.105,49153,1.0.0.2,9,21.138,23.823,2.68504,213.128,152.096,152.096,14.0167,2.2604,3.30739,96.6926,514,497,71532,51048
66,7.0.0.76,49153,1.0.0.2,9,26.095,26.2615,0.166529,1534,220.022,220.022,5.54334,1.70145,85.6678,14.3322,614,88,31932,4580
67,7.0.0.39,49153,1.0.0.2,9,26.097,79.4491,53.3521,130.633,108.861,108.861,17.0246,6.31943,10.5374,89.4626,949,849,871192,725992
70,7.0.0.32,49153,1.0.0.2,9,26.116,31.0011,4.88507,731.103,649.915,649.915,21.7266,3.30602,6.16883,93.8312,616,578,446436,396860
72,7.0.0.104,49153,1.0.0.2,9,26.142,31.1566,5.01457,887.634,759.815,759.815,19.0712,3.66716,7.57576,92.4242,792,732,556388,476268
74,7.0.0.110,49154,1.0.0.2,9,26.176,0,0,0,0,0,0,0,100,0,3,0,164,0
75,7.0.0.136,49153,1.0.0.2,9,26.196,26.911,0.715029,432.318,118.731,118.731,5.53518,1.45345,72.5437,27.4563,743,204,38640,10612
77,7.0.0.55,49153,1.0.0.2,9,31.002,32.2861,1.28407,1573.59,986.662,986.662,8.86083,2.26147,54.321,45.679,891,407,252576,158368
79,7.0.0.136,49154,1.0.0.2,9,31.088,0,0,0,0,0,0,0,100,0,3,0,164,0
80,7.0.0.46,49153,1.0.0.2,9,31.115,36.0186,4.90356,1195.81,1195.81,1195.81,36.7194,1.57244,0,100,980,980,732964,732964
82,7.0.0.74,49154,1.0.0.2,9,31.146,0,0,0,0,0,0,0,100,0,3,0,164,0
83,7.0.0.117,49153,1.0.0.2,9,31.161,36.0186,4.85756,1207.13,1207.13,1207.13,36.1526,1.51596,0,100,980,980,732964,732964
85,7.0.0.64,49153,1.0.0.2,9,31.192,36.0066,4.81456,1216.18,1216.18,1216.18,22.1651,1.3542,0,100,960,960,731924,731924
87,7.0.0.39,49154,1.0.0.2,9,36.091,39.0655,2.97453,515.814,328.366,328.366,21.2954,3.9294,8.10811,91.8919,592,544,191788,122092
89,7.0.0.70,49153,1.0.0.2,9,36.11,44.6596,8.54956,743.639,681.141,681.141,12.0947,3.44317,4.53649,95.4635,1014,968,794724,727932
90,7.0.0.18,49154,1.0.0.2,9,36.127,0,0,0,0,0,0,0,100,0,3,0,164,0
92,7.0.0.143,49153,1.0.0.2,9,36.137,37.1531,1.01606,196.145,53.6659,53.6659,5.50118,1.4936,72.6514,27.3486,479,131,24912,6816
94,7.0.0.32,49154,1.0.0.2,9,36.181,40.7696,4.58857,1079.34,977.993,977.993,29.8243,4.29291,5.04305,94.9569,813,772,619080,560948
96,7.0.0.133,49153,1.0.0.2,9,36.198,41.0041,4.80606,1231,1209.25,1209.25,23.8129,1.96336,1.04167,98.9583,864,855,739532,726464
98,7.0.0.147,49154,1.0.0.2,9,41.003,0,0,0,0,0,0,0,100,0,3,0,164,0
99,7.0.0.27,49153,1.0.0.2,9,41.139,46.0056,4.86656,1189.43,1189.43,1189.43,11.8862,0.886601,0,100,799,799,723552,723552
101,7.0.0.140,49153,1.0.0.2,9,41.153,46.0056,4.85256,1212.91,1208.12,1208.12,35.5422,1.74702,0.203874,99.7961,981,979,735716,732812
103,7.0.0.131,49153,1.0.0.2,9,41.159,46.0056,4.84656,1209.87,1209.87,1209.87,33.2592,1.51724,0,100,980,980,732964,732964
105,7.0.0.143,49154,1.0.0.2,9,41.187,0,0,0,0,0,0,0,100,0,3,0,164,0
106,7.0.0.111,49153,1.0.0.2,9,41.19,49.974,8.78403,720.748,666.53,666.53,17.1893,4.19998,4.09182,95.9082,1002,961,791384,731852
