round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,18:36:15,18:42:33,377.415
2,6,11,5,18:42:33,18:50:10,457.433
3,11,16,5,18:50:10,18:56:31,381.017
4,16,21,5,18:56:31,19:02:56,384.719
5,21,26,5,19:02:56,19:09:25,389.03
6,26,31,5,19:09:25,19:15:29,364.51
7,31,36,5,19:15:29,19:21:42,372.869
8,36,41,5,19:21:42,19:27:57,374.42
9,41,46,5,19:27:57,19:34:17,380.69
10,46,51,5,19:34:17,19:41:24,426.614
11,51,56,5,19:41:24,19:48:10,406.032
12,56,61,5,19:48:10,19:54:28,378.121
13,61,66,5,19:54:28,20:00:59,390.725
14,66,71,5,20:00:59,20:08:11,431.887
15,71,76,5,20:08:11,20:15:18,427
16,76,81,5,20:15:18,20:21:43,385.463
17,81,86,5,20:21:43,20:27:58,374.802
18,86,91,5,20:27:58,20:33:55,356.874
19,91,96,5,20:33:55,20:40:38,402.802
20,96,101,5,20:40:38,20:47:11,392.994
21,101,106,5,20:47:11,20:53:42,391.301
22,106,111,5,20:53:42,21:00:43,420.694
23,111,116,5,21:00:43,21:07:10,387.572
24,116,121,5,21:07:10,21:13:56,405.912
25,121,126,5,21:13:56,21:20:18,382.2
26,126,131,5,21:20:18,21:26:24,365.588
27,131,136,5,21:26:24,21:33:25,420.816
28,136,141,5,21:33:25,21:39:47,382.592
29,141,146,5,21:39:47,21:46:18,390.659
30,146,151,5,21:46:18,21:52:15,356.621
31,151,156,5,21:52:15,21:58:31,376.423
32,156,161,5,21:58:31,22:05:08,396.627
33,161,166,5,22:05:08,22:11:39,391.256
34,166,171,5,22:11:39,22:18:10,390.467
35,171,176,5,22:18:10,22:25:12,422.764
36,176,181,5,22:25:12,22:31:03,350.746
37,181,186,5,22:31:03,22:37:23,379.596
38,186,191,5,22:37:23,22:43:41,378.687
39,191,196,5,22:43:41,22:50:36,414.203
40,196,201,5,22:50:36,22:56:53,377.744
41,201,206,5,22:56:53,23:03:22,388.242
42,206,211,5,23:03:22,23:09:54,392.675
43,211,216,5,23:09:54,23:15:54,359.731
44,216,221,5,23:15:54,23:22:11,377.437
45,221,226,5,23:22:11,23:28:55,403.227
46,226,231,5,23:28:55,23:35:33,398.049
47,231,236,5,23:35:33,23:42:01,387.886
48,236,241,5,23:42:01,23:48:32,391.881
49,241,246,5,23:48:32,23:55:03,391.034
50,246,251,5,23:55:04,00:01:03,359.644
51,251,256,5,00:01:03,00:07:20,377.151
52,256,261,5,00:07:20,00:13:22,362.197
53,261,266,5,00:13:23,00:19:21,358.068
54,266,271,5,00:19:21,00:25:44,383.233
55,271,276,5,00:25:44,00:31:32,348.32
56,276,281,5,00:31:32,00:37:39,366.413
57,281,286,5,00:37:39,00:43:30,351.493
58,286,291,5,00:43:30,00:49:03,332.795
59,291,296,5,00:49:03,00:56:05,422.435
60,296,301,5,00:56:05,01:02:41,395.559
61,301,306,5,01:02:41,01:08:38,356.84
62,306,311,5,01:08:38,01:14:51,373.709
63,311,316,5,01:14:51,01:20:56,364.61
64,316,321,5,01:20:56,01:26:53,357.317
65,321,326,5,01:26:53,01:33:08,374.299
66,326,331,5,01:33:08,01:39:22,374.81
67,331,336,5,01:39:22,01:44:36,313.344
68,336,341,5,01:44:36,01:50:42,366.448
69,341,346,5,01:50:42,01:56:48,365.4
70,346,351,5,01:56:48,02:02:52,364.594
71,351,356,5,02:02:52,02:09:52,419.708
72,356,361,5,02:09:52,02:16:44,412.417
73,361,366,5,02:16:44,02:22:44,359.807
74,366,371,5,02:22:44,02:28:46,361.886
75,371,376,5,02:28:46,02:34:04,317.928
76,376,381,5,02:34:04,02:40:13,368.756
77,381,386,5,02:40:13,02:45:55,342.46
78,386,391,5,02:45:55,02:52:16,381.01
79,391,396,5,02:52:16,02:58:19,362.864
80,396,401,5,02:58:19,03:03:59,339.711
81,401,406,5,03:03:59,03:10:02,363.467
82,406,411,5,03:10:02,03:16:12,370.046
83,411,416,5,03:16:12,03:22:12,359.943
84,416,421,5,03:22:12,03:27:53,341.044
85,421,424.555,3.55507,03:27:53,03:33:08,314.641
86,424.555,429.555,5,03:33:08,03:38:36,327.877
87,429.555,434.555,5,03:38:36,03:44:16,339.959
88,434.555,439.555,5,03:44:16,03:49:33,316.897
89,439.555,444.555,5,03:49:33,03:55:16,343.635
90,444.555,449.555,5,03:55:16,04:01:54,398.135
91,449.555,454.555,5,04:01:54,04:07:41,346.845
92,454.555,459.555,5,04:07:41,04:13:35,353.831
93,459.555,464.555,5,04:13:35,04:19:05,329.347
94,464.555,469.555,5,04:19:05,04:24:30,325.751
95,469.555,474.555,5,04:24:30,04:29:56,325.515
96,474.555,479.555,5,04:29:56,04:35:58,362.507
97,479.555,484.555,5,04:35:58,04:41:46,348.008
98,484.555,489.555,5,04:41:46,04:47:50,363.538
99,489.555,493.047,3.49146,04:47:50,04:52:58,307.952
100,493.047,498.047,5,04:52:58,04:59:07,369.212
