round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,5.52253,4.52253,06:53:26,06:59:47,380.682
2,5.52253,10.5225,5,06:59:47,07:06:25,398.132
3,10.5225,14.8226,4.30003,07:06:25,07:12:26,360.433
4,14.8226,19.0671,4.2445,07:12:26,07:18:10,344.013
5,19.0671,24.0671,5,07:18:10,07:24:53,403.329
6,24.0671,29.0671,5,07:24:53,07:31:31,397.751
7,29.0671,33.9706,4.9035,07:31:31,07:37:52,380.801
8,33.9706,38.9706,5,07:37:52,07:44:12,379.907
9,38.9706,42.6781,3.7075,07:44:12,07:49:50,338.383
10,42.6781,47.6781,5,07:49:50,07:56:41,410.693
11,47.6781,51.1091,3.431,07:56:41,08:01:37,296.737
12,51.1091,56.1091,5,08:01:37,08:08:16,398.23
13,56.1091,61.1091,5,08:08:16,08:14:22,366.192
14,61.1091,66.1091,5,08:14:22,08:21:16,414.251
15,66.1091,71.1091,5,08:21:16,08:27:52,396.08
16,71.1091,76.1091,5,08:27:52,08:34:14,381.818
17,76.1091,81.1091,5,08:34:14,08:40:43,389.138
18,81.1091,86.1091,5,08:40:43,08:47:13,389.95
19,86.1091,89.3506,3.2415,08:47:13,08:52:12,299.471
20,89.3506,92.7041,3.3535,08:52:12,08:57:04,291.595
21,92.7041,97.7041,5,08:57:04,09:03:30,385.494
22,97.7041,102.704,5,09:03:30,09:10:29,419.458
23,102.704,107.704,5,09:10:29,09:16:41,372.441
24,107.704,112.704,5,09:16:41,09:23:19,397.909
25,112.704,116.393,3.6885,09:23:19,09:28:37,317.961
26,116.393,121.393,5,09:28:37,09:34:36,359.066
27,121.393,126.393,5,09:34:36,09:41:38,421.486
28,126.393,130.032,3.639,09:41:38,09:46:56,318.408
29,130.032,135.032,5,09:46:56,09:53:11,374.365
30,135.032,140.032,5,09:53:11,09:59:04,353.466
31,140.032,143.495,3.463,09:59:04,10:04:20,315.483
32,143.495,148.495,5,10:04:20,10:10:58,398.207
33,148.495,153.495,5,10:10:58,10:17:38,399.85
34,153.495,156.984,3.48946,10:17:38,10:22:56,318.295
35,156.984,160.282,3.29804,10:22:56,10:27:42,285.63
36,160.282,165.282,5,10:27:42,10:34:20,398.802
37,165.282,170.282,5,10:34:20,10:40:34,373.948
38,170.282,175.282,5,10:40:34,10:46:55,380.566
39,175.282,178.607,3.3245,10:46:55,10:51:47,292.29
40,178.607,183.607,5,10:51:47,10:58:40,413.031
41,183.607,187.468,3.8615,10:58:40,11:04:09,328.705
42,187.468,190.838,3.3695,11:04:09,11:08:56,287.117
43,190.838,194.068,3.23,11:08:56,11:13:42,285.519
44,194.068,197.439,3.3715,11:13:42,11:18:31,288.921
45,197.439,202.439,5,11:18:31,11:25:05,394.648
46,202.439,205.659,3.21947,11:25:05,11:30:05,299.582
47,205.659,210.659,5,11:30:05,11:36:14,368.959
48,210.659,215.659,5,11:36:14,11:43:12,418.126
49,215.659,220.659,5,11:43:12,11:49:14,362.153
50,220.659,223.889,3.23004,11:49:14,11:54:14,300.374
51,223.889,228.429,4.54,11:54:14,12:00:22,367.475
52,228.429,233.429,5,12:00:22,12:06:45,383.526
53,233.429,238.429,5,12:06:45,12:13:08,382.57
54,238.429,242.013,3.58447,12:13:08,12:18:23,314.798
55,242.013,245.731,3.71803,12:18:23,12:23:53,330.141
56,245.731,250.731,5,12:23:53,12:30:04,370.928
57,250.731,254.045,3.31397,12:30:04,12:34:55,291.625
58,254.045,259.045,5,12:34:55,12:41:43,407.708
59,259.045,264.045,5,12:41:43,12:48:16,392.446
60,264.045,267.436,3.39053,12:48:16,12:53:03,287.4
61,267.436,270.818,3.3825,12:53:03,12:57:58,294.812
62,270.818,275.818,5,12:57:58,13:04:13,375.528
63,275.818,280.818,5,13:04:13,13:10:03,350.034
64,280.818,285.642,4.8235,13:10:03,13:16:28,384.839
65,285.642,289.476,3.83396,13:16:28,13:21:52,324.068
66,289.476,293.329,3.85354,13:21:52,13:27:25,332.41
67,293.329,298.329,5,13:27:25,13:33:55,390.278
68,298.329,302.009,3.67997,13:33:55,13:39:17,321.652
69,302.009,305.421,3.41153,13:39:17,13:44:22,305.108
70,305.421,308.724,3.3035,13:44:22,13:49:15,293.261
71,308.724,311.867,3.1425,13:49:15,13:54:08,293.182
72,311.867,316.145,4.278,13:54:08,14:00:01,352.514
73,316.145,321.145,5,14:00:01,14:05:42,341.506
74,321.145,324.435,3.29,14:05:42,14:10:33,290.547
75,324.435,329.435,5,14:10:33,14:17:26,413.575
76,329.435,334.435,5,14:17:26,14:23:20,353.378
77,334.435,339.435,5,14:23:20,14:29:30,370.297
78,339.435,344.435,5,14:29:30,14:35:45,375.432
79,344.435,349.435,5,14:35:45,14:41:55,369.168
80,349.435,354.435,5,14:41:55,14:48:02,367.681
81,354.435,358.316,3.8815,14:48:02,14:53:29,327.081
82,358.316,363.316,5,14:53:29,14:59:39,369.334
83,363.316,366.849,3.533,14:59:39,15:04:43,303.793
84,366.849,371.849,5,15:04:43,15:11:05,382.537
85,371.849,376.849,5,15:11:05,15:17:42,396.729
86,376.849,381.578,4.7285,15:17:42,15:24:01,379.39
87,381.578,385.804,4.22646,15:24:01,15:29:56,354.624
88,385.804,390.804,5,15:29:56,15:35:45,349.57
89,390.804,394.087,3.28304,15:35:45,15:40:42,296.305
90,394.087,397.272,3.1845,15:40:42,15:45:17,275.501
91,397.272,402.272,5,15:45:17,15:51:06,348.537
92,402.272,407.272,5,15:51:06,15:56:50,344.558
93,407.272,410.509,3.237,15:56:50,16:01:29,279.078
94,410.509,415.509,5,16:01:29,16:07:40,370.349
95,415.509,420.509,5,16:07:40,16:13:42,361.958
96,420.509,425.509,5,16:13:42,16:19:47,365.225
97,425.509,430.509,5,16:19:47,16:25:27,340.023
98,430.509,435.509,5,16:25:27,16:31:35,368.137
99,435.509,438.762,3.2535,16:31:35,16:36:15,279.839
100,438.762,441.919,3.157,16:36:15,16:41:07,292.162
