round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,5.52253,4.52253,1.0.0.2,7837.55,7768.34,7768.34,21.4393,1.51911,0.458015,99.542,5895,5868,4430697,4391568
1,1,5.52253,4.52253,5.0.0.2,379780,4177.5,4177.5,17.7723,3.45074,98.9,1.10004,204084,2245,214695880,2361608
2,5.52253,10.5225,5,1.0.0.2,6396.2,6208.76,6208.76,20.071,1.70418,1.46368,98.5363,5534,5453,3997623,3880476
2,5.52253,10.5225,5,5.0.0.2,57072.2,3039.41,3039.41,15.147,3.13668,94.6766,5.32338,33907,1805,35670138,1899631
3,10.5225,14.8226,4.30003,1.0.0.2,8262.75,8183.52,8183.52,16.2899,1.22343,0.503647,99.4964,5758,5729,4441264,4398678
3,10.5225,14.8226,4.30003,5.0.0.2,5432.13,1875.65,1875.65,14.0316,3.28603,65.4775,34.5225,2775,958,2919793,1008170
4,14.8226,19.0671,4.2445,1.0.0.2,8148.32,8070.86,8070.86,25.0081,1.47523,0.48755,99.5124,5743,5715,4323194,4282095
4,14.8226,19.0671,4.2445,5.0.0.2,1937.72,1796.9,1796.9,13.8876,3.29564,7.25971,92.7403,978,907,1028083,953369
5,19.0671,24.0671,5,1.0.0.2,6796.6,6688.3,6688.3,24.1921,1.6962,0.851286,99.1487,5756,5707,4247878,4180187
5,19.0671,24.0671,5,5.0.0.2,1937.72,1796.9,1796.9,13.9063,3.299,7.298,92.702,1151,1067,1211076,1123063
6,24.0671,29.0671,5,1.0.0.2,6769.02,6559.52,6559.52,20.1372,1.87273,1.582,98.418,5689,5599,4230637,4099699
6,24.0671,29.0671,5,5.0.0.2,1937.72,1796.9,1796.9,13.9063,3.299,7.298,92.702,1151,1067,1211076,1123063
7,29.0671,33.9706,4.9035,1.0.0.2,7229.04,7150.91,7150.91,19.1904,1.41245,0.582421,99.4176,5666,5633,4430948,4383062
7,29.0671,33.9706,4.9035,5.0.0.2,1937.72,1796.9,1796.9,13.8985,3.29724,7.26306,92.7369,1129,1047,1187702,1101388
8,33.9706,38.9706,5,1.0.0.2,3862.96,3608.44,3608.44,13.5799,1.71145,12.5496,87.4504,4032,3526,2414348,2255275
8,33.9706,38.9706,5,5.0.0.2,1937.72,1796.9,1796.9,13.9063,3.299,7.298,92.702,1151,1067,1211076,1123063
9,38.9706,42.6781,3.7075,1.0.0.2,9750.69,9661.21,9661.21,24.445,1.52155,0.478796,99.5212,5848,5820,4518835,4477370
9,38.9706,42.6781,3.7075,5.0.0.2,1937.72,1796.9,1796.9,13.9095,3.30191,7.26846,92.7315,853,791,898013,832752
10,42.6781,47.6781,5,1.0.0.2,7381.79,7275.8,7275.8,21.1469,1.45094,0.754098,99.2459,6100,6054,4613619,4547372
10,42.6781,47.6781,5,5.0.0.2,1937.72,1796.9,1796.9,13.9063,3.299,7.298,92.702,1151,1067,1211076,1123063
11,47.6781,51.1091,3.431,1.0.0.2,10242.3,10242.3,10242.3,13.928,1.41959,0,100,5847,5847,4392662,4392662
11,47.6781,51.1091,3.431,5.0.0.2,1937.72,1796.9,1796.9,13.8907,3.29811,7.21519,92.7848,790,733,831040,770646
12,51.1091,56.1091,5,1.0.0.2,6182.72,5906.6,5906.6,21.8551,1.78741,2.27577,97.7242,5229,5110,3864202,3691627
12,51.1091,56.1091,5,5.0.0.2,1937.72,1796.9,1796.9,13.9063,3.299,7.298,92.702,1151,1067,1211076,1123063
13,56.1091,61.1091,5,1.0.0.2,5973.2,5829.03,5829.03,34.8231,1.65402,1.35371,98.6463,4580,4518,3733250,3643143
13,56.1091,61.1091,5,5.0.0.2,1937.72,1796.9,1796.9,13.9063,3.299,7.298,92.702,1151,1067,1211076,1123063
14,61.1091,66.1091,5,1.0.0.2,6646.9,6514.45,6514.45,18.7524,1.35624,1.03186,98.9681,5524,5467,4154311,4071534
14,61.1091,66.1091,5,5.0.0.2,1937.72,1796.9,1796.9,13.9063,3.299,7.298,92.702,1151,1067,1211076,1123063
15,66.1091,71.1091,5,1.0.0.2,5863.83,5791.03,5791.03,18.3904,1.60923,0.619504,99.3805,5004,4973,3664892,3619391
15,66.1091,71.1091,5,5.0.0.2,1937.72,1796.9,1796.9,13.9063,3.299,7.298,92.702,1151,1067,1211076,1123063
