round,ids
1,51;26;2;134;27;9
2,27;131;143;149;62
3,116;61;51;42;97;134
4,61;141;144;94;2;7
5,7;44;131;87;138
6,4;134;8;107
7,80;135;143;116;83;47
8,135;137
9,130;7;116;26;4;134
10,26;8;148;27;51
11,27;8;51;26;83;71
12,87;94;149;56;102
13,81;134;148;44;89
14,7;8;72;51;71
15,131;80;87;44
16,2;72;149;107;47
17,131;143;51;65
18,61;138;72;80
19,62;12;143;134;68;131
20,68;131;72;87;2;7
21,143;116;33;107;12
22,94;61;130;87;4
23,144;130;51;149;139
24,144;87;148;141;135
25,116;135;42;23;143;33
26,42;2;148;1
27,139;44;149;10;141
28,44;138;94;51;134;107
29,148;61;83;8;7
30,42;83;26;9
31,83;61;94;27;148;2
32,61;130;144;51;135
33,144;141;48;26
34,144;61;131;83;149;12
35,137;44;144;116;130;134
36,80;137;139;10;71
37,94;137;42;33;138
38,71;144;131;149;12
39,130;107;80;83;68;8
40,81;8;2;26;138
41,130;107;4;44;7;141
42,8;44;130;42;134;137
43,134;51;144;131;33;148
44,83;131;51;8;27;149
45,7;116;143;12;112
46,72;61;130;27;26;42
47,4;27;137;131;7
48,61;144;112;26
49,71;148;138;65
50,135;61;4;44;149;144
51,94;4;80;130;139;112
52,112;71;2;148
53,7;83;26;61;135
54,139;141;2;27;68;80
55,51;4;148;116;8;12
56,94;71;7;68;61
57,27;7;137;130;4;12
58,61;71;8;26;62
59,116;51;68
60,27;116;12;8;131;72
61,44;131;80;143;87;71
62,80;131;2;42;71
63,44;10;61;71
64,2;44;8;134;7;62
65,10;141;148;144;42;62
66,130;144;143;149;44;112
67,137;83;51;135;62
68,134;33;137;135;42;112
69,4;27;143;94;68;71
70,148;94;149;135;107;2
71,130;61;68;4;143;51
72,4;8;83;94;81;62
73,143;39;125
74,83;143;94;116;87;62
75,7;44;72;80;148
76,148;7;51;64
77,2;148;72;87;134
78,71;137;148;26;141
79,94;42;134;44
80,81;83;72;27
81,80;135;130;42;12;62
82,8;130;148;44;135
83,83;148;51;134;42;2
84,116;26;8;44;7
85,10;44;130;27;61
86,27;61;4;144;71;62
87,116;87;137;107;12;62
88,116;56;48;82
89,87;62;137;134;8;135
90,51;87;62;135;143;131
91,51;8;143;141
92,116;51;44
93,141;27;116;44;4;87
94,94;130;72;68
95,8;72;42;71;12
96,143;131;12;134;135
97,8;131;72;10
98,94;72;144;87
99,122;71;94;44;27;116
100,26;8;83;137;148;80
