flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.154,49153,5.0.0.2,50000,1.0076,3.36407,2.35647,228204,1200,1200,29.2682,4.01348,99.4742,0.525846,63897,336,67219644,353472
2,7.0.0.152,49153,5.0.0.2,50000,1.01485,388.161,387.146,1151.23,1010.43,1010.43,14.4192,3.15719,12.2304,87.7696,52958,46481,55711816,48898012
3,7.0.0.157,49153,5.0.0.2,50000,1.02106,10.7951,9.77401,55134.5,1242.51,1242.51,16.9365,2.89948,97.7464,2.2536,64031,1443,67360612,1518036
4,7.0.0.156,49153,5.0.0.2,50000,1.02898,1.73857,0.709584,696719,877.674,877.674,26.5147,6.44311,99.874,0.125972,58743,74,61797636,77848
5,7.0.0.153,49153,5.0.0.2,50000,1.03243,3.08157,2.04914,209125,862.489,862.489,16.6577,3.95061,99.5876,0.412428,50918,210,53565736,220920
6,7.0.0.52,49153,1.0.0.2,9,1.034,5.52906,4.49506,1304.48,1304.48,1304.48,11.456,1.11496,0,100,980,980,732964,732964
7,7.0.0.10,49153,1.0.0.2,9,1.035,5.53106,4.49606,1373.67,1303.92,1303.92,12.5349,2.44254,2.6839,97.3161,1006,979,772016,732812
8,7.0.0.155,49153,5.0.0.2,50000,1.03778,442.913,441.875,786.49,786.471,786.471,13.231,3.46334,0.00242166,99.9976,41294,41293,43441288,43440236
9,7.0.0.3,49153,1.0.0.2,9,1.052,5.52706,4.47506,1310.04,1310.04,1310.04,36.7348,1.33244,0,100,979,979,732812,732812
12,7.0.0.135,49153,1.0.0.2,9,1.067,5.52706,4.46006,1314.44,1314.44,1314.44,15.5491,1.44625,0,100,979,979,732812,732812
15,7.0.0.27,49153,1.0.0.2,9,1.121,5.52706,4.40606,1330.55,1330.55,1330.55,36.6703,1.32455,0,100,979,979,732812,732812
17,7.0.0.28,49153,1.0.0.2,9,1.149,5.52706,4.37806,1339.06,1339.06,1339.06,15.6949,1.45538,0,100,979,979,732812,732812
19,7.0.0.63,49153,1.0.0.2,9,5.52853,10.5291,5.00053,1302.95,1170.54,1170.54,20.546,2.57623,5.6213,94.3787,1014,957,814432,731668
21,7.0.0.28,49154,1.0.0.2,9,5.56953,10.5291,4.95954,1180.38,1180.38,1180.38,10.0587,1.11008,0,100,957,957,731768,731768
23,7.0.0.59,49153,1.0.0.2,9,5.58753,10.7925,5.205,407.319,351.527,351.527,7.99716,2.33265,3.82263,96.1774,654,629,265012,228712
25,7.0.0.132,49153,1.0.0.2,9,5.66953,10.5276,4.85803,1207.1,1207.1,1207.1,28.3204,1.59731,0,100,981,981,733016,733016
