round,ids
1,3.14957;3.56406
2,2.33007;3.34357
3,2.70057;4.57757
4,4.44907
5,3.15907;3.21757;3.22157
6,3.94603;4.59903;4.93357
7,1.98456;2.20307;3.77053;4.19553;4.77057
8,2.21107;3.29903
9,1.30807;3.42606;3.56603;3.63807
10,3.63007;3.63957
11,1.41803;3.58603
12,1.19106;3.29107;3.54157
13,1.26307;1.99457
14,1.16007;2.68007;4.28157
15,1.65957;2.64107
16,1.14607;4.06956;4.38453
17,1.13253;3.25403
18,1.77807;1.80757;3.20057;3.20107
19,1.20257;2.78657;2.78807
20,1.17903;3.81703;3.95803
21,1.54957;3.71457;4.37953
22,1.07406;2.23607;2.43207
23,1.26357;2.65057;4.35057
24,1.30057;2.64507;2.83057;3.38357
25,1.69057;2.40607;3.30803
26,2.07303;2.24407;3.09057;3.25553
27,1.74107;3.03003
28,1.22207;2.99853;3.00007;3.26507;3.56357
29,1.58407;2.22457;4.01957;4.18007
30,1.12157;2.25507
31,1.12257;2.41157;2.50256
32,3.74007
33,2.00757;3.22057;3.48203
34,2.41157;2.41303
35,1.63557;1.82253;3.55507
36,2.81853;4.27657
37,2.00657;2.09907;3.53657;4.95807
38,1.20657;2.26907
39,1.12407;2.73453;2.95807
40,1.08757;2.64057;2.64057;2.73306
41,2.02607;2.43157;3.61207;3.93057
42,1.12207;2.29003;2.43507
43,1.52107;1.75707;1.89807
44,1.52107;3.52853;3.69507
45,1.06303;1.96653;2.81057
46,1.09303;2.73207;2.94506
47,1.73056;1.98307;3.31407
48,1.37307;2.04453
49,1.82907;2.47853;3.05757
50,1.19507;2.18357;2.72556
51,1.60457;3.68207
52,2.44907;2.66857;3.41357
53,1.27507;2.68853;2.79953;3.80557
54,1.34007;3.13157;3.59403;3.59707
55,1.38153;1.62607;2.59257;4.18853
56,1.75807
57,2.20607;3.28007;3.47956;4.21607
58,1.07353;2.84657;2.98307;3.16657;4.61557
59,1.84207;2.18507
60,1.14553;2.24553
61,1.52757;1.70707;2.63257;2.70457
62,1.32007;1.99353;4.16603
63,2.79103;2.79203;3.93857
64,2.86357;3.40406;3.48357;4.11307
65,1.77406;2.92307;3.72207;3.83507
66,2.27257;2.69757;2.82957;2.98957
67,1.09657;2.99857;2.99857;3.18307;3.75253
68,1.54306;1.73707;2.65807;2.65903
69,1.17107;2.87853;2.88207;3.06007;3.97157
70,1.20503
71,1.68357;1.81307;2.74557
72,1.91157;3.43657
73,1.97856;3.12706;3.40107;3.93707
74,1.71407;2.03107
75,2.40356;3.49953
76,1.69507;4.92957
77,1.69507;2.50557
78,1.57557;3.43553
79,1.68857;3.37257;3.76357
80,1.86757;2.32157
81,1.24807;1.42207
82,1.12106;2.04307
83,1.14457;2.52107
84,1.53307;2.10807;2.73707
85,1.72307;2.92307;4.23907
86,1.13957;2.10007;2.34457
87,1.54107;2.51657
88,1.81503;2.58407
89,1.66507;1.75957;3.17653
90,1.33307;2.27957;2.27957
91,2.01807;2.02453;3.20807
92,2.62507
93,1.78957;2.21953
94,1.69707;3.41456;3.43653;3.45603
95,1.52307;2.18307;2.60553;2.65807
96,1.50357;2.62607;3.20903;3.33156
97,1.51753;2.56207;3.33007;3.60207
98,1.90157;2.01653;3.80757
99,1.14657;2.81957;3.23403
100,1.20753;2.20717
