round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,18:10:25,18:17:17,412.482
2,6,11,5,18:17:17,18:23:45,388.354
3,11,16,5,18:23:45,18:30:19,393.905
4,16,21,5,18:30:19,18:37:58,458.66
5,21,26,5,18:37:58,18:44:46,408.475
6,26,31,5,18:44:46,18:52:25,458.623
7,31,36,5,18:52:25,18:59:22,416.918
8,36,41,5,18:59:22,19:05:32,369.918
9,41,46,5,19:05:32,19:12:26,413.64
10,46,51,5,19:12:26,19:19:22,415.987
11,51,56,5,19:19:22,19:25:45,383.659
12,56,61,5,19:25:45,19:32:46,421.28
13,61,66,5,19:32:46,19:38:28,341.83
14,66,71,5,19:38:28,19:44:55,387.092
15,71,76,5,19:44:55,19:51:12,377.095
16,76,81,5,19:51:12,19:58:03,410.745
17,81,86,5,19:58:03,20:05:06,422.619
18,86,91,5,20:05:06,20:11:38,392.523
19,91,96,5,20:11:38,20:17:58,379.913
20,96,101,5,20:17:58,20:25:10,431.878
21,101,106,5,20:25:10,20:31:14,364.322
22,106,111,5,20:31:14,20:37:19,364.843
23,111,116,5,20:37:19,20:43:52,392.526
24,116,121,5,20:43:52,20:50:26,393.757
25,121,126,5,20:50:26,20:56:24,358.839
26,126,131,5,20:56:24,21:02:43,378.033
27,131,136,5,21:02:43,21:08:58,375.576
28,136,141,5,21:08:58,21:15:39,401.138
29,141,146,5,21:15:39,21:21:58,379.042
30,146,151,5,21:21:58,21:28:06,367.373
31,151,156,5,21:28:06,21:34:15,368.859
32,156,161,5,21:34:15,21:41:09,414.635
33,161,166,5,21:41:09,21:47:44,395.237
34,166,171,5,21:47:44,21:53:59,374.828
35,171,176,5,21:53:59,22:00:15,375.662
36,176,181,5,22:00:15,22:06:23,368.308
37,181,186,5,22:06:23,22:12:55,391.397
38,186,191,5,22:12:55,22:18:55,360.533
39,191,196,5,22:18:55,22:25:18,383.242
40,196,201,5,22:25:18,22:31:40,382.107
41,201,206,5,22:31:40,22:38:02,381.592
42,206,211,5,22:38:02,22:44:02,359.471
43,211,216,5,22:44:02,22:49:55,353.565
44,216,221,5,22:49:55,22:56:31,396.092
45,221,226,5,22:56:31,23:02:27,355.787
46,226,231,5,23:02:27,23:08:47,380.501
47,231,236,5,23:08:47,23:14:45,357.858
48,236,241,5,23:14:45,23:20:40,354.468
49,241,246,5,23:20:40,23:26:44,363.73
50,246,251,5,23:26:44,23:32:44,360.325
51,251,256,5,23:32:44,23:39:16,392.436
52,256,261,5,23:39:16,23:45:40,384.131
53,261,266,5,23:45:40,23:52:04,383.505
54,266,271,5,23:52:04,23:58:58,414.372
55,271,276,5,23:58:58,00:05:09,370.26
56,276,281,5,00:05:09,00:10:50,341.339
57,281,286,5,00:10:50,00:17:36,406.023
58,286,291,5,00:17:36,00:24:19,403.509
59,291,296,5,00:24:19,00:30:23,363.703
60,296,301,5,00:30:23,00:36:27,364.179
61,301,306,5,00:36:27,00:42:35,367.87
62,306,311,5,00:42:35,00:48:34,358.646
63,311,316,5,00:48:34,00:55:02,387.663
64,316,321,5,00:55:02,01:02:18,436.547
65,321,326,5,01:02:18,01:08:55,396.439
66,326,331,5,01:08:55,01:15:17,382.663
67,331,336,5,01:15:17,01:22:03,405.453
68,336,341,5,01:22:03,01:28:15,372.42
69,341,346,5,01:28:15,01:34:54,398.709
70,346,351,5,01:34:54,01:40:23,329.581
71,351,356,5,01:40:23,01:46:31,367.582
72,356,361,5,01:46:31,01:52:32,360.897
73,361,366,5,01:52:32,01:58:53,380.75
74,366,371,5,01:58:53,02:04:45,352.6
75,371,376,5,02:04:45,02:11:07,382.118
76,376,381,5,02:11:07,02:17:10,362.584
77,381,386,5,02:17:10,02:23:10,359.93
78,386,391,5,02:23:10,02:29:16,366.221
79,391,396,5,02:29:16,02:35:59,402.77
80,396,401,5,02:35:59,02:41:57,357.75
81,401,406,5,02:41:57,02:47:38,341.331
82,406,411,5,02:47:38,02:53:43,365.194
83,411,416,5,02:53:43,03:00:03,379.772
84,416,421,5,03:00:03,03:06:02,359.528
85,421,426,5,03:06:02,03:12:27,384.301
86,426,431,5,03:12:27,03:18:26,359.331
87,431,436,5,03:18:26,03:24:45,378.476
88,436,441,5,03:24:45,03:31:01,376.15
89,441,446,5,03:31:01,03:37:24,382.951
90,446,451,5,03:37:24,03:43:21,357.409
91,451,456,5,03:43:21,03:49:50,388.557
92,456,461,5,03:49:50,03:55:52,362.019
93,461,466,5,03:55:52,04:01:46,354.757
94,466,471,5,04:01:46,04:08:21,394.675
95,471,476,5,04:08:21,04:14:30,368.596
96,476,481,5,04:14:30,04:21:25,414.893
97,481,486,5,04:21:25,04:27:40,375.65
98,486,491,5,04:27:40,04:33:52,371.486
99,491,496,5,04:33:52,04:40:23,391.456
100,496,501,5,04:40:23,04:46:32,368.976
