round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,05:48:53,05:56:42,468.308
2,6,11,5,05:56:42,06:03:07,385.435
3,11,16,5,06:03:07,06:10:28,440.851
4,16,21,5,06:10:28,06:18:28,480.017
5,21,26,5,06:18:28,06:25:26,418.235
6,26,31,5,06:25:26,06:32:26,419.813
7,31,36,5,06:32:26,06:40:09,462.852
8,36,41,5,06:40:09,06:47:03,414.387
9,41,46,5,06:47:03,06:54:10,426.801
10,46,51,5,06:54:10,07:00:48,397.972
11,51,56,5,07:00:48,07:07:39,410.917
12,56,61,5,07:07:39,07:15:33,474.17
13,61,66,5,07:15:33,07:21:47,373.606
14,66,71,5,07:21:47,07:28:26,399.28
15,71,76,5,07:28:26,07:34:50,384.439
16,76,81,5,07:34:50,07:42:19,448.446
17,81,86,5,07:42:19,07:50:04,465.245
18,86,91,5,07:50:04,07:57:07,423.037
19,91,96,5,07:57:07,08:04:09,422.189
20,96,101,5,08:04:09,08:11:29,439.272
21,101,106,5,08:11:29,08:18:17,408.782
22,106,111,5,08:18:17,08:24:44,386.247
23,111,116,5,08:24:44,08:31:16,392.393
24,116,121,5,08:31:16,08:38:01,404.968
25,121,126,5,08:38:01,08:44:39,397.64
26,126,131,5,08:44:39,08:51:13,394.159
27,131,136,5,08:51:13,08:57:38,385.646
28,136,141,5,08:57:38,09:04:42,423.591
29,141,146,5,09:04:42,09:11:07,384.887
30,146,151,5,09:11:07,09:17:45,398.535
31,151,156,5,09:17:45,09:23:47,361.635
32,156,161,5,09:23:47,09:30:24,396.747
33,161,166,5,09:30:24,09:37:27,423.237
34,166,171,5,09:37:27,09:43:39,371.977
35,171,176,5,09:43:39,09:49:42,363.225
36,176,181,5,09:49:42,09:55:41,358.872
37,181,186,5,09:55:41,10:02:13,391.623
38,186,191,5,10:02:13,10:07:58,344.994
39,191,196,5,10:07:58,10:14:59,421.514
40,196,201,5,10:14:59,10:21:24,384.674
41,201,206,5,10:21:24,10:28:18,413.954
42,206,211,5,10:28:18,10:34:56,398.4
43,211,216,5,10:34:56,10:40:58,361.743
44,216,221,5,10:40:58,10:47:59,420.828
45,221,226,5,10:47:59,10:54:09,369.972
46,226,231,5,10:54:09,10:59:57,347.771
47,231,236,5,10:59:57,11:05:44,347.02
48,236,241,5,11:05:44,11:11:54,369.851
49,241,246,5,11:11:54,11:18:47,413.237
50,246,251,5,11:18:47,11:25:26,399.59
51,251,256,5,11:25:26,11:32:01,394.943
52,256,261,5,11:32:01,11:38:12,370.545
53,261,266,5,11:38:12,11:45:53,460.73
54,266,271,5,11:45:53,11:53:05,432.381
55,271,276,5,11:53:05,12:00:06,421.045
56,276,281,5,12:00:06,12:05:49,342.718
57,281,286,5,12:05:49,12:12:22,393.194
58,286,291,5,12:12:22,12:19:19,416.704
59,291,296,5,12:19:19,12:25:27,368.201
60,296,301,5,12:25:27,12:32:03,395.885
61,301,306,5,12:32:03,12:39:05,421.988
62,306,311,5,12:39:05,12:45:08,362.919
63,311,316,5,12:45:08,12:51:13,364.967
64,316,321,5,12:51:13,12:58:34,441.61
65,321,326,5,12:58:34,13:05:41,426.995
66,326,331,5,13:05:41,13:12:50,428.295
67,331,336,5,13:12:50,13:19:46,416.606
68,336,341,5,13:19:46,13:26:16,389.678
69,341,346,5,13:26:16,13:33:15,418.776
70,346,351,5,13:33:15,13:39:05,350.869
71,351,356,5,13:39:05,13:45:38,392.195
72,356,361,5,13:45:38,13:52:04,386.622
73,361,366,5,13:52:04,13:58:41,396.346
74,366,371,5,13:58:41,14:04:26,345.446
75,371,376,5,14:04:26,14:10:53,387.335
76,376,381,5,14:10:53,14:17:03,369.102
77,381,386,5,14:17:03,14:22:50,347.84
78,386,391,5,14:22:50,14:29:03,372.364
79,391,396,5,14:29:03,14:36:11,428.129
80,396,401,5,14:36:11,14:42:28,377.018
81,401,406,5,14:42:28,14:48:31,362.77
82,406,411,5,14:48:31,14:55:12,401.564
83,411,416,5,14:55:12,15:01:16,363.455
84,416,421,5,15:01:16,15:07:38,382.492
85,421,426,5,15:07:38,15:14:18,399.787
86,426,431,5,15:14:18,15:20:33,375.076
87,431,436,5,15:20:33,15:26:41,367.542
88,436,441,5,15:26:41,15:33:00,378.933
89,441,446,5,15:33:00,15:40:06,426.014
90,446,451,5,15:40:06,15:46:39,393.01
91,451,456,5,15:46:39,15:53:18,399.733
92,456,461,5,15:53:18,15:59:04,346.152
93,461,466,5,15:59:04,16:04:51,346.449
94,466,471,5,16:04:51,16:11:22,390.726
95,471,476,5,16:11:22,16:17:43,381.012
96,476,481,5,16:17:43,16:25:10,447.662
97,481,486,5,16:25:10,16:31:41,390.602
98,486,491,5,16:31:41,16:38:04,382.711
99,491,496,5,16:38:04,16:44:26,382.498
100,496,501,5,16:44:26,16:50:25,358.623
