flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.155,49153,5.0.0.2,50000,1.00841,14.989,13.9806,41347.9,1129.31,1129.31,22.2989,3.48835,97.2688,2.73123,68687,1876,72258724,1973552
2,7.0.0.31,49153,1.0.0.2,9,1.011,5.28456,4.27356,90.5361,35.1482,35.1482,25.1046,7.09196,61.1828,38.8172,930,361,48364,18776
3,7.0.0.157,49153,5.0.0.2,50000,1.01127,501.995,500.983,1174.65,1174.63,1174.63,7.27532,0.506195,0.00143012,99.9986,69924,69923,73560048,73558996
4,7.0.0.152,49153,5.0.0.2,50000,1.01409,501.996,500.981,965.49,965.474,965.474,7.29232,0.483255,0.00173995,99.9983,57473,57472,60461596,60460544
5,7.0.0.154,49153,5.0.0.2,50000,1.01497,501.997,500.982,1146.92,1146.83,1146.83,7.3147,0.539619,0.00732354,99.9927,68273,68268,71823196,71817936
6,7.0.0.156,49153,5.0.0.2,50000,1.01517,18.7021,17.6869,17724.8,622.389,622.389,19.4842,5.47664,96.4886,3.51141,37250,1308,39187000,1376016
8,7.0.0.153,49153,5.0.0.2,50000,1.01857,6.06057,5.042,114027,1063.27,1063.27,37.6671,6.41304,99.0675,0.932473,68313,637,71865276,670124
9,7.0.0.144,49153,1.0.0.2,9,1.037,6.03906,5.00206,1172.02,1172.02,1172.02,26.0726,0.99033,0,100,979,979,732812,732812
11,7.0.0.98,49153,1.0.0.2,9,1.098,5.24553,4.14753,86.166,29.3958,29.3958,35.298,9.97218,65.8906,34.1094,859,293,44672,15240
12,7.0.0.119,49153,1.0.0.2,9,1.115,2.51506,1.40006,198.208,36.2726,36.2726,38.7721,10.2782,81.7091,18.2909,667,122,34688,6348
15,7.0.0.7,49153,1.0.0.2,9,1.133,6.40757,5.27457,1119.89,1113.28,1113.28,14.1295,1.04265,0.296443,99.7036,1012,1009,738368,734012
17,7.0.0.9,49153,1.0.0.2,9,1.176,6.07804,4.90204,81.8728,76.6244,76.6244,15.8916,3.38711,1.57791,98.4221,507,499,50168,46952
19,7.0.0.113,49153,1.0.0.2,9,6.014,11.0055,4.99153,1174.73,1174.73,1174.73,18.5312,0.873903,0,100,980,980,732964,732964
20,7.0.0.22,49153,1.0.0.2,9,6.016,7.79056,1.77456,217.401,107.853,107.853,5.00207,0.97023,7.44467,92.5553,497,460,48224,23924
21,7.0.0.119,49154,1.0.0.2,9,6.02,0,0,0,0,0,0,0,100,0,3,0,164,0
23,7.0.0.106,49153,1.0.0.2,9,6.024,7.28003,1.25603,239.816,61.6291,61.6291,20.8663,4.14725,74.3094,25.6906,724,186,37652,9676
26,7.0.0.60,49153,1.0.0.2,9,6.121,6.43306,0.312065,749.281,45.4265,45.4265,20.059,7.50499,93.9502,6.04982,562,34,29228,1772
28,7.0.0.80,49153,1.0.0.2,9,6.143,7.38606,1.24306,276.118,94.7336,94.7336,10.7256,2.29315,65.697,34.303,825,283,42904,14720
30,7.0.0.2,49153,1.0.0.2,9,11.034,12.8856,1.85156,180.207,59.1068,59.1068,22.9699,3.77215,67.8841,32.1159,794,255,41708,13680
32,7.0.0.107,49153,1.0.0.2,9,11.056,11.5006,0.444564,552.163,62.7671,62.7671,5.25137,1.17299,88.6441,11.3559,590,67,30684,3488
34,7.0.0.61,49153,1.0.0.2,9,11.075,16.1776,5.10258,611.355,570.378,570.378,14.6859,2.47804,2.42915,97.5709,741,723,389936,363800
36,7.0.0.23,49153,1.0.0.2,9,11.134,14.9381,3.80407,132.422,79.1995,79.1995,24.5882,6.88751,6.34573,93.6543,457,428,62968,37660
38,7.0.0.76,49153,1.0.0.2,9,11.162,16.0066,4.84457,1365.97,1209.95,1209.95,55.4712,2.93047,6.41762,93.5824,1044,977,827192,732708
40,7.0.0.82,49153,1.0.0.2,9,11.193,16.0041,4.81106,1218.54,1218.54,1218.54,13.3707,1.01222,0,100,979,979,732812,732812
42,7.0.0.56,49153,1.0.0.2,9,16.007,20.4411,4.43407,369.698,319.642,319.642,19.6348,2.84249,3.65449,96.3455,602,580,204908,177164
44,7.0.0.49,49153,1.0.0.2,9,16.024,20.6385,4.61454,202.49,141.716,141.716,15.999,3.13481,5.35373,94.6463,523,495,116800,81744
46,7.0.0.147,49153,1.0.0.2,9,16.085,21.0016,4.91657,570.694,523.357,523.357,20.8513,2.93656,2.94118,97.0588,714,693,350732,321640
48,7.0.0.149,49153,1.0.0.2,9,16.112,20.9156,4.80357,223.807,202.043,202.043,9.46639,1.79012,1.59292,98.4071,565,556,134384,121316
50,7.0.0.13,49153,1.0.0.2,9,16.151,21.004,4.85303,1234.34,1208.01,1208.01,43.1807,1.40702,1.11111,98.8889,990,979,748784,732812
51,7.0.0.38,49153,1.0.0.2,9,16.169,21.0161,4.84707,182.59,143.216,143.216,26.331,6.37074,5.46875,94.5312,512,484,110628,86772
54,7.0.0.105,49153,1.0.0.2,9,21.015,26.0041,4.98906,1174.4,1174.4,1174.4,26.346,0.964123,0,100,969,969,732392,732392
56,7.0.0.120,49153,1.0.0.2,9,21.045,23.75,2.70503,174.135,131.039,131.039,10.9839,2.66669,2.14425,97.8558,513,502,58880,44308
58,7.0.0.146,49153,1.0.0.2,9,21.064,26.0006,4.93657,450.645,394.172,394.172,10.6452,2.9096,3.61991,96.3801,663,639,278080,243232
59,7.0.0.48,49153,1.0.0.2,9,21.067,26.0041,4.93706,1199.54,1187.78,1187.78,17.7938,1.39612,0.507099,99.4929,986,981,740276,733016
62,7.0.0.72,49153,1.0.0.2,9,21.177,26.0041,4.82706,1214.24,1214.24,1214.24,13.2388,1.10365,0,100,974,974,732652,732652
64,7.0.0.119,49155,1.0.0.2,9,21.196,0,0,0,0,0,0,0,100,0,3,0,164,0
65,7.0.0.22,49154,1.0.0.2,9,26,0,0,0,0,0,0,0,100,0,3,0,164,0
66,7.0.0.8,49153,1.0.0.2,9,26.036,31.0055,4.96953,1179.85,1179.85,1179.85,17.6791,0.772302,0,100,979,979,732912,732912
67,7.0.0.58,49153,1.0.0.2,9,26.044,31.0041,4.96006,1205.6,1182.18,1182.18,22.0473,1.92581,1.0101,98.9899,990,980,747484,732964
68,7.0.0.71,49153,1.0.0.2,9,26.047,31.0055,4.95853,1205.73,1182.31,1182.31,24.649,1.85032,1.01112,98.9889,989,979,747332,732812
70,7.0.0.69,49153,1.0.0.2,9,26.055,31.0041,4.94906,1184.81,1184.81,1184.81,26.9098,1.06803,0,100,980,980,732964,732964
74,7.0.0.74,49153,1.0.0.2,9,26.167,29.4536,3.28657,320.519,221.556,221.556,15.7962,2.6621,5.76132,94.2387,486,458,131676,91020
76,7.0.0.62,49153,1.0.0.2,9,31.016,36.0041,4.98806,1174.8,1174.8,1174.8,20.0405,1.64871,0,100,973,973,732500,732500
78,7.0.0.24,49153,1.0.0.2,9,31.049,36.0041,4.95506,1183.13,1183.13,1183.13,20.4862,1.61362,0,100,979,979,732812,732812
80,7.0.0.93,49153,1.0.0.2,9,31.073,36.0041,4.93106,1193.6,1188.89,1188.89,25.0106,1.81266,0.203874,99.7961,981,979,735716,732812
