round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,3392.55,3267.96,3267.96,13.9118,1.34239,1.53514,98.4649,4169,4105,2120342,2042472
1,1,6,5,5.0.0.2,46835.7,5784.35,5784.35,8.01557,0.940629,87.6514,12.3486,27825,3436,29272300,3615218
2,6,11,5,1.0.0.2,2920.13,2797.72,2797.72,15.6178,2.00295,9.26518,90.7348,4695,4260,1825079,1748578
2,6,11,5,5.0.0.2,37465.8,5653,5653,7.8913,0.884005,84.9088,15.0912,22258,3359,23416130,3533127
3,11,16,5,1.0.0.2,2859.94,2717.88,2717.88,15.3055,1.44666,35.2431,64.7569,4608,2984,1787463,1698675
3,11,16,5,5.0.0.2,8840.53,5178.79,5178.79,7.48512,0.695982,41.4128,58.5872,5252,3077,5525334,3236747
4,16,21,5,1.0.0.2,2167.98,1889,1889,22.4085,3.75517,28.6235,71.3765,4112,2935,1354987,1180625
4,16,21,5,5.0.0.2,8840.53,5178.79,5178.79,7.48512,0.695982,41.4128,58.5872,5252,3077,5525334,3236747
5,21,26,5,1.0.0.2,4684.02,4543.95,4543.95,18.4303,1.85554,12.6318,87.3682,4362,3811,2927514,2839966
5,21,26,5,5.0.0.2,8840.53,5178.79,5178.79,7.48512,0.695982,41.4128,58.5872,5252,3077,5525334,3236747
6,26,31,5,1.0.0.2,3896.46,3623.59,3623.59,19.3474,2.49775,23.2615,76.7385,4875,3741,2435289,2264743
6,26,31,5,5.0.0.2,8840.53,5178.79,5178.79,7.48512,0.695982,41.4128,58.5872,5252,3077,5525334,3236747
7,31,36,5,1.0.0.2,5241.64,4994.81,4994.81,18.895,2.47731,11.7913,88.2087,5080,4481,3276028,3121755
7,31,36,5,5.0.0.2,8840.53,5178.79,5178.79,7.48512,0.695982,41.4128,58.5872,5252,3077,5525334,3236747
8,36,41,5,1.0.0.2,5490.17,5379.63,5379.63,21.0061,1.17458,10.1588,89.8412,5227,4696,3431357,3362270
8,36,41,5,5.0.0.2,8840.53,5178.79,5178.79,7.48512,0.695982,41.4128,58.5872,5252,3077,5525334,3236747
