round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,5595.29,5340.6,5340.6,27.4467,2.67534,2.20291,97.7971,4948,4839,3497058,3337876
1,1,6,5,5.0.0.2,114091,6150.35,6150.35,10.8546,2.83278,94.6106,5.38942,67781,3653,71306875,3843969
2,6,11,5,1.0.0.2,2584.99,2435.94,2435.94,18.6687,1.56751,43.5963,56.4037,3904,2202,1615620,1522461
2,6,11,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
3,11,16,5,1.0.0.2,4991.87,4907.71,4907.71,23.5266,1.69443,7.39166,92.6083,4938,4573,3119919,3067316
3,11,16,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
4,16,21,5,1.0.0.2,4820.64,4743.76,4743.76,19.8757,1.64158,0.796439,99.2036,4269,4235,3012899,2964848
4,16,21,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
5,21,26,5,1.0.0.2,6482.08,6342.05,6342.05,26.9457,1.97141,1.16077,98.8392,5169,5109,4051299,3963784
5,21,26,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
6,26,31,5,1.0.0.2,4050.47,3955.55,3955.55,15.1284,1.80035,16.2065,83.7935,3875,3247,2531544,2472219
6,26,31,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
7,31,36,5,1.0.0.2,6300.61,6229.23,6229.23,18.7405,1.77782,0.580577,99.4194,5684,5651,3937879,3893267
7,31,36,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
8,36,41,5,1.0.0.2,5083.87,4770.28,4770.28,21.7797,1.8466,3.1416,96.8584,4329,4193,3177420,2981426
8,36,41,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
9,41,46,5,1.0.0.2,5129.3,5038.82,5038.82,16.6231,1.87927,0.85752,99.1425,4548,4509,3205809,3149262
9,41,46,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
10,46,51,5,1.0.0.2,5566.67,5485.26,5485.26,17.2662,1.63588,0.672172,99.3278,5207,5172,3479168,3428288
10,46,51,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
11,51,56,5,1.0.0.2,6470.14,6408.7,6408.7,33.2495,1.79504,0.505247,99.4948,5146,5120,4043836,4005441
11,51,56,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
12,56,61,5,1.0.0.2,3709.07,3456.77,3456.77,20.4669,2.44918,14.6718,85.3282,3885,3315,2318170,2160480
12,56,61,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
13,61,66,5,1.0.0.2,3190.02,3060.61,3060.61,14.7223,2.30977,12.8157,87.1843,3168,2762,1993760,1912883
13,61,66,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
14,66,71,5,1.0.0.2,4593.4,4333.62,4333.62,22.6328,2.26625,11.2126,88.7874,4709,4181,2870872,2708511
14,66,71,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
15,71,76,5,1.0.0.2,5686.14,5445.99,5445.99,25.6702,2.44681,2.42061,97.5794,4503,4394,3553836,3403746
15,71,76,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
16,76,81,5,1.0.0.2,4057.68,3820.86,3820.86,20.6345,2.67783,13.3413,86.6587,4175,3618,2536049,2388037
16,76,81,5,5.0.0.2,10807.1,5363.78,5363.78,6.46143,2.24256,50.3583,49.6417,6420,3187,6754431,3352360
17,81,86,5,1.0.0.2,4761.04,4492.05,4492.05,29.1393,2.44625,2.6484,97.3516,4380,4264,2975647,2807530
17,81,86,5,5.0.0.2,6787.11,4714.78,4714.78,6.42279,2.2514,30.5308,69.4692,4032,2801,4241944,2946740
18,86,91,5,1.0.0.2,4838.3,4716.81,4716.81,16.6281,1.91725,12.1314,87.8686,4476,3933,3023937,2948003
18,86,91,5,5.0.0.2,4659.33,4371.27,4371.27,6.39693,2.25601,6.17775,93.8223,2768,2597,2912084,2732045
19,91,96,5,1.0.0.2,2890.91,2712,2712,33.5586,2.81311,3.06041,96.9396,2516,2439,1806819,1694999
19,91,96,5,5.0.0.2,4659.33,4371.27,4371.27,6.39693,2.25601,6.17775,93.8223,2768,2597,2912084,2732045
20,96,101,5,1.0.0.2,3807.77,3742.6,3742.6,22.3136,1.50639,0.831107,99.1689,3369,3341,2379857,2339126
20,96,101,5,5.0.0.2,4659.33,4371.27,4371.27,6.39693,2.25601,6.17775,93.8223,2768,2597,2912084,2732045
21,101,106,5,1.0.0.2,4227.73,3966.03,3966.03,23.0532,3.4077,23.5253,76.4747,4323,3306,2642329,2478772
21,101,106,5,5.0.0.2,4659.33,4371.27,4371.27,6.39693,2.25601,6.17775,93.8223,2768,2597,2912084,2732045
