flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.157,49153,5.0.0.2,50000,1.00933,4.96153,3.9522,123167,985.933,985.933,18.2868,4.37352,99.1995,0.800484,57840,463,60847680,487076
2,7.0.0.156,49153,5.0.0.2,50000,1.01005,501.993,500.983,1067,1066.13,1066.13,7.80805,0.782279,0.0818691,99.9181,63516,63464,66818832,66764128
3,7.0.0.155,49153,5.0.0.2,50000,1.01009,323.069,322.059,1520.51,977.776,977.776,7.58224,0.712763,35.6942,64.3058,58186,37417,61211672,39362684
4,7.0.0.152,49153,5.0.0.2,50000,1.01701,501.994,500.977,1047.53,1047.51,1047.51,7.27946,0.538861,0.00160369,99.9984,62356,62355,65598512,65597460
5,7.0.0.154,49153,5.0.0.2,50000,1.01828,501.996,500.977,1071.55,1071.53,1071.53,7.27667,0.539021,0.00156774,99.9984,63786,63785,67102872,67101820
6,7.0.0.153,49153,5.0.0.2,50000,1.02502,3.54603,2.52102,136461,570.855,570.855,31.9613,7.40008,99.5817,0.418328,40877,171,43002604,179892
7,7.0.0.51,49153,1.0.0.2,9,1.06,6.09957,5.03957,116.27,90.9157,90.9157,7.29437,2.06896,2.11538,97.8846,520,509,73244,57272
9,7.0.0.59,49153,1.0.0.2,9,1.075,3.63306,2.55806,127.021,37.4158,37.4158,32.8541,7.48909,70.5506,29.4494,781,230,40616,11964
11,7.0.0.78,49153,1.0.0.2,9,1.087,6.01207,4.92507,121.416,101.281,101.281,26.6611,6.71233,4.40613,95.5939,522,499,74748,62352
13,7.0.0.11,49153,1.0.0.2,9,1.146,6.09653,4.95053,1187.23,1187.23,1187.23,10.7882,0.601374,0,100,1026,1026,734680,734680
15,7.0.0.42,49153,1.0.0.2,9,1.165,5.10706,3.94206,100.577,42.8527,42.8527,21.3235,4.06904,57.3977,42.6023,953,406,49560,21116
16,7.0.0.135,49153,1.0.0.2,9,1.171,6.00406,4.83306,1213,1213,1213,19.8987,0.575057,0,100,979,979,732812,732812
19,7.0.0.133,49153,1.0.0.2,9,6.021,6.82853,0.807529,339.525,55.676,55.676,12.4161,2.82411,83.6115,16.3885,659,108,34272,5620
21,7.0.0.118,49153,1.0.0.2,9,6.043,11.0041,4.96106,1216.82,1181.7,1181.7,19.3032,2.06102,1.50905,98.4909,994,979,754592,732812
23,7.0.0.27,49153,1.0.0.2,9,6.103,11.0041,4.90106,1196.42,1196.42,1196.42,19.6666,1.45732,0,100,980,980,732964,732964
25,7.0.0.150,49153,1.0.0.2,9,6.123,11.0051,4.88207,369.679,331.61,331.61,11.6264,2.30039,2.56822,97.4318,623,607,225600,202368
27,7.0.0.105,49153,1.0.0.2,9,6.148,11.0055,4.85753,1221.24,1206.89,1206.89,42.2031,1.16502,0.609137,99.3909,985,979,741524,732812
29,7.0.0.126,49153,1.0.0.2,9,6.171,11.0041,4.83306,1213.25,1213.25,1213.25,19.4616,1.42108,0,100,980,980,732964,732964
31,7.0.0.98,49153,1.0.0.2,9,11.021,15.7976,4.77657,282.479,223.679,223.679,22.1309,4.32955,5.0173,94.9827,578,549,168660,133552
33,7.0.0.43,49153,1.0.0.2,9,11.052,16.0041,4.95206,1184.18,1184.18,1184.18,18.148,0.782654,0,100,981,981,733016,733016
35,7.0.0.150,49154,1.0.0.2,9,11.098,16.5606,5.46256,1128.84,1075.6,1075.6,21.1858,2.82033,2.57171,97.4283,1011,985,770792,734440
37,7.0.0.49,49153,1.0.0.2,9,11.129,15.0916,3.96257,196.551,114.366,114.366,9.14056,2.24292,5.51331,94.4867,526,497,97356,56648
39,7.0.0.65,49153,1.0.0.2,9,11.153,13.1085,1.95553,188.921,74.6846,74.6846,4.61104,0.246799,60.473,39.527,888,351,46180,18256
41,7.0.0.33,49153,1.0.0.2,9,11.18,16.0076,4.82757,275.286,234.294,234.294,14.4741,2.77802,3.08748,96.9125,583,565,166120,141384
43,7.0.0.121,49153,1.0.0.2,9,16.014,19.9715,3.95753,140.928,96.2701,96.2701,20.4349,4.15168,4.1502,95.8498,506,485,69716,47624
45,7.0.0.91,49153,1.0.0.2,9,16.085,21.004,4.91903,1215.5,1191.88,1191.88,14.7754,1.55067,1.0101,98.9899,990,980,747384,732864
47,7.0.0.129,49153,1.0.0.2,9,16.122,21.0056,4.88357,1207.59,1200.45,1200.45,33.7322,1.55357,0.305499,99.6945,982,979,737168,732812
48,7.0.0.97,49153,1.0.0.2,9,16.13,21.004,4.87403,1203.05,1203.05,1203.05,31.8618,1.30514,0,100,980,980,732964,732964
51,7.0.0.67,49153,1.0.0.2,9,16.162,21.004,4.84203,1210.32,1210.32,1210.32,16.7364,1.37728,0,100,974,974,732552,732552
52,7.0.0.95,49153,1.0.0.2,9,16.168,21.004,4.83603,1212.25,1212.25,1212.25,16.3576,1.35966,0,100,979,979,732812,732812
