round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,2702.54,2566.35,2566.35,17.5399,2.46306,23.8366,76.1634,4749,3617,1689088,1603970
1,1,6,5,5.0.0.2,170854,5218.51,5218.51,10.4496,1.57154,96.946,3.05401,101506,3100,106783971,3261566
2,6,11,5,1.0.0.2,5176.91,5044.64,5044.64,23.0032,1.65676,11.2043,88.7957,5248,4660,3235567,3152897
2,6,11,5,5.0.0.2,4706.59,4162.96,4162.96,7.48595,0.643177,11.5522,88.4478,2796,2473,2941622,2601847
3,11,16,5,1.0.0.2,3048.14,2790.36,2790.36,16.4734,2.19936,14.2409,85.7591,4466,3830,1905084,1743974
3,11,16,5,5.0.0.2,4706.59,4162.96,4162.96,7.48595,0.643177,11.5522,88.4478,2796,2473,2941622,2601847
4,16,21,5,1.0.0.2,6126.84,6055.29,6055.29,22.4697,1.69705,0.671263,99.3287,5512,5475,3829278,3784558
4,16,21,5,5.0.0.2,4706.59,4162.96,4162.96,7.48595,0.643177,11.5522,88.4478,2796,2473,2941622,2601847
5,21,26,5,1.0.0.2,6527.22,6404.79,6404.79,21.7613,1.83886,0.980392,99.0196,5508,5454,4079511,4002992
5,21,26,5,5.0.0.2,4706.59,4162.96,4162.96,7.48595,0.643177,11.5522,88.4478,2796,2473,2941622,2601847
6,26,31,5,1.0.0.2,6250.71,6196.5,6196.5,22.2887,1.8119,0.442819,99.5572,5194,5171,3906694,3872815
6,26,31,5,5.0.0.2,4706.59,4162.96,4162.96,7.48595,0.643177,11.5522,88.4478,2796,2473,2941622,2601847
7,31,36,5,1.0.0.2,5305.44,5213.62,5213.62,24.0002,1.88749,0.946173,99.0538,4756,4711,3315898,3258515
7,31,36,5,5.0.0.2,4706.59,4162.96,4162.96,7.48595,0.643177,11.5522,88.4478,2796,2473,2941622,2601847
