round,ids
1,122;149;90
2,87;49
3,112;50;21;52
4,17;87;129
5,72;108;146
6,91;46;110
7,96;97;134
8,23;130;101
9,88;3;85;10
10,91;141;93;45;111
11,125;60
12,123;1;134
13,139;132
14,87;149;55
15,72;50;97
16,34;113;110
17,81;26;49;134;29
18,6;78;3;73
19,94;127
20,148;128;33
21,123;106;129
22,71;31
23,91;93;32
24,90;74;100;65
25,33;149;110
26,123;111
27,83;143;49
28,149;66;7
29,105;122;123
30,97;93;102;21;88
31,81;21;22;129
32,31;110;4
33,112;71;23;101;52
34,110;101;144
35,131
36,148;147;1
37,149;42
38,91;18;90;58
39,42;60;104;146
40,116;23;127
41,27;22;123;1
42,18;27;81;86
43,50;116;143;128;145
44,128;50;81;60
45,31;79;6
46,149;33
47,87;51;46;110;12
48,50;116;44
49,56;115;12;63
50,139;131;104
51,91;56
52,42;66
53,23;77;22
54,106;108;18;47
55,131;105;85
56,12;127;20
57,110;130;11;135
58,50;14;79;70;51
59,32;50;93;121
60,122;12;3;150;63
61,108;146;22
62,75;115;101;3
63,49;75;1
64,72;21;88
65,29;122;50;12;2
66,102;83;93;94
67,148;21;44;31
68,10;22;115
69,148;131;33;88
70,115;78;84;94
71,145
72,83;39;145
73,89;128;18
74,22
75,87;71;101;23
76,38;6
77,18;23;131;11
78,68;42;102
79,14;12;106
80,135;20
81,13;85;34;52
82,141;129
83,147;130;38
84,150;112;83;111;29
85,149;49;17;14
86,115;90;71
87,23;46;20;137
88,133
89,29;69;12;26;116
90,131;76
91,60;78;74;83
92,31;143;79;75
93,17;78;131;3;60
94,20;7;148;91;102;62
95,85;115;79;78
96,112;46;66;91;129
97,77;20;45;63
98,49;112;34;56
99,77;81;90;91;123;100
100,13
