round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,18:11:46,18:18:23,396.706
2,6,11,5,18:18:23,18:25:37,433.459
3,11,16,5,18:25:37,18:32:42,425.76
4,16,21,5,18:32:42,18:39:40,417.386
5,21,26,5,18:39:40,18:46:45,425.381
6,26,31,5,18:46:45,18:53:36,410.483
7,31,36,5,18:53:36,19:00:08,392.025
8,36,41,5,19:00:08,19:06:40,392.276
9,41,46,5,19:06:40,19:14:24,463.837
10,46,51,5,19:14:24,19:21:51,447.247
11,51,56,5,19:21:51,19:28:51,419.779
12,56,61,5,19:28:51,19:35:47,416.115
13,61,66,5,19:35:47,19:42:16,388.663
14,66,71,5,19:42:16,19:48:25,368.993
15,71,76,5,19:48:25,19:55:24,419.582
16,76,81,5,19:55:24,20:01:58,394.183
17,81,86,5,20:01:58,20:09:24,445.219
18,86,91,5,20:09:24,20:15:44,379.967
19,91,96,5,20:15:44,20:23:04,440.275
20,96,101,5,20:23:04,20:29:52,408.681
21,101,106,5,20:29:52,20:37:02,429.629
22,106,111,5,20:37:02,20:44:31,448.789
23,111,116,5,20:44:31,20:51:17,405.688
24,116,121,5,20:51:17,20:57:43,386.151
25,121,126,5,20:57:43,21:05:08,444.803
26,126,131,5,21:05:08,21:11:35,387.378
27,131,136,5,21:11:35,21:18:19,403.794
28,136,141,5,21:18:19,21:25:10,411.356
29,141,146,5,21:25:10,21:31:45,395.011
30,146,151,5,21:31:45,21:38:42,416.86
31,151,156,5,21:38:42,21:45:39,416.589
32,156,161,5,21:45:39,21:52:04,385.016
33,161,166,5,21:52:04,21:59:11,427.373
34,166,171,5,21:59:11,22:05:45,393.577
35,171,176,5,22:05:45,22:11:49,364.177
36,176,181,5,22:11:49,22:18:38,409.421
37,181,186,5,22:18:38,22:25:38,419.413
38,186,191,5,22:25:38,22:32:58,440.913
39,191,196,5,22:32:58,22:40:02,423.071
40,196,201,5,22:40:02,22:46:54,412.913
41,201,206,5,22:46:54,22:53:31,396.663
42,206,211,5,22:53:31,23:00:07,396.208
43,211,216,5,23:00:07,23:07:34,446.472
44,216,221,5,23:07:34,23:14:32,418.19
45,221,226,5,23:14:32,23:20:42,370.293
46,226,231,5,23:20:42,23:27:04,381.552
47,231,236,5,23:27:04,23:33:53,409.62
48,236,241,5,23:33:53,23:40:22,388.803
49,241,246,5,23:40:22,23:47:16,413.875
50,246,251,5,23:47:16,23:53:56,399.925
51,251,256,5,23:53:56,23:59:59,363.168
52,256,261,5,23:59:59,00:06:28,388.306
53,261,266,5,00:06:28,00:13:01,393.754
54,266,271,5,00:13:01,00:19:29,387.892
55,271,276,5,00:19:29,00:26:15,406.296
56,276,281,5,00:26:15,00:33:02,406.586
57,281,286,5,00:33:02,00:39:57,414.895
58,286,291,5,00:39:57,00:47:25,447.862
59,291,296,5,00:47:25,00:54:10,405.324
60,296,301,5,00:54:10,01:01:11,420.914
61,301,306,5,01:01:11,01:08:15,424.339
62,306,311,5,01:08:15,01:15:21,425.818
63,311,316,5,01:15:21,01:21:49,387.523
64,316,321,5,01:21:49,01:28:18,389.223
65,321,326,5,01:28:18,01:35:35,437.14
66,326,331,5,01:35:35,01:42:22,406.54
67,331,336,5,01:42:22,01:48:55,393.488
68,336,341,5,01:48:55,01:55:02,366.502
69,341,346,5,01:55:02,02:01:56,414.445
70,346,351,5,02:01:56,02:08:48,411.945
71,351,356,5,02:08:48,02:15:17,389.269
72,356,361,5,02:15:17,02:21:47,390.139
73,361,366,5,02:21:47,02:27:48,360.268
74,366,371,5,02:27:48,02:33:52,364.062
75,371,376,5,02:33:52,02:40:08,375.925
76,376,381,5,02:40:08,02:46:20,372.329
77,381,386,5,02:46:20,02:52:42,381.656
78,386,391,5,02:52:42,02:58:59,377.201
79,391,396,5,02:58:59,03:04:51,352.456
80,396,401,5,03:04:51,03:10:30,338.518
81,401,406,5,03:10:30,03:16:52,381.996
82,406,411,5,03:16:52,03:22:44,351.732
83,411,416,5,03:22:44,03:28:38,353.866
84,416,421,5,03:28:38,03:35:47,429.112
85,421,426,5,03:35:47,03:42:12,385.271
86,426,431,5,03:42:12,03:48:24,372.565
87,431,436,5,03:48:24,03:54:35,370.551
88,436,441,5,03:54:35,04:00:37,361.827
89,441,446,5,04:00:37,04:07:07,390.433
90,446,451,5,04:07:07,04:13:09,361.402
91,451,456,5,04:13:09,04:19:55,405.969
92,456,461,5,04:19:55,04:26:44,409.251
93,461,466,5,04:26:44,04:33:26,402.117
94,466,469.529,3.52853,04:33:26,04:39:05,339.238
95,469.529,474.529,5,04:39:05,04:45:23,377.367
96,474.529,479.529,5,04:45:23,04:51:56,393.606
97,479.529,484.529,5,04:51:56,04:58:22,385.764
98,484.529,489.529,5,04:58:22,05:04:32,369.59
99,489.529,493.302,3.77304,05:04:32,05:10:20,348.276
100,493.302,498.302,5,05:10:20,05:16:00,339.833
