node_id,ue_idx,rnti,distance_m
0,1,1,135.888451
1,2,2,95.631763
2,3,3,65.281664
3,4,310,65.552778
4,5,311,82.594237
5,6,312,52.551046
6,7,313,57.990628
7,8,606,76.189789
8,9,607,91.708329
9,10,608,91.313681
10,11,889,143.170194
11,12,1023,62.373919
12,13,1024,87.828844
13,14,1025,132.480815
14,15,1026,152.313292
15,16,1285,164.157840
16,17,1286,109.576820
17,18,1287,62.475041
18,19,1288,102.192692
19,20,1413,68.598140
20,21,1533,146.749319
21,22,1534,154.734821
22,23,1535,100.217659
23,24,1652,151.751461
24,25,1653,118.066786
25,26,1654,59.847122
26,27,1881,79.651636
27,28,1882,155.764513
28,29,748,167.167628
29,30,749,136.616044
30,31,750,123.889882
31,32,1883,121.916306
32,33,2098,58.189894
33,34,2099,53.222114
34,35,2100,122.750406
35,36,2301,131.287301
36,37,2302,146.176177
37,38,2303,161.354544
38,39,2397,112.301922
39,40,2398,133.989226
40,41,2399,149.517837
41,42,2400,53.708846
42,43,2579,138.965610
43,44,2580,54.106100
44,45,2581,70.508742
45,46,2665,60.044137
46,47,2666,104.790215
47,48,1768,145.064558
48,49,1769,79.238545
49,50,1770,84.622367
50,51,2667,61.576316
51,52,2828,91.877209
52,53,2829,165.617351
53,54,2830,130.517150
54,55,2905,109.368807
55,56,2906,82.541853
56,57,2907,119.272592
57,58,2979,103.043187
58,59,460,166.455175
59,60,461,72.742436
60,61,462,87.627912
61,62,463,73.174157
62,63,2980,99.665920
63,64,2981,108.520970
64,65,3118,102.699794
65,66,3119,65.082055
66,67,3120,144.178093
67,68,3183,82.416770
68,69,3184,133.035351
69,70,3185,57.333403
70,71,3186,64.277221
71,72,3245,57.055559
72,73,3246,150.171717
73,74,3247,150.370460
74,75,3358,83.343877
75,76,3050,71.216293
76,77,3051,134.364505
77,78,3052,123.555134
78,79,3359,124.498461
79,80,3360,85.080174
80,81,3409,63.704907
81,82,3410,134.155995
82,83,3411,60.729505
83,84,3457,97.697383
84,85,3458,118.375173
85,86,3459,155.898085
86,87,3502,71.216608
87,88,3503,134.567888
88,89,3504,116.026071
89,90,1991,101.532088
90,91,1992,77.773738
91,92,1993,96.201181
92,93,1994,96.731159
93,94,3583,87.268672
94,95,3303,129.640277
95,96,3304,60.134626
96,97,3305,128.474602
97,98,3306,142.367194
98,99,3584,146.926718
99,100,3585,72.760372
100,101,3586,70.516390
101,102,3619,122.936838
102,103,157,136.593115
103,104,158,104.519549
104,105,159,147.229617
105,106,3620,143.535815
106,107,3621,96.771818
107,108,3651,111.399458
108,109,3652,110.670030
109,110,3653,89.599931
110,111,3654,71.015837
111,112,3680,86.733384
112,113,3681,116.520836
113,114,3682,114.556104
114,115,3683,91.324549
115,116,3705,58.082865
116,117,3706,116.593233
117,118,2490,135.768762
118,119,2491,166.211513
119,120,2492,142.306433
120,121,3707,73.909212
121,122,3726,79.692319
122,123,3727,122.123014
123,124,2748,85.594167
124,125,2749,75.036879
125,126,2750,149.873214
126,127,3728,101.996922
127,128,3729,56.013340
128,129,3744,94.782974
129,130,3745,62.150084
130,131,3746,56.698918
131,132,3758,122.751956
132,133,3759,116.404584
133,134,3544,55.125306
134,135,3545,82.059024
135,136,3546,138.575571
136,137,3760,73.669578
137,138,3761,114.253611
138,139,3769,61.258666
139,140,3770,146.209041
140,141,3771,95.774411
141,142,3772,133.165626
142,143,3776,62.920412
143,144,3777,75.592925
144,145,2201,85.221672
145,146,1156,123.011626
146,147,1157,69.051402
147,148,1158,71.419449
148,149,2202,68.998818
149,150,2203,87.314218
