round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,5511.6,5317,5317,21.3739,1.74266,12.1141,87.8859,5085,4469,3444752,3323127
1,1,6,5,5.0.0.2,10124.4,4257.78,4257.78,8.61021,0.843312,57.9551,42.0449,6015,2529,6327752,2661110
2,6,11,5,1.0.0.2,4454.27,4270.24,4270.24,20.8994,1.99306,22.4211,77.5789,5419,4204,2783917,2668903
2,6,11,5,5.0.0.2,10173,4277.17,4277.17,8.61079,0.843258,57.9749,42.0251,6044,2540,6358097,2673232
3,11,16,5,1.0.0.2,2062.25,1876.02,1876.02,14.5054,2.26326,3.01058,96.9894,3687,3576,1288904,1172514
3,11,16,5,5.0.0.2,10173,4277.17,4277.17,8.61079,0.843258,57.9749,42.0251,6044,2540,6358097,2673232
4,16,21,5,1.0.0.2,4509.42,4339.67,4339.67,23.9098,1.67782,1.56405,98.436,5051,4972,2818388,2712294
4,16,21,5,5.0.0.2,10173,4277.17,4277.17,8.61079,0.843258,57.9749,42.0251,6044,2540,6358097,2673232
5,21,26,5,1.0.0.2,4619.57,4452.15,4452.15,25.0017,1.92006,20.6814,79.3186,5401,4284,2887230,2782594
5,21,26,5,5.0.0.2,10173,4277.17,4277.17,8.61079,0.843258,57.9749,42.0251,6044,2540,6358097,2673232
6,26,31,5,1.0.0.2,5042.88,4954.85,4954.85,19.261,1.23694,11.1698,88.8302,5300,4708,3151803,3096780
6,26,31,5,5.0.0.2,10173,4277.17,4277.17,8.61079,0.843258,57.9749,42.0251,6044,2540,6358097,2673232
7,31,36,5,1.0.0.2,5017.95,4837.44,4837.44,20.8922,1.54574,1.72757,98.2724,4515,4437,3136218,3023399
7,31,36,5,5.0.0.2,10173,4277.17,4277.17,8.61079,0.843258,57.9749,42.0251,6044,2540,6358097,2673232
8,36,41,5,1.0.0.2,3164.86,2963.02,2963.02,16.0023,1.74922,24.3182,75.6818,4437,3358,1978037,1851890
8,36,41,5,5.0.0.2,10173,4277.17,4277.17,8.61079,0.843258,57.9749,42.0251,6044,2540,6358097,2673232
9,41,46,5,1.0.0.2,5186.03,5051.79,5051.79,20.1172,1.25745,10.429,89.571,5408,4844,3241268,3157368
9,41,46,5,5.0.0.2,10173,4277.17,4277.17,8.61079,0.843258,57.9749,42.0251,6044,2540,6358097,2673232
