round,ids
1,3.57057;3.69557;4.48707
2,3.76403;4.21857;4.93557
4,4.84403;4.90003;4.95758
5,4.65307
6,4.04403;4.09303
7,4.83503
8,4.90607
9,3.73257;4.04903
10,3.41957;3.87457;4.16307;4.77607
11,4.03056;4.67156;4.95857
12,3.28457;3.48257
13,2.80757;3.48303;3.48707;3.50207
14,3.34067;3.93657;3.97707;4.38207
15,4.32257;4.52056;4.64257
16,4.45807;4.84157
17,3.40207;3.76957;4.25657
18,2.42406;2.64957
19,4.13756;4.36803;4.54207
20,3.43457;4.06156;4.24907;4.60757
21,3.09157;3.68557
22,2.64157;3.10407;4.57053
23,3.23653;3.94307;4.66457;4.87607;4.89307
24,2.75707
25,3.22107;3.71257
26,3.00803;3.28957;3.40957;3.88257
27,3.96407;4.37206
28,2.99006;3.53757;3.72707
29,3.07857;3.65357;3.89756;4.90053
30,4.47657;4.52356;4.52956
31,3.10503;4.04906;4.25706;4.65607;4.70057;4.74257
32,4.45446;4.9795
33,4.1665;4.169;4.42546
34,2.6125;2.776;2.993
35,2.687;3.559;4.009;4.035
36,2.7;3.116;3.4845
37,3.463;3.86246;4.3465
38,2.527;2.5675
39,2.25096;2.74;3.145;3.42396
40,3.5695;3.756;4.1575;4.276
41,1.63846;4.509
42,3.355;3.37146;3.65846;4.012
43,3.03246;3.37046;3.76596;4.976
44,2.912;3.595;3.6725;4.72401;4.90746
45,2.6875;3.3295;3.41697;3.987
46,2.943;3.294;3.37346;4.15146
47,2.2605;3.1675;3.20047;3.29147;3.31846
48,2.057;2.199;2.271
49,2.343;2.64197;2.8335
50,2.44;2.8965;3.257;3.779
51,2.7265;3.06097;3.8225;3.97496;4.253;4.513
52,3.601;3.847;3.8485;4.15696;4.3185
53,2.7475;2.827;2.98;3.314
54,2.766;3.5615;3.70446;4.53297
55,2.68547;3.409;3.45846;3.45847;3.4615
56,2.0065;2.42496;3.527
57,1.4955;1.8255;3.1795
58,1.49847;1.7645
59,3.33147;3.7195;3.7195;3.7775
60,2.729;3.0965;3.7415;3.95496;4.08
61,3.2105;3.55897;4.119;4.17246;4.9875
62,2.367;3.1405;3.22096;3.3525
63,2.963;3.73346;3.8205;3.9205
64,2.94446;3.1265;3.1275
65,2.389;2.9485;3.1395;3.33896
66,2.44597;2.6555;2.76897
67,2.11546;2.4595
68,1.767;2.09;2.181
69,3.253;3.36446
70,2.8475;3.7165;3.7955;4.094;4.24596
71,3.76446;4.14;4.1655
72,2.29196;2.50046;4.39;4.616
73,2.676;3.0815;3.1625
74,1.543;1.789
75,3.4165;4.648;4.7645
76,1.7025;2.038
77,2.379;2.8665;2.881;4.683
78,2.93847;3.15146;3.178;3.7445;3.885
79,2.257;2.4895
80,2.744;3.2885;3.434
81,3.302;4.456
82,1.894;2.0375;2.39
83,2.515;3.0855;3.1275;3.14246
84,2.052;2.13247;2.2
85,2.3275;2.685;2.7455;3.178
86,2.5;4.072;4.969
87,2.5595;3.312;3.316;3.344;3.51596
88,2.1955;2.5815;3.0345;3.0935;3.0965
89,2.89546;3.094;3.93;4.582
90,2.508;3.026;3.201;3.2015;3.609
91,2.964;3.67;3.7795;3.7795;3.81;4.761
92,3.11546;3.38346;3.6425;3.6595;4.132
93,2.7595;3.152;3.23201
94,3.0405;3.4105;3.58396;3.70346;4.4525
95,1.9835;4.009;4.5935
96,2.9955;2.998;3.034;3.419
97,1.964;2.1465;2.43;2.92996
98,2.894;3.41796;3.50746
99,2.153;3.0005
100,2.86846;3.37096;3.5945;3.61096
