round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,07:19:36,07:26:55,439.049
2,6,11,5,07:26:55,07:34:50,474.163
3,11,16,5,07:34:50,07:42:29,459.642
4,16,21,5,07:42:29,07:50:12,462.432
5,21,26,5,07:50:12,07:57:51,459.339
6,26,31,5,07:57:51,08:04:55,423.868
7,31,36,5,08:04:55,08:12:27,451.885
8,36,41,5,08:12:27,08:20:15,468.22
9,41,46,5,08:20:15,08:27:54,459.429
10,46,51,5,08:27:54,08:35:14,439.181
11,51,56,5,08:35:14,08:42:43,449.485
12,56,61,5,08:42:43,08:49:45,422.035
13,61,66,5,08:49:45,08:57:31,465.509
14,66,71,5,08:57:31,09:04:41,430.31
15,71,76,5,09:04:41,09:10:57,376.207
16,76,81,5,09:10:57,09:18:34,456.593
17,81,86,5,09:18:34,09:25:01,387.697
18,86,91,5,09:25:01,09:31:50,408.057
19,91,96,5,09:31:50,09:39:14,444.721
20,96,101,5,09:39:14,09:45:14,359.457
21,101,106,5,09:45:14,09:52:16,422.397
22,106,111,5,09:52:16,09:59:41,445.084
23,111,116,5,09:59:41,10:06:09,387.367
24,116,121,5,10:06:09,10:13:01,412.46
25,121,126,5,10:13:01,10:19:18,376.811
26,126,131,5,10:19:18,10:25:34,375.703
27,131,136,5,10:25:34,10:32:04,390.685
28,136,141,5,10:32:04,10:38:55,410.503
29,141,146,5,10:38:55,10:45:34,399.625
30,146,151,5,10:45:34,10:51:59,384.938
31,151,156,5,10:51:59,10:59:33,453.593
32,156,161,5,10:59:33,11:06:46,433.257
33,161,166,5,11:06:46,11:13:48,421.898
34,166,171,5,11:13:48,11:20:39,410.547
35,171,176,5,11:20:39,11:27:42,423.823
36,176,181,5,11:27:42,11:33:47,364.085
37,181,186,5,11:33:47,11:39:39,352.166
38,186,191,5,11:39:39,11:45:54,374.916
39,191,196,5,11:45:54,11:52:01,367.722
40,196,201,5,11:52:01,11:58:23,381.44
41,201,206,5,11:58:23,12:04:50,387.622
42,206,211,5,12:04:50,12:11:13,382.612
43,211,216,5,12:11:13,12:17:22,368.956
44,216,221,5,12:17:22,12:23:11,349.218
45,221,226,5,12:23:11,12:28:56,344.999
46,226,231,5,12:28:56,12:34:49,352.362
47,231,236,5,12:34:49,12:41:26,397.039
48,236,241,5,12:41:26,12:48:25,419.798
49,241,246,5,12:48:25,12:54:28,362.418
50,246,251,5,12:54:28,13:00:44,376.567
51,251,256,5,13:00:44,13:06:31,346.789
52,256,261,5,13:06:31,13:12:22,350.81
53,261,266,5,13:12:22,13:18:11,348.961
54,266,271,5,13:18:11,13:25:13,421.911
55,271,276,5,13:25:13,13:30:53,340.307
56,276,281,5,13:30:53,13:37:22,388.865
57,281,286,5,13:37:22,13:43:22,359.757
58,286,291,5,13:43:22,13:48:52,330.628
59,291,296,5,13:48:52,13:55:23,390.741
60,296,301,5,13:55:23,14:01:22,358.781
61,301,306,5,14:01:22,14:07:21,359.113
62,306,311,5,14:07:21,14:13:08,346.877
63,311,316,5,14:13:08,14:19:36,387.62
64,316,321,5,14:19:36,14:26:09,393.778
65,321,326,5,14:26:09,14:32:13,364.004
66,326,331,5,14:32:13,14:38:27,373.211
67,331,336,5,14:38:27,14:44:36,369.282
68,336,341,5,14:44:36,14:51:39,423.566
69,341,346,5,14:51:39,14:58:01,381.764
70,346,351,5,14:58:01,15:04:17,376.114
71,351,356,5,15:04:17,15:11:14,416.675
72,356,361,5,15:11:14,15:18:22,428.418
73,361,366,5,15:18:22,15:24:29,366.476
74,366,371,5,15:24:29,15:30:39,369.705
75,371,376,5,15:30:39,15:36:06,327.681
76,376,381,5,15:36:06,15:41:33,326.555
77,381,386,5,15:41:33,15:47:40,367.3
78,386,391,5,15:47:40,15:53:56,375.976
79,391,396,5,15:53:56,15:59:59,363.078
80,396,401,5,15:59:59,16:06:19,379.391
81,401,406,5,16:06:19,16:13:10,411.753
82,406,411,5,16:13:10,16:19:49,398.218
83,411,416,5,16:19:49,16:26:20,391.549
84,416,421,5,16:26:20,16:32:03,342.73
85,421,426,5,16:32:03,16:38:15,371.975
86,426,431,5,16:38:15,16:44:28,372.959
87,431,436,5,16:44:28,16:51:09,401.291
88,436,441,5,16:51:09,16:57:14,365.313
89,441,446,5,16:57:14,17:02:59,344.735
90,446,451,5,17:02:59,17:09:29,390.139
91,451,456,5,17:09:29,17:16:33,423.73
92,456,461,5,17:16:33,17:22:58,384.557
93,461,466,5,17:22:58,17:29:32,394.526
94,466,471,5,17:29:32,17:36:05,392.93
95,471,476,5,17:36:05,17:42:17,371.876
96,476,481,5,17:42:17,17:49:13,415.965
97,481,486,5,17:49:13,17:55:42,389.44
98,486,491,5,17:55:42,18:01:41,358.929
99,491,496,5,18:01:41,18:08:23,401.746
100,496,501,5,18:08:23,18:14:05,342.318
