round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,3675.78,3441.19,3441.19,21.2742,2.41586,26.7972,73.2028,4187,3065,2297361,2150743
1,1,6,5,5.0.0.2,21173.6,5748.56,5748.56,9.67375,1.36364,72.8494,27.1506,12578,3415,13233523,3592847
2,6,11,5,1.0.0.2,4209.27,4021.96,4021.96,23.6651,2.12908,1.8942,98.1058,4329,4247,2630794,2513726
2,6,11,5,5.0.0.2,21255.8,5765.17,5765.17,9.67426,1.36393,72.8799,27.1201,12629,3425,13284897,3603229
3,11,16,5,1.0.0.2,3757.36,3397.47,3397.47,21.3308,2.6812,5.70696,94.293,4293,4048,2348350,2123420
3,11,16,5,5.0.0.2,21255.8,5765.17,5765.17,9.67426,1.36393,72.8799,27.1201,12629,3425,13284897,3603229
4,16,21,5,1.0.0.2,6153.95,6073.33,6073.33,26.1167,1.96514,0.726216,99.2738,5508,5468,3846218,3795828
4,16,21,5,5.0.0.2,21255.8,5765.17,5765.17,9.67426,1.36393,72.8799,27.1201,12629,3425,13284897,3603229
5,21,26,5,1.0.0.2,4969.52,4813.19,4813.19,26.6424,1.86353,1.40787,98.5921,4830,4762,3105953,3008243
5,21,26,5,5.0.0.2,21255.8,5765.17,5765.17,9.67426,1.36393,72.8799,27.1201,12629,3425,13284897,3603229
6,26,31,5,1.0.0.2,5876.61,5846.4,5846.4,28.1425,1.7517,0.274958,99.725,4728,4715,3672884,3654000
6,26,31,5,5.0.0.2,16610.1,5520.7,5520.7,9.36486,1.24951,66.7646,33.2354,9869,3280,10381306,3450438
7,31,36,5,1.0.0.2,4769.33,4726.62,4726.62,15.6392,1.5345,1.88465,98.1153,4404,4321,2980829,2954136
7,31,36,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
8,36,41,5,1.0.0.2,4697.71,4490.09,4490.09,18.185,2.58411,8.63309,91.3669,4309,3937,2936069,2806309
8,36,41,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
9,41,46,5,1.0.0.2,3812.32,3480.06,3480.06,20.613,3.47496,22.7393,77.2607,4534,3503,2382699,2175040
9,41,46,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
10,46,51,5,1.0.0.2,5657.57,5516.71,5516.71,18.7429,1.84363,10.8167,89.1833,5473,4881,3535981,3447944
10,46,51,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
11,51,56,5,1.0.0.2,2560.81,2386.34,2386.34,29.033,1.4943,46.7785,53.2215,4470,2379,1600503,1491462
11,51,56,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
12,56,61,5,1.0.0.2,4265.58,3933.39,3933.39,29.3921,2.91423,3.71718,96.2828,3847,3704,2665985,2458372
12,56,61,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
13,61,66,5,1.0.0.2,4824.12,4768.36,4768.36,33.2452,1.80789,0.577478,99.4225,4156,4132,3015077,2980226
13,61,66,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
14,66,71,5,1.0.0.2,5113.25,5045.99,5045.99,22.0718,1.96466,3.51293,96.4871,4640,4477,3195782,3153743
14,66,71,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
15,71,76,5,1.0.0.2,1937.69,1748.73,1748.73,20.5486,2.91112,36.0701,63.9299,3252,2079,1211054,1092958
15,71,76,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
16,76,81,5,1.0.0.2,5841.28,5587.16,5587.16,31.1511,2.2599,10.5803,89.4197,5170,4623,3650799,3491975
16,76,81,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
17,81,86,5,1.0.0.2,2959.67,2831.16,2831.16,16.8356,2.45609,10.5413,89.4587,3159,2826,1849793,1769473
17,81,86,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
18,86,91,5,1.0.0.2,4421.03,4244.66,4244.66,23.9163,2.45394,9.92366,90.0763,4847,4366,2763147,2652911
18,86,91,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
19,91,96,5,1.0.0.2,5644.08,5417.66,5417.66,27.5718,1.78627,10.2102,89.7898,5328,4784,3527552,3386037
19,91,96,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
20,96,101,5,1.0.0.2,2887.19,2685.48,2685.48,16.736,2.88843,20.5605,79.4395,3497,2778,1804494,1678422
20,96,101,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
21,101,106,5,1.0.0.2,3616.79,3529.02,3529.02,17.376,2.02258,8.86859,91.1314,3394,3093,2260496,2205637
21,101,106,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
22,106,111,5,1.0.0.2,3747.07,3643.68,3643.68,10.7048,1.18369,1.90968,98.0903,4451,4366,2341920,2277302
22,106,111,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
23,111,116,5,1.0.0.2,2670.38,2427.12,2427.12,32.7003,2.86431,27.7105,72.2895,3136,2267,1668988,1516948
23,111,116,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
24,116,121,5,1.0.0.2,4276.09,4124.51,4124.51,19.8167,2.60204,7.35101,92.649,3809,3529,2672556,2577821
24,116,121,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
25,121,126,5,1.0.0.2,1743.41,1519.7,1519.7,13.0286,2.53334,30.5659,69.4341,2421,1681,1089629,949811
25,121,126,5,5.0.0.2,9003.97,5120.46,5120.46,8.7964,1.03847,43.1402,56.8598,5350,3042,5627479,3200286
