round,ids
1,1.99707;4.58703;4.65853
2,1.36007;3.77656;4.43207;4.45103;4.63907
3,2.82557;3.73057;4.58207
4,2.19857;2.20257;3.56657;3.83453
5,1.39007;2.03957
6,1.06057;2.04957;2.86657
7,1.48407;2.77103;3.87807
8,1.20007;1.50253;3.04457;3.29007;4.32553
9,1.79157;1.82856;3.55306;3.66907;3.67307
10,3.81507;4.12507
11,1.32003;2.94657;3.27507;3.28353
12,1.36357;2.63257;4.84507
13,1.11307;2.85906;3.15807;4.28157
14,1.10407;3.76553;3.80807
15,2.56007;4.82307
16,2.30007;3.06906;3.07056;3.07807;3.34757
17,1.25256;1.50707;2.34757
18,1.39157;1.59303;3.16907;4.35557
19,1.33907;2.89607;4.50357
20,1.08157;2.88753;3.93457;4.92307
21,1.42757;1.89157;3.40503;3.61407;3.62657
22,1.50707;3.20157;3.51907;3.51907;3.60607;4.24857
23,2.018;2.2085;2.935;3.5525
24,1.085;2.9695;2.9725;3.164;3.3655
25,1.37346;2.7215;2.779;2.8685;3.9995
26,1.1755;2.46597
27,1.49646;1.58551;3.2605
28,2.688;3.07697;4.0135
29,1.834;1.847;3.102
30,1.153;3.03751;3.434;3.5495;3.769;4.861
31,1.635;2.915;3.204
32,1.1455;2.20646;2.8295;4.721
33,1.0895;2.3545;2.6665;3.8455
34,2.23896
35,3.0105;3.355;3.355;3.415;3.7035
36,1.7855;2.13546;3.261
37,1.34446;1.769;3.14896;3.5065
38,1.2565;3.539;3.6015;4.16896
39,2.72796;2.85596;3.4375;4.393
40,0.988999;1.5845;2.96746
41,1.06096;2.24446;2.24447
42,2.3095;2.396;2.81;3.754;3.782
43,1.33896;1.398;2.417;4.544
44,3.2615;3.5525;4.7175;4.8255
45,2.2635;2.44396;3.747
46,2.29396;3.636
47,2.961;2.967;3.208;4.9945
48,2.4795;2.64646;2.64696
49,2.035;2.2755;4.188;4.9845
50,1.03846;2.43496;2.8775;3.0205;3.0395;3.354
51,1.051;1.9325;2.39;3.9165
52,1.3845;1.78096;2.6855;2.7425;2.788
53,1.402;2.248;4.8055
54,1.327;2.67;4.828
55,1.30196;2.483;3.3025;3.39
56,1.1225;2.35246;3.108
57,1.033;2.5685;3.04447;3.0545;3.624
58,1.0185;2.2505;3.89246;4.2575;4.422
59,1.5105;2.602;2.8555;4.48246
60,1.2935;2.4725
61,2.1515;2.71396;2.9315;4.2505
62,1.3325;2.14946;3.3635
63,1.0195;2.37646;2.5375;2.79001
64,1.406;1.45596;3.098;3.47696;3.4775
65,1.022;3.084;3.352;3.3995;3.72
66,1.4005;2.956;3.0105;3.705
67,1.824;2.296;2.481;3.3795
68,1.37646;1.90847
69,1.06946;2.9365;3.18697;3.2355;3.76
70,1.449;1.4495;3.3685
71,2.4655;3.1165;3.92951;4.5655
72,1.035;1.246
73,1.35596;1.8945;2.04201;4.643
74,1.043;1.9365;2.8805;3.42746
75,1.0735;2.565;2.8265;2.8395
76,1.03951;1.68946;1.68996
77,1.45196;1.481;2.9455;2.946;3.824;4.5245
78,1.41;2.557;3.08651
79,1.13747;1.356
80,2.0645;3.633;3.8685;3.9
81,1.32896;2.249;2.7005;3.109
82,2.567;2.637;2.64896;2.703
83,1.39;1.49351;2.2175;2.953
84,1.0385;2.043;2.93651;4.8905
85,1.046;1.638;1.638
86,1.01696;2.693
87,1.167;2.04;3.283
88,1.79851;1.9585;2.7455
89,1.03296;2.742;4.105
90,2.51196;2.51197;2.7255
91,1.915
92,1.549;2.0875;2.1685;3.118
93,1.0875;2.145;4.39996;4.478
94,1.605;1.606;2.252
95,1.4605;1.5305;2.95896;3.071;3.60546
96,1.0155;2.4195;3.462;4.398
97,2.05246;2.087;2.568
98,1.5895;2.65546;3.23896
99,1.2085;2.597;2.6;3.9585;4.301
100,2.2315;2.403
