round,ids
1,127;72;75
2,52;27;89;143;55
3,80;130;147
4,71;27;64;3
5,6;104
6,26;25;40
7,76;112;137
8,44;137;34;4;92
9,136;18;56;84;81
10,127;141
11,45;146;55;66
12,76;51;47
13,103;98;122;144
14,7;116;42
15,118;36
16,9;143;127;75;50
17,44;9;84
18,26;9;71;93
19,129;134;80
20,4;104;144;140
21,128;10;92;105;70
22,76;110;78;98;136;115
23,51;148;9;144
24,70;116;91;66;90
25,19;131;25;134;149
26,68;52
27,33;68;57
28,125;100;92
29,23;64;78
30,51;121;109;76;130;90
31,76;143;34
32,56;75;101;13
33,52;42;98;145
34,135
35,104;134;112;84;49
36,136;112;128
37,27;49;31;144
38,146;128;127;114
39,9;118;68;137
40,91;128;19
41,121;25;31
42,136;23;55;92;60
43,33;51;105;2
44,147;107;139;20
45,109;110;2
46,130;149
47,12;72;50;13
48,42;25;18
49,76;101;39;140
50,91;104;45;27;34;124
51,34;87;51;61
52,51;39;55;107;27
53,84;103;124
54,68;127;147
55,56;12;3;81
56,50;128;55
57,84;9;118;141;137
58,148;27;147;115;150
59,6;128;111;2
60,139;20
61,5;134;7;60
62,96;118;111
63,107;143;98;146
64,83;72;118;75;4
65,136;101;78;121;70
66,131;33;128;79
67,70;143;34;115
68,51;88
69,83;130;6;4;20
70,104;128;17
71,72;124;61;114
72,112;129
73,20;136;144;145
74,76;112;3;68
75,78;125;16;94
76,108;109;56
77,45;94;104;9;50;19
78,131;101;139
79,91;96
80,51;50;108;147
81,129;26;49;77
82,136;148;96;18
83,131;144;7;60
84,7;100;58;150
85,50;112;55
86,94;129
87,143;78;92
88,146;10;100
89,91;125;150
90,136;127;122
91,42
92,102;76;104;139
93,62;148;49;13
94,104;81;5
95,143;70;76;139;90
96,84;25;5;144
97,144;25;39
98,45;26;115
99,2;134;94;20;12
100,135;127
