flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.152,49153,5.0.0.2,50000,1.00801,5.85107,4.84305,128713,1239.01,1239.01,6.95012,1.3521,99.0374,0.962616,74069,713,77920588,750076
2,7.0.0.154,49153,5.0.0.2,50000,1.01255,17.8106,16.798,36069.3,1149.32,1149.32,24.428,4.614,96.8136,3.18642,71993,2294,75736636,2413288
3,7.0.0.153,49153,5.0.0.2,50000,1.01665,498.985,497.968,1151.73,1151.73,1151.73,7.2095,0.578646,0,100,68147,68147,71690644,71690644
4,7.0.0.155,49153,5.0.0.2,50000,1.01929,34.0286,33.0093,12177.6,804.904,804.904,7.23315,0.774451,93.3903,6.60972,47763,3157,50246676,3321164
5,7.0.0.157,49153,5.0.0.2,50000,1.02357,186.092,185.068,3259.71,1208.32,1208.32,7.28805,0.722767,62.9316,37.0684,71681,26571,75408412,27952692
6,7.0.0.128,49153,1.0.0.2,9,1.032,6.00606,4.97406,1183.12,1178.45,1178.45,18.636,1.24153,0.20429,99.7957,979,977,735612,732708
7,7.0.0.42,49153,1.0.0.2,9,1.036,2.03256,0.996565,391.714,186.208,186.208,11.1631,2.00223,12.2047,87.7953,508,446,48796,23196
8,7.0.0.156,49153,5.0.0.2,50000,1.03652,5.01303,3.97651,118442,924.88,924.88,17.3165,4.74007,99.2191,0.780873,55963,437,58873076,459724
11,7.0.0.106,49153,1.0.0.2,9,1.07,6.08707,5.01707,1193.05,1169.73,1169.73,26.0262,2.15989,1.18694,98.8131,1011,999,748200,733576
13,7.0.0.76,49153,1.0.0.2,9,1.088,6.00406,4.91606,1192.52,1192.52,1192.52,19.0107,1.39478,0,100,979,979,732812,732812
14,7.0.0.73,49153,1.0.0.2,9,1.094,6.00406,4.91006,1193.89,1193.89,1193.89,38.8783,1.17735,0,100,978,978,732760,732760
17,7.0.0.146,49153,1.0.0.2,9,1.114,7.14357,6.02957,875.764,844.664,844.664,19.4742,3.10104,2.15517,97.8448,928,908,660060,636620
