flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.154,49153,5.0.0.2,50000,1.00632,150.453,149.446,4147.68,1340.01,1340.01,16.8177,4.18386,67.6927,32.3073,73652,23795,77481904,25032340
2,7.0.0.152,49153,5.0.0.2,50000,1.0069,461.734,460.727,387.274,387.274,387.274,13.6621,4.98107,0,100,21201,21201,22303452,22303452
3,7.0.0.153,49153,5.0.0.2,50000,1.00701,12.7166,11.7096,40778.5,940.098,940.098,40.865,6.45599,97.6946,2.30537,56737,1308,59687324,1376016
4,7.0.0.156,49153,5.0.0.2,50000,1.00983,461.739,460.729,1335.83,1335.75,1335.75,15.1799,4.09429,0.00546979,99.9945,73129,73125,76931708,76927500
5,7.0.0.157,49153,5.0.0.2,50000,1.01468,461.74,460.725,1302.44,1302.43,1302.43,14.0343,4.11635,0.0014025,99.9986,71301,71300,75008652,75007600
6,7.0.0.155,49153,5.0.0.2,50000,1.02993,461.739,460.709,1004.77,1004.77,1004.77,15.1754,4.20133,0,100,55003,55003,57863156,57863156
7,7.0.0.59,49153,1.0.0.2,9,1.034,2.49257,1.45857,3759.54,2923.32,2923.32,9.14821,1.28718,13.6364,86.3636,770,665,685444,532984
9,7.0.0.108,49153,1.0.0.2,9,1.077,6.00406,4.92706,1189.94,1189.94,1189.94,38.8153,1.32907,0,100,980,980,732864,732864
11,7.0.0.84,49153,1.0.0.2,9,1.11,6.00406,4.89406,1197.88,1197.88,1197.88,27.94,1.44597,0,100,979,979,732812,732812
13,7.0.0.131,49153,1.0.0.2,9,1.14,6.00406,4.86406,1269.66,1176.52,1176.52,33.0483,1.70973,3.8806,96.1194,1005,966,771964,715336
15,7.0.0.88,49153,1.0.0.2,9,1.176,6.00406,4.82806,1214.34,1214.34,1214.34,27.3842,1.46836,0,100,980,980,732864,732864
17,7.0.0.135,49153,1.0.0.2,9,1.188,6.00406,4.81606,1217.53,1217.53,1217.53,16.957,0.631458,0,100,980,980,732964,732964
19,7.0.0.34,49153,1.0.0.2,9,6.038,10.4826,4.44456,1318.64,1318.64,1318.64,10.8169,1.27897,0,100,973,973,732600,732600
21,7.0.0.27,49153,1.0.0.2,9,6.049,10.4826,4.43356,1321.82,1321.82,1321.82,10.0274,1.19718,0,100,972,972,732548,732548
