round,ids
1,3.52557;4.33203;4.47257;4.49907
2,1.86207;1.92803;3.91157;4.38607;4.38957;4.47657
3,1.3105;3.35097;4.05696;4.05696;4.155;4.155
4,1.1995;3.0895;3.0895;3.3445;3.3445
5,1.196;3.94046;3.9425;4.07;4.137
6,2.2625;2.3805;2.381;4.06046;4.06046;4.101
7,2.2845;2.4045;2.4655;4.308;4.308;4.3235
8,2.131;2.68946;3.342;3.92;4.4135;4.4135
9,2.265;2.35046;2.413;3.594;3.59696;3.86446
10,1.18454;3.01254;3.77004;3.77004;3.82454;3.82604
11,1.17797;3.02446;3.819;3.829;3.8865;3.952
12,1.6515;1.73246;3.888;3.981;4.729;4.746
13,1.234;3.326;3.34896;3.5705
14,2.7175;2.93296;3.023;3.44796;4.194;4.194
15,2.589;2.67496;2.716;3.71246
16,1.201;2.9735;3.838;4.231;4.73
17,1.17596;3.0305;3.7825;3.7955;3.873;3.873
18,1.74497;1.7945;4.008;4.008;4.1305;4.133
19,2.307;2.435;2.435;3.769;3.7695;4.571
20,1.97847;2.29797;2.32797;4.099;4.099
21,1.524;4.071;4.071;4.084;4.577;4.8345
22,2.07547;4.165;4.26;4.26046;4.735;4.852
23,1.21696;3.035;3.8865;3.95396;4.0295;4.6135
24,1.1795;3.0355;3.76146;3.7655;3.7745
25,1.70796;3.2535;3.88146;3.9635;3.981;4.392
26,1.628;2.11596;2.118;3.874;4.02946
27,1.28296;3.063;3.7645;3.8905;3.8955;3.96046
28,1.50453;2.19754;3.47304;3.60704;4.20104
29,1.17954;3.03504;3.77;4.041;4.26554
30,2.02154;2.24304;4.0805;4.29954;4.33804
31,2.24653;2.32354;3.19204;4.45204;4.50404;4.516
32,1.73853;1.85003;3.93004;3.93354;4.10604;4.10954
33,2.61047
34,1.23796;3.71946;3.8685;3.9055
35,1.171;2.868;3.51947;3.527;3.622;3.6265
36,1.5605;1.8815;3.249;3.29446;3.372
37,1.554;1.59046;2.788;3.803
38,1.164;2.8835;2.8835;3.146;3.146
39,2.3785;3.278;3.2795;3.372;3.401;3.483
40,2.017;2.026;2.994;3.659
41,1.075;2.3375;2.4035;2.87796
42,2.15746;2.2035;2.2445;3.569;3.6315
43,1.2545;2.985;3.28196;3.29446
44,2.14;2.151;2.313;3.85896;3.86996;3.899
45,1.505;1.6445;3.4285;3.55196;3.727;3.73946
46,1.87;2.09054;2.9595;3.78504;4.00154;4.02804
47,1.1465;3.04146;3.0425;3.3565;4.74596
48,1.649;2.1095;3.199;3.202;3.2955
49,2.2295;2.682;2.691;2.9775;3.9805;3.985
50,1.6135;1.6515;3.37046;3.742;3.743;3.862
51,1.304;1.5055;3.129;3.2065;3.587
52,2.3095;2.3095
53,1.4325;2.92896;2.92946;3.2625;3.2625
54,1.5325;1.59647;3.457;3.473;3.6765;4.071
55,1.5915;1.615;2.9265;3.01947;3.73996
56,1.6105;1.6105;2.5135;2.79596;2.8975
57,1.131;2.9455;2.946;3.2695;3.2695
58,1.59596;1.6615;3.2775;3.5535;3.5565;3.6675
59,1.171;2.74197;3.454;3.517;3.5255;3.5345
60,1.723;2.064;2.067;3.382;3.56147
61,1.505;1.953;1.998;3.6435;3.8025;4.8605
62,1.0975;2.7585;2.9835;3.91;4.4985
63,1.6005;2.5665;2.7035;3.1525
64,1.5845;1.6105;3.3295;3.586;3.6205;4.0965
65,1.143;2.80847;3.46;3.4625;3.4625;4.5135
66,1.33;1.628;1.753
67,1.523;1.749;3.17147;3.1735;3.2875
68,1.1325;2.92846;2.9305;3.125;3.9675
69,2.198;2.8515;3.9325;4.308;4.3345
70,1.1585;2.75546;3.402;3.4055;3.414;3.6395
71,1.1495;3.09096;3.556;3.5605;3.571;3.6295
72,1.9435;1.98697;2.1185;3.1655;3.1835
73,1.623;3.5705;3.81;3.89;4.485
74,1.5945;1.738;3.715;3.7175;3.825
75,2.1135;2.5595;2.56696;3.8095;3.97497
76,1.1855;2.8455;3.35046;3.607;3.65;3.664
77,2.03;2.043;2.23147;3.5855;4.2195;4.35797
78,1.55804;2.03104;2.07204;3.68554;3.87554;3.87554
79,2.0335;2.0635;2.203;3.09996
80,1.9225;2.516;2.633;2.65596;3.95596;3.95646
81,1.54854;1.65854;3.46004;3.47703;3.69704;3.69804
82,1.14246;2.87;2.87;3.0775;3.26146
83,1.102;2.841;2.841;3.1145;3.1145
84,1.62247;2.45196;3.26046;3.26096;3.293
85,1.5895;3.221;3.222;3.30096;3.3785
86,2.006;2.13446;2.4705;3.3375;4.2755
87,1.8435;2.106;2.293;3.7065;3.9075;3.913
88,1.857;2.0635;2.373;3.8085;3.86846;4.015
89,1.1175;2.7665;2.7665;3.0875;3.0875
90,1.6335;1.682;3.03;3.169;3.26797
91,1.123;2.33296;2.33297
92,1.629;1.652;3.0575;3.0605;4.54696
93,1.11796;2.433;2.643;2.70396
94,1.639;1.6595;2.985;2.985
95,1.524;3.2875;3.62697;3.89647;4.0425
96,2.19646;2.43196;3.499;3.85;3.9075;4.366
97,1.6525;1.731;3.38647;3.7055;3.7085;3.78546
98,1.1615;3.54004;3.6245;3.65053;3.65053;4.56754
99,1.6495;1.701;2.6695;2.685
100,1.544;1.6065;3.1255;3.1295;3.172
