round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,7017.31,6682.84,6682.84,26.463,1.31256,2.5312,97.4688,5689,5545,4385818,4176777
1,1,6,5,5.0.0.2,48881.1,6294.31,6294.31,19.0261,4.54745,87.1217,12.8783,29041,3740,30550698,3933944
2,6,10.4766,4.47657,1.0.0.2,7840.67,7840.59,7840.59,20.0211,1.19416,0,100,5850,5850,4387411,4387364
2,6,10.4766,4.47657,5.0.0.2,48956.5,6310.32,6310.32,19.0212,4.54784,87.1088,12.8912,26041,3357,27394647,3531073
3,10.4766,14.6316,4.155,1.0.0.2,8444.75,8444.75,8444.75,21.948,1.18571,0,100,5691,5691,4385996,4385996
3,10.4766,14.6316,4.155,5.0.0.2,30162.1,5877.04,5877.04,17.4167,4.40937,80.5197,19.4803,14892,2901,15665433,3052389
4,14.6316,19.6316,5,1.0.0.2,5864.76,5864.76,5864.76,24.1444,1.25887,0,100,4732,4732,3665476,3665476
4,14.6316,19.6316,5,5.0.0.2,8177.99,5370.23,5370.23,15.198,4.21178,34.3281,65.6719,4859,3191,5111245,3356391
5,19.6316,24.6316,5,1.0.0.2,6690.41,6602.19,6602.19,22.463,1.68527,0.703083,99.2969,5547,5508,4181508,4126368
5,19.6316,24.6316,5,5.0.0.2,8177.99,5370.23,5370.23,15.198,4.21178,34.3281,65.6719,4859,3191,5111245,3356391
6,24.6316,28.7326,4.101,1.0.0.2,8571.55,8571.37,8571.37,14.3409,1.50781,0,100,5831,5831,4393988,4393900
6,24.6316,28.7326,4.101,5.0.0.2,8177.99,5370.23,5370.23,15.1937,4.21204,34.3201,65.6799,3986,2618,4192243,2752912
7,28.7326,33.0561,4.3235,1.0.0.2,8130.16,8130.16,8130.16,14.503,1.46371,0,100,5828,5828,4393843,4393843
7,28.7326,33.0561,4.3235,5.0.0.2,8177.99,5370.23,5370.23,15.2049,4.21474,34.349,65.651,4201,2758,4419692,2902270
8,33.0561,37.4696,4.4135,1.0.0.2,8045.83,7964.33,7964.33,13.7076,1.4058,0.527749,99.4723,5874,5843,4438787,4393821
8,33.0561,37.4696,4.4135,5.0.0.2,8177.99,5370.23,5370.23,15.2018,4.21371,34.3437,65.6563,4289,2816,4511697,2962687
9,37.4696,41.334,3.86446,1.0.0.2,9087.58,9087.48,9087.48,12.7131,1.30278,0,100,5687,5687,4389825,4389778
9,37.4696,41.334,3.86446,5.0.0.2,8177.99,5370.23,5370.23,15.206,4.21595,34.3542,65.6458,3755,2465,3950443,2594130
10,41.334,45.1601,3.82604,1.0.0.2,9172.82,9172.82,9172.82,21.9401,1.2478,0,100,5696,5696,4386941,4386941
10,41.334,45.1601,3.82604,5.0.0.2,8177.99,5370.23,5370.23,15.2028,4.21515,34.3464,65.6536,3718,2441,3911161,2568334
11,45.1601,49.1121,3.952,1.0.0.2,8962.56,8883.36,8883.36,22.5498,1.33063,0.471781,99.5282,5723,5696,4427504,4388382
11,45.1601,49.1121,3.952,5.0.0.2,8177.99,5370.23,5370.23,15.199,4.21382,34.34,65.66,3841,2522,4039928,2652891
12,49.1121,53.8581,4.746,1.0.0.2,7516.43,7413.61,7413.61,25.6135,1.57789,0.709579,99.2904,5919,5877,4459120,4398125
12,49.1121,53.8581,4.746,5.0.0.2,8177.99,5370.23,5370.23,15.2025,4.21339,34.3309,65.6691,4611,3028,4851594,3185886
13,53.8581,58.8581,5,1.0.0.2,5407.92,5305.47,5305.47,25.963,1.66954,1.01613,98.9839,4527,4481,3379948,3315917
13,53.8581,58.8581,5,5.0.0.2,8177.99,5370.23,5370.23,15.198,4.21178,34.3281,65.6719,4859,3191,5111245,3356391
14,58.8581,63.0521,4.194,1.0.0.2,8413.46,8374.66,8374.66,17.7854,1.46934,0.238908,99.7611,5860,5846,4410756,4390419
14,58.8581,63.0521,4.194,5.0.0.2,8177.99,5370.23,5370.23,15.1958,4.21244,34.3229,65.6771,4076,2677,4287314,2815342
15,63.0521,68.0521,5,1.0.0.2,5790.05,5641.33,5641.33,14.2711,1.33408,1.30772,98.6923,4894,4830,3618780,3525830
15,63.0521,68.0521,5,5.0.0.2,8177.99,5370.23,5370.23,15.198,4.21178,34.3281,65.6719,4859,3191,5111245,3356391
16,68.0521,73.0521,5,1.0.0.2,5993.87,5849.97,5849.97,15.113,1.40484,1.29789,98.7021,4777,4715,3746171,3656230
16,68.0521,73.0521,5,5.0.0.2,8177.99,5370.23,5370.23,15.198,4.21178,34.3281,65.6719,4859,3191,5111245,3356391
17,73.0521,76.9251,3.873,1.0.0.2,9057.14,9056.96,9056.96,19.8846,1.19342,0,100,5695,5695,4384782,4384699
17,73.0521,76.9251,3.873,5.0.0.2,8177.99,5370.23,5370.23,15.2026,4.21498,34.3343,65.6657,3763,2471,3959167,2599858
18,76.9251,81.0581,4.133,1.0.0.2,8493.43,8493.43,8493.43,19.8225,1.32951,0,100,5786,5786,4387924,4387924
18,76.9251,81.0581,4.133,5.0.0.2,8177.99,5370.23,5370.23,15.2019,4.21426,34.3376,65.6624,4016,2637,4224958,2774395
19,81.0581,85.6291,4.571,1.0.0.2,7741.09,7697.96,7697.96,12.5598,1.42847,0.29275,99.7072,5807,5790,4423060,4398418
19,81.0581,85.6291,4.571,5.0.0.2,8177.99,5370.23,5370.23,15.2043,4.21415,34.3539,65.6461,4442,2916,4672697,3068410
20,85.6291,90.6291,5,1.0.0.2,6561.29,6521.82,6521.82,13.283,1.41403,0.303517,99.6965,5601,5584,4100808,4076140
20,85.6291,90.6291,5,5.0.0.2,8177.99,5370.23,5370.23,15.198,4.21178,34.3281,65.6719,4859,3191,5111245,3356391
21,90.6291,95.4636,4.8345,1.0.0.2,7476.19,7229.9,7229.9,31.7251,1.59767,1.76654,98.2335,5774,5672,4517955,4369120
21,90.6291,95.4636,4.8345,5.0.0.2,8177.99,5370.23,5370.23,15.2048,4.2139,34.3411,65.6589,4697,3084,4942065,3245296
22,95.4636,100.316,4.852,1.0.0.2,7469.83,7287.06,7287.06,15.1009,1.39799,1.29195,98.7081,5960,5883,4530450,4419601
22,95.4636,100.316,4.852,5.0.0.2,8177.99,5370.23,5370.23,15.2007,4.21273,34.3233,65.6767,4714,3096,4959952,3257042
23,100.316,104.929,4.6135,1.0.0.2,7876.72,7609.72,7609.72,26.2795,1.4036,1.82664,98.1734,5803,5697,4542406,4388428
23,100.316,104.929,4.6135,5.0.0.2,8177.99,5370.23,5370.23,15.1997,4.21282,34.3297,65.6703,4483,2944,4716146,3096942
24,104.929,109.929,5,1.0.0.2,6254.66,6184.62,6184.62,23.6481,1.30238,0.558971,99.441,5367,5337,3909164,3865386
24,104.929,109.929,5,5.0.0.2,8177.99,5370.23,5370.23,15.198,4.21178,34.3281,65.6719,4859,3191,5111245,3356391
25,109.929,114.321,4.392,1.0.0.2,8071.74,8005.69,8005.69,17.3329,1.46532,0.423801,99.5762,5899,5874,4431387,4395127
25,109.929,114.321,4.392,5.0.0.2,8177.99,5370.23,5370.23,15.2033,4.21417,34.3486,65.6514,4268,2802,4489719,2948255
26,114.321,119.321,5,1.0.0.2,6088.35,6023.27,6023.27,12.2313,1.42902,0.521804,99.4782,5366,5338,3805220,3764541
26,114.321,119.321,5,5.0.0.2,8177.99,5370.23,5370.23,15.198,4.21178,34.3281,65.6719,4859,3191,5111245,3356391
27,119.321,123.282,3.96046,1.0.0.2,8888,8858.69,8858.69,21.9021,1.17656,0.175285,99.8247,5705,5695,4400073,4385567
27,119.321,123.282,3.96046,5.0.0.2,8177.99,5370.23,5370.23,15.1954,4.2128,34.3206,65.6794,3849,2528,4048579,2658572
28,123.282,128.282,5,1.0.0.2,5941.63,5873.61,5873.61,12.878,1.28633,5.30923,94.6908,5255,4976,3713516,3671009
28,123.282,128.282,5,5.0.0.2,8177.99,5370.23,5370.23,15.198,4.21178,34.3281,65.6719,4859,3191,5111245,3356391
29,128.282,133.282,5,1.0.0.2,7160.25,7018.53,7018.53,23.6566,1.29226,1.06013,98.9399,5754,5693,4475154,4386583
29,128.282,133.282,5,5.0.0.2,8177.99,5370.23,5370.23,15.198,4.21178,34.3281,65.6719,4859,3191,5111245,3356391
30,133.282,138.282,5,1.0.0.2,6182.36,6100.54,6100.54,12.8474,1.50919,0.722374,99.2776,5122,5085,3863973,3812836
30,133.282,138.282,5,5.0.0.2,8177.99,5370.23,5370.23,15.198,4.21178,34.3281,65.6719,4859,3191,5111245,3356391
31,138.282,142.798,4.516,1.0.0.2,8131.16,8023.19,8023.19,16.2493,1.77441,0.728477,99.2715,6040,5996,4590038,4529090
31,138.282,142.798,4.516,5.0.0.2,8177.99,5370.23,5370.23,15.1986,4.21265,34.3358,65.6642,4389,2882,4616476,3031492
32,142.798,146.907,4.10954,1.0.0.2,8815.85,8779.93,8779.93,21.4333,1.43813,0.217865,99.7821,5967,5954,4528631,4510179
32,142.798,146.907,4.10954,5.0.0.2,8177.99,5370.23,5370.23,15.2021,4.21435,34.3351,65.6649,3993,2622,4200969,2758642
33,146.907,151.907,5,1.0.0.2,2772.57,2333.75,2333.75,13.3569,1.95388,30.1409,69.8591,3832,2677,1732857,1458594
33,146.907,151.907,5,5.0.0.2,6971.43,4980.42,4980.42,15.0683,4.21315,28.5369,71.4631,4142,2960,4357144,3112761
34,151.907,156.907,5,1.0.0.2,6372.44,6127.33,6127.33,29.8029,1.76559,2.46645,97.5336,5514,5378,3982777,3829584
34,151.907,156.907,5,5.0.0.2,4030.31,4030.22,4030.22,14.6589,4.21919,0,100,2395,2395,2518945,2518888
35,156.907,160.534,3.6265,1.0.0.2,9694.86,9689.69,9689.69,26.2177,1.25709,0.0175316,99.9825,5704,5703,4394804,4392461
35,156.907,160.534,3.6265,5.0.0.2,4030.31,4030.22,4030.22,14.6597,4.2221,0,100,1737,1737,1826991,1826950
36,160.534,165.534,5,1.0.0.2,5926.32,5870.63,5870.63,25.8631,1.43717,0.499688,99.5003,4803,4779,3703950,3669144
