flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.157,49153,5.0.0.2,50000,1.00611,499.28,498.273,388.325,388.123,388.123,7.4905,0.565395,0.0521943,99.9478,22991,22979,24186532,24173908
2,7.0.0.152,49153,5.0.0.2,50000,1.01329,29.4521,28.4388,20827.2,1191.43,1191.43,10.3251,1.45215,94.2795,5.72054,70378,4026,74037656,4235352
3,7.0.0.155,49153,5.0.0.2,50000,1.01485,368.62,367.605,1526.63,1125.13,1125.13,8.52063,0.941729,26.2995,73.7005,66682,49145,70149464,51700540
4,7.0.0.37,49153,1.0.0.2,9,1.021,6.00556,4.98456,1200.34,1172.37,1172.37,37.35,1.52997,1.2685,98.7315,946,934,747896,730472
5,7.0.0.156,49153,5.0.0.2,50000,1.02576,24.2166,23.1908,6906.03,320.08,320.08,14.6695,4.08193,95.3652,4.63479,19030,882,20019560,927864
7,7.0.0.154,49153,5.0.0.2,50000,1.04295,499.277,498.234,509.808,509.791,509.791,7.30468,0.502238,0.00331334,99.9967,30181,30180,31750412,31749360
8,7.0.0.153,49153,5.0.0.2,50000,1.04704,2.85857,1.81153,109130,413.477,413.477,10.9088,3.10087,99.6211,0.378885,23490,89,24711480,93628
9,7.0.0.36,49153,1.0.0.2,9,1.1,1.16256,0.0625645,3564.45,93.5994,93.5994,6.58153,2.51617,97.3881,2.61194,536,14,27876,732
11,7.0.0.77,49153,1.0.0.2,9,1.154,6.00556,4.85156,1208.62,1208.62,1208.62,18.9949,1.38059,0,100,980,980,732964,732964
12,7.0.0.149,49153,1.0.0.2,9,1.171,6.00406,4.83306,1242,1213.16,1213.16,14.8637,2.10305,1.2109,98.7891,991,979,750336,732912
14,7.0.0.22,49153,1.0.0.2,9,1.173,27.3236,26.1506,251.157,221.379,221.379,16.6707,6.59105,7.80712,92.1929,871,803,820988,723648
16,7.0.0.15,49153,1.0.0.2,9,1.192,6.00607,4.81407,1217.78,1217.78,1217.78,17.7566,1.34553,0,100,977,977,732808,732808
19,7.0.0.20,49153,1.0.0.2,9,6.003,11.0041,5.00106,1200.28,1174.73,1174.73,30.3433,1.43379,1.10999,98.89,991,980,750336,734364
21,7.0.0.37,49154,1.0.0.2,9,6.012,10.9216,4.90958,973.64,886.099,886.099,21.2671,2.07681,4.19026,95.8097,883,846,597520,543796
23,7.0.0.112,49153,1.0.0.2,9,6.031,11.0056,4.97456,1178.74,1178.74,1178.74,18.3547,0.608937,0,100,980,980,732964,732964
25,7.0.0.35,49153,1.0.0.2,9,6.118,11.0041,4.88606,1198.98,1198.98,1198.98,20.8337,1.13015,0,100,967,967,732288,732288
26,7.0.0.88,49153,1.0.0.2,9,6.129,11.0041,4.87506,1245.52,1202.63,1202.63,8.89923,1.09641,1.80361,98.1964,998,980,759000,732864
29,7.0.0.26,49153,1.0.0.2,9,6.147,8.40657,2.25957,173.442,73.6566,73.6566,4.59237,0.223143,57.5372,42.4628,942,400,48988,20804
31,7.0.0.13,49153,1.0.0.2,9,11.021,16.0041,4.98306,1176.39,1176.39,1176.39,33.5239,1.23353,0,100,976,976,732756,732756
32,7.0.0.141,49153,1.0.0.2,9,11.026,16.0041,4.97806,1217.33,1180,1180,32.5358,2.55071,1.60643,98.3936,996,980,757496,734264
35,7.0.0.92,49153,1.0.0.2,9,11.107,16.0041,4.89706,1197.39,1197.39,1197.39,19.2751,1.40967,0,100,980,980,732964,732964
37,7.0.0.119,49153,1.0.0.2,9,11.155,16.0066,4.85156,1219.74,1207.77,1207.77,16.975,1.89167,0.511771,99.4882,977,972,739708,732448
38,7.0.0.111,49153,1.0.0.2,9,11.159,16.0041,4.84506,1238.68,1207.51,1207.51,11.7295,1.78082,1.31313,98.6869,990,977,750184,731308
41,7.0.0.129,49153,1.0.0.2,9,11.19,16.0041,4.81406,1218.04,1218.04,1218.04,26.7021,1.45991,0,100,980,980,732964,732964
43,7.0.0.35,49154,1.0.0.2,9,16.02,21.0056,4.98556,1174.3,1174.3,1174.3,10.346,0.594286,0,100,958,958,731820,731820
45,7.0.0.29,49153,1.0.0.2,9,16.063,57.6935,41.6305,168.38,140.458,140.458,15.7117,6.77671,9.76077,90.2392,1045,943,876220,730916
46,7.0.0.7,49153,1.0.0.2,9,16.067,21.004,4.93703,1187.7,1187.7,1187.7,18.8719,0.903352,0,100,980,980,732964,732964
49,7.0.0.106,49153,1.0.0.2,9,16.083,21.004,4.92103,1203.12,1191.32,1191.32,12.1106,1.43428,0.50813,99.4919,984,979,740072,732812
51,7.0.0.28,49153,1.0.0.2,9,16.138,21.004,4.86603,1204.78,1204.78,1204.78,19.1142,0.962108,0,100,979,979,732812,732812
53,7.0.0.102,49153,1.0.0.2,9,16.16,21.004,4.84403,1236.72,1210.34,1210.34,11.338,1.811,1.10999,98.89,991,980,748836,732864
55,7.0.0.95,49153,1.0.0.2,9,21.011,26.0056,4.99457,1168.35,1168.35,1168.35,16.9602,0.759716,0,100,912,912,729428,729428
57,7.0.0.45,49153,1.0.0.2,9,21.121,26.0041,4.88306,1200.83,1200.83,1200.83,15.4209,0.828226,0,100,980,980,732964,732964
59,7.0.0.16,49153,1.0.0.2,9,21.137,22.944,1.80703,166.691,45.1393,45.1393,37.701,7.68644,72.9282,27.0718,724,196,37652,10196
60,7.0.0.146,49153,1.0.0.2,9,21.139,26.0041,4.86506,1204.16,1204.16,1204.16,10.3999,0.802437,0,100,967,967,732288,732288
61,7.0.0.23,49153,1.0.0.2,9,21.142,22.6965,1.55453,188.147,46.5839,46.5839,50.8914,8.70249,75.2489,24.7511,703,174,36560,9052
65,7.0.0.38,49153,1.0.0.2,9,21.193,23.6936,2.50056,142.752,56.0769,56.0769,9.3183,2.15345,60.7226,39.2774,858,337,44620,17528
67,7.0.0.70,49153,1.0.0.2,9,26.006,31.0011,4.99507,246.868,195.707,195.707,15.0224,3.00135,3.87324,96.1268,568,546,154140,122196
69,7.0.0.71,49153,1.0.0.2,9,26.046,31.0055,4.95953,1219.54,1182.07,1182.07,30.8908,2.13299,1.60804,98.392,995,979,756044,732812
70,7.0.0.103,49153,1.0.0.2,9,26.048,31.0041,4.95606,1192.51,1183.14,1183.14,21.4855,1.96936,0.406504,99.5935,984,980,738772,732964
73,7.0.0.121,49153,1.0.0.2,9,26.125,31.0081,4.88306,1236.26,1200.49,1200.49,39.1304,2.27773,1.60966,98.3903,994,978,754592,732760
75,7.0.0.25,49153,1.0.0.2,9,26.146,31.0066,4.86056,1195.69,1190.13,1190.13,39.1539,1.63221,1.36986,98.6301,803,792,726464,723088
76,7.0.0.143,49153,1.0.0.2,9,26.159,31.0041,4.84506,1208.87,1208.87,1208.87,28.8616,1.69811,0,100,964,964,732132,732132
79,7.0.0.40,49153,1.0.0.2,9,31.018,43.4621,12.4441,522.057,470.717,470.717,17.0179,4.18146,5.37634,94.6237,1023,968,812064,732204
81,7.0.0.114,49153,1.0.0.2,9,31.035,36.0211,4.98606,1176.02,1176.02,1176.02,21.1508,0.816471,0,100,980,980,732964,732964
83,7.0.0.122,49153,1.0.0.2,9,31.095,36.0041,4.90906,1241.79,1194.47,1194.47,15.8036,1.47825,2,98,1000,980,762004,732964
85,7.0.0.142,49153,1.0.0.2,9,31.116,36.0041,4.88806,1199.6,1199.6,1199.6,21.9292,1.24704,0,100,980,980,732964,732964
87,7.0.0.88,49154,1.0.0.2,9,31.182,36.0041,4.82206,1251.9,1215.76,1215.76,11.0856,2.01907,1.50905,98.4909,994,979,754592,732812
88,7.0.0.51,49153,1.0.0.2,9,31.186,36.0041,4.81806,1216.59,1216.59,1216.59,21.4619,1.29609,0,100,975,975,732704,732704
91,7.0.0.50,49153,1.0.0.2,9,36.006,40.7341,4.72807,833.423,764.632,764.632,16.432,2.56624,3.48692,96.5131,803,775,492560,451904
93,7.0.0.34,49153,1.0.0.2,9,36.033,41.0041,4.97106,1188.92,1179.57,1179.57,43.7612,1.13626,0.406504,99.5935,984,980,738772,732964
95,7.0.0.125,49153,1.0.0.2,9,36.063,41.0041,4.94106,1268.77,1186.4,1186.4,52.4485,2.22872,3.5503,96.4497,1014,978,783632,732760
97,7.0.0.20,49154,1.0.0.2,9,36.105,41.0041,4.89906,1196.66,1196.66,1196.66,19.3856,1.43152,0,100,979,979,732812,732812
99,7.0.0.100,49153,1.0.0.2,9,36.174,40.7616,4.58757,986.094,897.472,897.472,16.2035,2.13992,4.07451,95.9255,859,824,565472,514652
100,7.0.0.17,49153,1.0.0.2,9,36.182,41.0041,4.82206,1215.42,1215.42,1215.42,19.2641,1.50946,0,100,975,975,732604,732604
103,7.0.0.112,49154,1.0.0.2,9,41.061,46.0056,4.94457,1181.09,1181.09,1181.09,13.7744,0.893673,0,100,923,923,730000,730000
105,7.0.0.16,49154,1.0.0.2,9,41.096,0,0,0,0,0,0,0,100,0,3,0,164,0
106,7.0.0.134,49153,1.0.0.2,9,41.147,42.5025,1.35553,282.057,124.621,124.621,11.2932,1.79362,55.8215,44.1785,919,406,47792,21116
107,7.0.0.23,49154,1.0.0.2,9,41.155,0,0,0,0,0,0,0,100,0,3,0,164,0
108,7.0.0.49,49153,1.0.0.2,9,41.156,46.0056,4.84957,1208.61,1208.61,1208.61,19.8932,1.18061,0,100,974,974,732652,732652
109,7.0.0.74,49153,1.0.0.2,9,41.16,43.5291,2.36907,2066.24,1747.36,1747.36,15.2788,1.68179,7.41573,92.5843,890,824,611884,517452
113,7.0.0.44,49153,1.0.0.2,9,46.002,50.973,4.97104,941.479,864.367,864.367,12.9933,2.46262,3.97112,96.0289,831,798,585016,537100
115,7.0.0.134,49154,1.0.0.2,9,46.078,0,0,0,0,0,0,0,100,0,3,0,164,0
116,7.0.0.15,49154,1.0.0.2,9,46.078,51.0056,4.92756,1226.77,1189.05,1189.05,27.5916,1.8112,1.62437,98.3756,985,969,755624,732392
