round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,5024.31,4896.43,4896.43,21.8144,1.77797,12.1866,87.8134,4587,4028,3140192,3060267
1,1,6,5,5.0.0.2,69596.1,3671.35,3671.35,9.46435,1.36971,94.7275,5.27245,41347,2180,43497532,2294593
2,6,11,5,1.0.0.2,6045.8,5817.6,5817.6,18.6557,1.326,10.4757,89.5243,5928,5307,3778628,3636001
2,6,11,5,5.0.0.2,30158,3534.56,3534.56,9.39678,1.29591,88.2799,11.7201,17918,2100,18848769,2209097
3,11,16,5,1.0.0.2,7362.63,7253.88,7253.88,23.2885,1.84632,0.775066,99.2249,6064,6017,4601643,4533674
3,11,16,5,5.0.0.2,30158,3534.56,3534.56,9.39678,1.29591,88.2799,11.7201,17918,2100,18848769,2209097
4,16,21,5,1.0.0.2,6317.14,6222.58,6222.58,14.4788,1.4312,0.790895,99.2091,5184,5143,3948212,3889112
4,16,21,5,5.0.0.2,30158,3534.56,3534.56,9.39678,1.29591,88.2799,11.7201,17918,2100,18848769,2209097
5,21,26,5,1.0.0.2,4123.1,3934.08,3934.08,16.7883,2.03718,29.4907,70.5093,5439,3835,2576939,2458800
5,21,26,5,5.0.0.2,27694.7,3420.39,3420.39,9.22157,1.20295,87.6504,12.3496,16454,2032,17309212,2137742
6,26,31,5,1.0.0.2,6410.63,6237.05,6237.05,29.4835,2.1987,1.55251,98.4475,5475,5390,4006646,3898154
6,26,31,5,5.0.0.2,16804.2,2845.63,2845.63,8.68189,0.961144,83.0629,16.9371,9984,1691,10502624,1778517
7,31,36,5,1.0.0.2,6630.89,6470.45,6470.45,18.1522,1.68977,1.28135,98.7187,5463,5393,4144309,4044030
7,31,36,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
8,36,41,5,1.0.0.2,7168.79,6852.48,6852.48,27.6654,2.04899,2.24208,97.7579,6155,6017,4480492,4282801
8,36,41,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
9,41,46,5,1.0.0.2,3822.47,3575.42,3575.42,15.8345,1.65093,14.9158,85.0842,4036,3434,2389044,2234638
9,41,46,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
10,46,51,5,1.0.0.2,3981.54,3739.93,3739.93,23.4318,2.22312,2.91667,97.0833,3600,3495,2488465,2337456
10,46,51,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
11,51,56,5,1.0.0.2,6106.52,6001.39,6001.39,23.0814,1.78978,1.05013,98.9499,5047,4994,3816577,3750867
11,51,56,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
12,56,59.9691,3.96907,1.0.0.2,8905.85,8604.2,8604.2,25.119,1.763,1.81128,98.1887,5797,5692,4418493,4268830
12,56,59.9691,3.96907,5.0.0.2,2424.76,2023.05,2023.05,8.01733,0.761225,16.5354,83.4646,1143,954,1203004,1003701
13,59.9691,64.9691,5,1.0.0.2,7172.24,7067.66,7067.66,20.8578,1.60306,0.73468,99.2653,5989,5945,4482653,4417285
13,59.9691,64.9691,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
14,64.9691,69.9691,5,1.0.0.2,2916.67,2639.19,2639.19,23.5632,3.01998,26.1953,73.8047,3974,2933,1822920,1649492
14,64.9691,69.9691,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
15,69.9691,74.9691,5,1.0.0.2,5533.18,5326.62,5326.62,12.8774,1.42404,15.0626,84.9374,5995,5092,3458237,3329136
15,69.9691,74.9691,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
16,74.9691,79.9691,5,1.0.0.2,6080.63,5864.59,5864.59,22.309,1.86052,1.74184,98.2582,5454,5359,3800394,3665371
16,74.9691,79.9691,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
17,79.9691,84.9691,5,1.0.0.2,5020.55,4825.28,4825.28,26.3583,1.4705,1.87751,98.1225,4474,4390,3137845,3015799
17,79.9691,84.9691,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
18,84.9691,89.9691,5,1.0.0.2,4704.87,4683.87,4683.87,16.1541,1.46925,0.231065,99.7689,3895,3886,2940544,2927420
18,84.9691,89.9691,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
19,89.9691,94.9691,5,1.0.0.2,3203.9,3006.3,3006.3,19.8479,2.1903,2.89807,97.1019,3002,2915,2002440,1878940
19,89.9691,94.9691,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
20,94.9691,99.9691,5,1.0.0.2,3077.66,2917.58,2917.58,27.0712,1.72749,27.2837,72.7163,3306,2404,1923536,1823486
20,94.9691,99.9691,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
21,99.9691,104.969,5,1.0.0.2,4823.83,4290,4290,19.6622,2.87845,9.78841,90.2116,5057,4562,3014896,2681249
21,99.9691,104.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
22,104.969,109.969,5,1.0.0.2,5455.67,5304.35,5304.35,17.7551,1.88747,1.397,98.603,4796,4729,3409791,3315217
22,104.969,109.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
23,109.969,114.969,5,1.0.0.2,5990.27,5874.53,5874.53,17.7031,1.55182,8.49478,91.5052,5368,4912,3743921,3671582
23,109.969,114.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
24,114.969,119.969,5,1.0.0.2,3059.37,2996.41,2996.41,13.5304,1.61352,1.06804,98.932,2528,2501,1912103,1872757
24,114.969,119.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
25,119.969,124.969,5,1.0.0.2,3761.06,3586.56,3586.56,14.4613,1.67013,11.2673,88.7327,4056,3599,2350661,2241598
25,119.969,124.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
26,124.969,129.969,5,1.0.0.2,5878.75,5661.23,5661.23,14.5706,2.02919,1.86916,98.1308,5350,5250,3674220,3538266
26,124.969,129.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
27,129.969,134.969,5,1.0.0.2,4744.85,4539.68,4539.68,13.356,1.68048,3.67365,96.3263,4437,4274,2965531,2837299
27,129.969,134.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
28,134.969,139.969,5,1.0.0.2,6793.83,6659.41,6659.41,18.2379,1.57576,1.0268,98.9732,5746,5687,4246145,4162133
28,134.969,139.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
29,139.969,144.969,5,1.0.0.2,3660.62,3588.12,3588.12,13.9657,1.77316,1.03024,98.9698,3009,2978,2287890,2242576
29,139.969,144.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
30,144.969,149.969,5,1.0.0.2,6018.52,5858.29,5858.29,18.8865,1.36368,1.39988,98.6001,4929,4860,3761576,3661431
30,144.969,149.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
31,149.969,154.969,5,1.0.0.2,5131.99,4940.99,4940.99,13.5644,1.73637,1.74,98.26,5000,4913,3207495,3088120
31,149.969,154.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
32,154.969,159.969,5,1.0.0.2,4287.58,4159.62,4159.62,17.5818,1.47632,1.22108,98.7789,4668,4611,2679736,2599765
32,154.969,159.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
33,159.969,164.969,5,1.0.0.2,2433.74,2366.67,2366.67,15.9268,1.45233,26.733,73.267,3015,2209,1521089,1479171
33,159.969,164.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
34,164.969,169.969,5,1.0.0.2,6148.55,5960.19,5960.19,24.3792,1.99486,1.58457,98.4154,5238,5155,3842841,3725118
34,164.969,169.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
35,169.969,174.969,5,1.0.0.2,6357.55,6222.26,6222.26,22.4517,1.70146,1.1831,98.8169,5325,5262,3973471,3888913
35,169.969,174.969,5,5.0.0.2,2424.76,2023.05,2023.05,8.01595,0.760599,16.5857,83.4143,1441,1202,1515474,1264403
36,174.969,179.969,5,1.0.0.2,5163.54,4989.42,4989.42,19.0634,1.81682,8.80344,91.1966,5123,4672,3227210,3118388
