round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,12:18:20,12:25:25,425.523
2,6,11,5,12:25:25,12:31:26,360.65
3,11,16,5,12:31:26,12:38:41,434.684
4,16,21,5,12:38:41,12:44:58,377.689
5,21,26,5,12:44:58,12:51:38,399.787
6,26,31,5,12:51:38,12:58:45,427.113
7,31,36,5,12:58:45,13:05:53,427.99
8,36,41,5,13:05:53,13:12:21,387.773
9,41,46,5,13:12:21,13:18:31,370.174
10,46,51,5,13:18:31,13:25:03,391.578
11,51,56,5,13:25:03,13:31:32,389.663
12,56,61,5,13:31:32,13:38:44,431.773
13,61,66,5,13:38:44,13:45:57,432.723
14,66,71,5,13:45:57,13:51:52,354.744
15,71,76,5,13:51:52,13:58:18,385.989
16,76,81,5,13:58:18,14:04:46,388.84
17,81,86,5,14:04:46,14:11:24,397.451
18,86,91,5,14:11:24,14:17:51,386.907
19,91,96,5,14:17:51,14:23:39,347.829
20,96,101,5,14:23:39,14:30:08,389.421
21,101,106,5,14:30:08,14:37:05,416.774
22,106,111,5,14:37:05,14:43:21,375.981
23,111,116,5,14:43:21,14:49:09,348.009
24,116,121,5,14:49:09,14:54:53,344.495
25,121,126,5,14:54:53,15:00:53,359.981
26,126,131,5,15:00:53,15:06:56,362.78
27,131,136,5,15:06:56,15:13:02,365.624
28,136,141,5,15:13:02,15:18:49,347.591
29,141,146,5,15:18:49,15:24:52,362.664
30,146,150.029,4.02907,15:24:52,15:30:36,344.088
31,150.029,155.029,5,15:30:36,15:36:45,368.96
32,155.029,160.029,5,15:36:45,15:42:59,373.703
33,160.029,165.029,5,15:42:59,15:49:23,384.549
34,165.029,170.029,5,15:49:23,15:55:31,367.955
35,170.029,175.029,5,15:55:31,16:01:42,370.425
36,175.029,180.029,5,16:01:42,16:07:35,352.804
37,180.029,185.029,5,16:07:35,16:13:22,347.555
38,185.029,190.029,5,16:13:22,16:20:11,408.494
39,190.029,195.029,5,16:20:11,16:26:12,361.415
40,195.029,200.029,5,16:26:12,16:32:04,352.122
41,200.029,205.029,5,16:32:04,16:38:22,378.257
42,205.029,210.029,5,16:38:22,16:44:15,352.817
43,210.029,215.029,5,16:44:15,16:50:26,370.477
44,215.029,220.029,5,16:50:26,16:56:17,351.759
45,220.029,225.029,5,16:56:17,17:02:55,397.737
46,225.029,230.029,5,17:02:55,17:08:58,362.597
47,230.029,235.029,5,17:08:58,17:14:11,313.092
48,235.029,239.475,4.4455,17:14:11,17:20:30,378.878
49,239.475,244.475,5,17:20:30,17:26:49,379.588
50,244.475,249.475,5,17:26:49,17:32:31,341.435
51,249.475,254.475,5,17:32:31,17:38:45,374.478
52,254.475,259.475,5,17:38:45,17:44:48,362.528
53,259.475,264.475,5,17:44:48,17:50:39,350.963
54,264.475,269.475,5,17:50:39,17:57:05,386.725
55,269.475,274.475,5,17:57:05,18:03:36,390.306
56,274.475,279.475,5,18:03:36,18:09:44,368.182
57,279.475,284.475,5,18:09:44,18:15:26,342.474
58,284.475,289.475,5,18:15:26,18:21:29,362.727
59,289.475,294.475,5,18:21:29,18:27:36,366.972
60,294.475,299.475,5,18:27:36,18:34:15,399.279
61,299.475,304.475,5,18:34:15,18:40:35,379.924
62,304.475,309.475,5,18:40:35,18:46:26,351.137
63,309.475,314.475,5,18:46:26,18:52:46,379.993
64,314.475,319.475,5,18:52:46,18:58:52,365.941
65,319.475,324.475,5,18:58:52,19:05:39,406.496
66,324.475,329.475,5,19:05:39,19:11:12,332.776
67,329.475,334.475,5,19:11:12,19:17:05,353.79
68,334.475,339.475,5,19:17:05,19:22:38,332.05
69,339.475,344.475,5,19:22:38,19:28:21,343.356
70,344.475,349.475,5,19:28:21,19:34:41,380.506
71,349.475,354.475,5,19:34:41,19:41:07,385.451
72,354.475,359.475,5,19:41:07,19:47:07,360.616
73,359.475,364.475,5,19:47:07,19:53:35,387.921
74,364.475,369.475,5,19:53:35,20:00:01,385.28
75,369.475,374.475,5,20:00:01,20:05:36,335.475
76,374.475,379.475,5,20:05:36,20:12:42,426.36
77,379.475,384.475,5,20:12:42,20:19:02,379.149
78,384.475,389.475,5,20:19:02,20:24:52,349.961
79,389.475,394.475,5,20:24:52,20:32:32,460.883
80,394.475,399.475,5,20:32:32,20:38:52,379.037
81,399.475,404.475,5,20:38:52,20:45:20,388.231
82,404.475,409.475,5,20:45:20,20:51:18,358.418
83,409.475,414.475,5,20:51:18,20:57:45,386.514
84,414.475,419.475,5,20:57:45,21:03:52,367.544
85,419.475,424.475,5,21:03:52,21:09:36,343.402
86,424.475,429.475,5,21:09:36,21:15:30,354.04
87,429.475,434.475,5,21:15:30,21:21:38,367.884
88,434.475,439.475,5,21:21:38,21:28:02,384.137
89,439.475,444.475,5,21:28:02,21:33:29,326.933
90,444.475,449.475,5,21:33:29,21:39:27,357.971
91,449.475,454.475,5,21:39:27,21:44:44,317.492
92,454.475,459.475,5,21:44:44,21:51:13,388.768
93,459.475,464.475,5,21:51:13,21:57:20,367.537
94,464.475,469.475,5,21:57:20,22:03:53,392.109
95,469.475,474.475,5,22:03:53,22:09:39,346.262
96,474.475,479.475,5,22:09:39,22:15:49,370.486
97,479.475,484.475,5,22:15:49,22:22:01,371.966
98,484.475,489.475,5,22:22:01,22:27:11,309.458
99,489.475,494.475,5,22:27:11,22:32:53,342.535
100,494.475,499.475,5,22:32:53,22:38:51,357.682
