round,ids
1,2.17457;2.25806;4.29157;4.57403;4.60607
2,1.69303
3,3.80107;4.44507;4.65603
4,1.41657;2.67907
5,1.73707;3.49753
6,1.49157;4.13157;4.18007;4.60957
7,1.21707;3.38507
8,2.58207;2.75557;3.00057;4.00357
9,1.04857;2.27053;2.40907
10,1.47007;2.53903;3.97257
11,3.34157;3.56406;4.51807
12,3.04556;3.54857;3.55707;3.60857
13,2.37507;3.70407;3.79103;4.83707
14,1.05853;2.34857;4.91407
15,1.52207;1.64857;3.16157;3.24607
16,1.65007;1.65103;3.10007;3.78807
17,1.06956;2.74757;2.85857;3.75607;4.94403
18,1.97753;2.09706;2.18657
19,2.14007
20,2.65707;2.84157;3.10207
21,2.07853;3.44407;3.80107
22,2.00803;2.67356
23,1.13657;1.78907;2.53807
24,1.07707;1.90108
25,2.06007;4.96057
26,1.47853;1.58007;2.39307
27,2.12107;4.73857
28,1.03807;1.65107;2.29757
29,1.48003;1.68707;2.47607;2.65157
30,2.14953;2.37407;2.96903;3.69207;3.93007;4.02907
31,1.56597;1.575;2.6765;3.0725
32,1.0665;2.2825;4.1555
33,2.686;2.8385;3.519
34,1.044;2.4375;3.828
35,1.084;2.354;2.4265;3.297
36,1.923;2.409;3.1465
37,1.04;1.7465;1.8785
38,1.2505;2.6775;3;3.0125;3.74901
39,1.52897;1.6765;2.557
40,1.7145
41,1.22096;2.491;3.221
42,1.93746;2.53;4.47546
43,1.1455;2.3465;2.4305;2.74601
44,1.6765;2.7505
45,1.413;3.184;3.1995;3.2615
46,1.04496;2.16797;3.06701
48,1.05796;2.6195;3.094;3.10746;3.5195;4.4455
49,1.371;2.6315;2.98
50,0.995963;1.6575;1.6575
51,1.869;2.06346;2.828;3.109
52,1.03946;2.1935;2.4655;4.4785
53,1.004;1.94796;3.459
54,1.079;2.65246;2.65396;2.81546
55,1.803;2.422;2.77;3.05046;4.706
56,1.965;2.18946;2.2715;3.1875
57,1.0985;1.872;1.872
58,1.0845;2.432;2.685;2.7075
59,1.5145;1.5265;2.4485;2.4625
60,1.6525;3.271;3.34996;3.47
61,2.204;2.4685;2.9715;3.217
62,1.519;2.336;2.39496
63,1.048;2.4355;2.6825;2.881
64,1.7315;2.16596;3.543
65,1.3025;3.0635;3.064;3.2365;3.257
66,1.451;1.682
67,1.6865;2.125;2.153
68,1.3635;1.6255
69,1.0415;1.5555;2.188
70,1.023;2.2065;2.207;2.313
71,1.5185;2.315;2.46546;3.33396
72,1.107;1.6955;1.8215
73,1.042;2.4175;3.06146;3.5015
74,1.7865;2.15996;2.9995;4.73196
75,0.995999
76,1.0465;3.363;4.0395;4.2435
77,3.049
78,1.625
79,2.98497;3.586;3.5925;4.35096;4.5525
80,1.4225;1.509;2.257;3.3815
81,1.035;2.371;3.581;3.755
82,1.398;1.84046
83,2.046;2.091;2.879;3.4835
84,1.106;2.4515;2.592;2.9795
85,1.467;1.776;3.4345
86,1.2745;1.4915;2.23896;3.053
87,2.27546;2.32396;3.078;3.583
88,1.02;2.46496;2.614;2.8315;2.8445
89,1.01346;1.234
90,1.90296;2.13596;3.846
91,1.161
92,1.068;2.558;2.742;4.3835
93,2.329;2.3295;4.641
94,3.045;3.2605;4.064
95,1.0625;2.03246;2.033
96,1.7665;3.12;4.4175
97,2.20146;2.25796;3.7995
99,1.021;1.757;1.7575
100,1.532;2.37046;3.07696
