flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.155,49153,5.0.0.2,50000,1.01019,223.368,222.357,1761.72,783.928,783.928,7.67809,0.646609,55.5021,44.4979,46546,20712,48966392,21789024
2,7.0.0.156,49153,5.0.0.2,50000,1.01348,29.9656,28.9521,15248.3,853.748,853.748,15.4415,3.08124,94.401,5.59898,52456,2937,55183712,3089724
3,7.0.0.153,49153,5.0.0.2,50000,1.01805,6.00057,4.98252,99675.8,969.547,969.547,22.0776,4.91414,99.0273,0.9727,59011,574,62079572,603848
4,7.0.0.154,49153,5.0.0.2,50000,1.02095,38.285,37.2641,13254.3,978.823,978.823,14.8115,3.33563,92.6151,7.38494,58687,4334,61738724,4559368
5,7.0.0.152,49153,5.0.0.2,50000,1.0255,500.471,499.446,928.018,928.001,928.001,7.27642,0.381166,0.00181577,99.9982,55073,55072,57936796,57935744
6,7.0.0.157,49153,5.0.0.2,50000,1.03431,500.472,499.437,1006.85,1006.83,1006.83,7.26968,0.380439,0.00167364,99.9983,59750,59749,62857000,62855948
7,7.0.0.7,49153,1.0.0.2,9,1.044,6.00606,4.96206,1181.21,1181.21,1181.21,18.832,1.63942,0,100,974,974,732652,732652
9,7.0.0.140,49153,1.0.0.2,9,1.068,6.01853,4.95053,1183.96,1183.96,1183.96,14.1424,1.55937,0,100,974,974,732652,732652
11,7.0.0.131,49153,1.0.0.2,9,1.093,6.00406,4.91106,1193.73,1193.73,1193.73,29.6267,1.64699,0,100,979,979,732812,732812
12,7.0.0.84,49153,1.0.0.2,9,1.099,6.00406,4.90506,1193.5,1193.5,1193.5,23.4208,1.63644,0,100,959,959,731772,731772
15,7.0.0.128,49153,1.0.0.2,9,1.121,6.00406,4.88306,1202.96,1200.58,1200.58,22.5789,1.61808,0.102041,99.898,980,979,734264,732812
17,7.0.0.87,49153,1.0.0.2,9,1.18,6.01057,4.83057,29.7241,29.2073,29.2073,9.07555,3.25358,1.78571,98.2143,336,330,17948,17636
19,7.0.0.141,49153,1.0.0.2,9,6.018,6.18006,0.162065,1504.39,159.344,159.344,5.66101,1.87453,89.4198,10.5802,586,62,30476,3228
20,7.0.0.60,49153,1.0.0.2,9,6.022,6.46856,0.446565,637.256,120.242,120.242,26.4126,3.82578,81.1404,18.8596,684,129,35572,6712
23,7.0.0.79,49153,1.0.0.2,9,6.044,7.12506,1.08106,284.016,48.5151,48.5151,6.29819,1.59396,82.9268,17.0732,738,126,38380,6556
25,7.0.0.13,49153,1.0.0.2,9,6.101,11.006,4.90503,1188.32,1188.32,1188.32,21.0444,1.08634,0,100,896,896,728596,728596
27,7.0.0.22,49153,1.0.0.2,9,6.124,6.94953,0.825529,266.108,5.58188,5.58188,8.08078,2.50278,97.9167,2.08333,528,11,27460,576
29,7.0.0.72,49153,1.0.0.2,9,6.159,6.62503,0.46603,678.479,152.711,152.711,5.19676,1.52661,77.5,22.5,760,171,39524,8896
31,7.0.0.90,49153,1.0.0.2,9,11.021,11.4195,0.398529,792.676,305.925,305.925,5.54801,1.39858,10.9422,89.0578,329,293,39488,15240
33,7.0.0.137,49153,1.0.0.2,9,11.042,16.0231,4.98107,190.096,158.861,158.861,29.6057,5.5496,4.33996,95.66,553,529,118360,98912
35,7.0.0.108,49153,1.0.0.2,9,11.069,16.0086,4.93956,1193.9,1186.84,1186.84,34.1091,1.15365,0.305499,99.6945,982,979,737168,732812
37,7.0.0.43,49153,1.0.0.2,9,11.087,16.0045,4.91753,1224.81,1191.66,1191.66,29.097,2.37227,1.51822,98.4818,988,973,752880,732500
39,7.0.0.80,49153,1.0.0.2,9,11.118,16.0045,4.88653,1208.64,1199.13,1199.13,13.9711,1.64111,0.409836,99.5902,976,972,738256,732448
41,7.0.0.106,49153,1.0.0.2,9,11.176,12.394,1.21803,264.716,63.5519,63.5519,24.7783,4.82135,76,24,775,186,40304,9676
43,7.0.0.85,49153,1.0.0.2,9,16.047,21.0061,4.95907,1172.69,1172.69,1172.69,16.8931,1.04618,0,100,864,864,726932,726932
44,7.0.0.49,49153,1.0.0.2,9,16.058,16.4166,0.358564,769.29,160.194,160.194,20.2713,2.82886,79.1855,20.8145,663,138,34480,7180
47,7.0.0.151,49153,1.0.0.2,9,16.132,21.0056,4.87356,1203.17,1203.17,1203.17,20.8707,1.13528,0,100,980,980,732964,732964
49,7.0.0.37,49153,1.0.0.2,9,16.168,16.83,0.662029,289.099,35.8655,35.8655,5.878,1.5929,87.6087,12.3913,460,57,23924,2968
51,7.0.0.136,49153,1.0.0.2,9,16.198,16.6991,0.501065,331.327,12.5173,12.5173,5.80714,1.57369,96.2406,3.7594,399,15,20752,784
