round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,5135.39,4938.96,4938.96,24.0988,1.90413,1.70854,98.2915,4975,4890,3209621,3086850
1,1,6,5,5.0.0.2,271585,6308.2,6308.2,9.76419,2.81813,97.6777,2.3223,161349,3747,169740555,3942626
2,6,11,5,1.0.0.2,3619.87,3377.68,3377.68,27.434,2.62928,33.5522,66.4478,4873,3238,2262418,2111051
2,6,11,5,5.0.0.2,40254.5,4037.29,4037.29,6.67063,2.2244,89.9695,10.0305,23917,2399,25159065,2523308
3,11,16,5,1.0.0.2,5277.85,5135.24,5135.24,18.9412,1.73034,1.29791,98.7021,4931,4867,3298655,3209526
3,11,16,5,5.0.0.2,36437.1,3991.77,3991.77,6.51001,2.19354,89.0382,10.9618,21648,2373,22773181,2494854
4,16,21,5,1.0.0.2,4869.35,4723.32,4723.32,19.6027,1.88771,22.1277,77.8723,5405,4209,3043344,2952074
4,16,21,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
5,21,26,5,1.0.0.2,4973.09,4839.96,4839.96,15.8629,1.82034,10.954,89.046,5021,4471,3108179,3024974
5,21,26,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
6,26,31,5,1.0.0.2,4703.28,4550.76,4550.76,15.5785,1.39139,19.3751,80.6249,5569,4490,2939552,2844223
6,26,31,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
7,31,36,5,1.0.0.2,5944.66,5920.78,5920.78,22.2496,1.53585,0.202143,99.7979,4947,4937,3715410,3700490
7,31,36,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
8,36,41,5,1.0.0.2,4386.17,4171.38,4171.38,18.1955,1.22985,1.99016,98.0098,4673,4580,2741357,2607110
8,36,41,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
9,41,46,5,1.0.0.2,5570.06,5367.86,5367.86,17.779,1.68526,1.816,98.184,5011,4920,3481288,3354915
9,41,46,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
10,46,51,5,1.0.0.2,6300.91,6042.29,6042.29,21.6704,2.36574,2.13436,97.8656,5716,5594,3938070,3776433
10,46,51,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
11,51,56,5,1.0.0.2,6891.22,6769.74,6769.74,20.8585,1.61674,0.927871,99.0721,5712,5659,4307010,4231086
11,51,56,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
12,56,61,5,1.0.0.2,3325.82,3119.26,3119.26,29.7557,2.2383,15.0055,84.9945,3652,3104,2078637,1949535
12,56,61,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
13,61,66,5,1.0.0.2,4428.64,4239.19,4239.19,15.3658,2.15987,2.2435,97.7565,3655,3573,2767899,2649496
13,61,66,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
14,66,71,5,1.0.0.2,3657.08,3353.28,3353.28,17.8388,2.42518,12.6077,87.3923,4759,4159,2285677,2095803
14,66,71,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
15,71,76,5,1.0.0.2,5566.23,5363.89,5363.89,16.2577,2.1136,1.80288,98.1971,4992,4902,3478893,3352431
15,71,76,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
16,76,81,5,1.0.0.2,3850.74,3569.33,3569.33,21.174,2.70382,3.03327,96.9667,4088,3964,2406715,2230833
16,76,81,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
17,81,86,5,1.0.0.2,4540.51,4343.73,4343.73,26.4626,2.33162,2.19661,97.8034,4598,4497,2837820,2714828
17,81,86,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
18,86,91,5,1.0.0.2,6574.67,6351.26,6351.26,26.2821,2.15404,1.71321,98.2868,5837,5737,4109168,3969540
18,86,91,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
19,91,96,5,1.0.0.2,3489.64,3281.04,3281.04,29.1976,2.21826,11.891,88.109,3818,3364,2181022,2050649
19,91,96,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
20,96,101,5,1.0.0.2,3971.63,3820.35,3820.35,25.6487,1.55476,11.5123,88.4877,4404,3897,2482271,2387716
20,96,101,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
21,101,106,5,1.0.0.2,4970.13,4769.18,4769.18,24.5949,2.35831,2,98,4400,4312,3106328,2980737
21,101,106,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
22,106,111,5,1.0.0.2,4582.76,4350.4,4350.4,24.8745,1.94202,2.31911,97.6809,4312,4212,2864227,2718999
22,106,111,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
23,111,116,5,1.0.0.2,5828.17,5603.55,5603.55,24.231,2.37078,2.00165,97.9983,4846,4749,3642604,3502219
23,111,116,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
24,116,121,5,1.0.0.2,4079.47,3893.22,3893.22,21.3277,2.30504,11.068,88.932,4382,3897,2549670,2433264
24,116,121,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
25,121,126,5,1.0.0.2,6116.51,6013.81,6013.81,27.2614,1.56797,0.811958,99.188,5419,5375,3822817,3758630
25,121,126,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
26,126,131,5,1.0.0.2,5965.62,5858.8,5858.8,15.2647,1.82389,0.938201,99.0618,4903,4857,3728512,3661751
26,126,131,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
27,131,136,5,1.0.0.2,4663.61,4439.62,4439.62,22.4152,2.34625,3.07245,96.9275,4817,4669,2914758,2774761
27,131,136,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
28,136,141,5,1.0.0.2,3221.98,3063.21,3063.21,17.533,1.84516,21.8146,78.1854,4034,3154,2013735,1914504
28,136,141,5,5.0.0.2,3024.97,3024.72,3024.72,6.37668,2.18684,0,100,1798,1798,1890604,1890447
