flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.154,49153,5.0.0.2,50000,1.00632,6.00753,5.00121,134716,1305.85,1305.85,7.22477,2.53443,99.0307,0.969334,80055,776,84217860,816352
2,7.0.0.152,49153,5.0.0.2,50000,1.0069,501.65,500.643,388.337,388.337,388.337,7.10642,0.889446,0,100,23101,23101,24302252,24302252
3,7.0.0.153,49153,5.0.0.2,50000,1.00701,6.16107,5.15406,100578,1015.66,1015.66,25.7996,5.6312,98.9902,1.00982,61595,622,64797940,654344
4,7.0.0.156,49153,5.0.0.2,50000,1.00983,501.667,500.657,1334.62,1334.41,1334.41,6.33259,2.39693,0.0163738,99.9836,79395,79382,83523540,83509864
5,7.0.0.157,49153,5.0.0.2,50000,1.01468,501.661,500.646,1302.01,1301.97,1301.97,6.21242,2.3529,0.00258221,99.9974,77453,77451,81480556,81478452
6,7.0.0.155,49153,5.0.0.2,50000,1.02993,15.9446,14.9146,33786.7,977.894,977.894,6.93258,2.21371,97.1057,2.89431,59876,1733,62989552,1823116
7,7.0.0.64,49153,1.0.0.2,9,1.034,5.44107,4.40707,159.969,115.16,115.16,8.92534,1.8132,3.33333,96.6667,510,493,88124,63440
9,7.0.0.108,49153,1.0.0.2,9,1.077,6.00406,4.92706,1223.11,1192.46,1192.46,29.4016,1.20631,1.30785,98.6922,994,981,753292,734416
11,7.0.0.84,49153,1.0.0.2,9,1.11,6.00406,4.89406,1197.96,1197.96,1197.96,24.5684,1.19416,0,100,980,980,732864,732864
13,7.0.0.122,49153,1.0.0.2,9,1.14,6.62806,5.48806,1153.11,1070.48,1070.48,37.1488,3.78674,3.91007,96.0899,1023,983,791040,734360
15,7.0.0.126,49153,1.0.0.2,9,1.176,5.96157,4.78557,328.849,292.439,292.439,10.3264,2.49624,2.47525,97.5248,606,591,196716,174936
17,7.0.0.35,49153,1.0.0.2,9,1.188,6.00406,4.81606,1229.17,1217.11,1217.11,22.6655,1.32548,0.509165,99.4908,982,977,739968,732708
19,7.0.0.98,49153,1.0.0.2,9,6.038,11.0041,4.96606,1189.95,1180.59,1180.59,15.314,1.55322,0.407332,99.5927,982,978,738668,732860
21,7.0.0.96,49153,1.0.0.2,9,6.049,6.33256,0.283564,824.589,49.9922,49.9922,30.6389,7.34167,93.9502,6.04982,562,34,29228,1772
23,7.0.0.107,49153,1.0.0.2,9,6.092,7.47406,1.38206,256.474,91.8278,91.8278,27.3002,4.10005,64.2019,35.7981,852,305,44308,15864
