round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,4247.22,4101.28,4101.28,26.4123,1.69939,1.49754,98.5025,4474,4407,2654512,2563300
1,1,6,5,5.0.0.2,44476.7,5767.76,5767.76,7.91043,0.977696,87.034,12.966,26423,3426,27797951,3604849
2,6,11,5,1.0.0.2,3154.41,2940.53,2940.53,19.67,1.98647,24.4239,75.5761,4426,3345,1971507,1837829
2,6,11,5,5.0.0.2,33572.3,5619.37,5619.37,7.77051,0.908685,83.259,16.741,19945,3339,20982661,3512105
3,11,16,5,1.0.0.2,2676.22,2518.22,2518.22,18.9618,1.85969,28.2504,71.7496,3961,2842,1672640,1573886
3,11,16,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
4,16,21,5,1.0.0.2,2299.45,1990.75,1990.75,24.587,3.09729,32.2501,67.7499,4031,2731,1437158,1244217
4,16,21,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
5,21,26,5,1.0.0.2,4356.89,4209.68,4209.68,22.0568,2.58967,2.61078,97.3892,4175,4066,2723058,2631053
5,21,26,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
6,26,31,5,1.0.0.2,3380.27,3120.52,3120.52,23.6012,2.48658,34.9278,65.0722,4850,3156,2112670,1950323
6,26,31,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
7,31,36,5,1.0.0.2,3974.21,3763.83,3763.83,21.8747,1.89151,15.4317,84.5683,4413,3732,2483882,2352391
7,31,36,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
8,36,41,5,1.0.0.2,5302.45,5200.84,5200.84,18.4547,1.57765,8.7267,91.2733,5042,4602,3314033,3250523
8,36,41,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
9,41,46,5,1.0.0.2,1934.23,1717.34,1717.34,11.7781,1.91808,38.4443,61.5557,4474,2754,1208895,1073337
9,41,46,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
10,46,51,5,1.0.0.2,3950.39,3742.31,3742.31,32.4869,2.25692,13.874,86.126,4649,4004,2468996,2338943
10,46,51,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
11,51,56,5,1.0.0.2,1912.29,1727.83,1727.83,33.4746,3.23402,22.6623,77.3377,2449,1894,1195179,1079893
11,51,56,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
12,56,61,5,1.0.0.2,3539.13,3184.07,3184.07,21.0821,3.91816,14.9951,85.0049,4068,3458,2211956,1990043
12,56,61,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
13,61,66,5,1.0.0.2,4131.25,3900.28,3900.28,27.0609,2.06174,25.3423,74.6577,4309,3217,2582029,2437675
13,61,66,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
14,66,71,5,1.0.0.2,4233.62,4042.23,4042.23,34.4144,2.24942,2.49406,97.5059,3368,3284,2646015,2526395
14,66,71,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
15,71,76,5,1.0.0.2,3282.1,3035.24,3035.24,28.2454,1.80868,32.0473,67.9527,5158,3505,2051310,1897022
15,71,76,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
16,76,81,5,1.0.0.2,4311.21,4105.64,4105.64,18.6073,2.66639,2.08044,97.9196,4326,4236,2694504,2566024
16,76,81,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
17,81,86,5,1.0.0.2,5107.52,5017.13,5017.13,19.6819,1.86946,0.869754,99.1302,4599,4559,3192198,3135705
17,81,86,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
18,86,91,5,1.0.0.2,4878.92,4855.63,4855.63,16.0865,1.45382,0.224467,99.7755,4455,4445,3049325,3034770
18,86,91,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
19,91,96,5,1.0.0.2,2719.62,2617.04,2617.04,23.1118,2.01753,13.6364,86.3636,3322,2869,1699760,1635650
19,91,96,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
20,96,101,5,1.0.0.2,3731.45,3653.97,3653.97,15.8373,1.84743,9.6102,90.3898,4079,3687,2332159,2283733
20,96,101,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
21,101,106,5,1.0.0.2,1641.72,1529,1529,16.9385,2.27023,22.8714,77.1286,2208,1703,1026075,955627
21,101,106,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
22,106,111,5,1.0.0.2,4495.76,4373.11,4373.11,30.2103,1.84323,1.28454,98.7155,4126,4073,2809849,2733192
22,106,111,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
23,111,116,5,1.0.0.2,4698.15,4680.45,4680.45,36.0259,1.50282,0.187416,99.8126,3735,3728,2936342,2925284
23,111,116,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
24,116,121,5,1.0.0.2,1913.12,1676.99,1676.99,14.8881,3.03737,32.2354,67.7646,3127,2119,1195702,1048118
24,116,121,5,5.0.0.2,5711.43,5178.93,5178.93,7.38751,0.716525,9.31329,90.6867,3393,3077,3569641,3236832
25,121,126,5,1.0.0.2,4896.38,4668.26,4668.26,20.8804,2.41956,2.22416,97.7758,4586,4484,3060235,2917661
