round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,07:04:19,07:12:15,476.002
2,6,11,5,07:12:15,07:19:12,417.209
3,11,16,5,07:19:12,07:25:57,404.917
4,16,21,5,07:25:57,07:32:50,413.149
5,21,26,5,07:32:50,07:39:55,425.463
6,26,31,5,07:39:55,07:46:45,410.012
7,31,36,5,07:46:45,07:53:54,428.376
8,36,41,5,07:53:54,08:00:57,423.614
9,41,46,5,08:00:57,08:08:08,431.073
10,46,51,5,08:08:08,08:15:25,436.755
11,51,56,5,08:15:25,08:21:46,380.714
12,56,61,5,08:21:46,08:28:32,406.32
13,61,66,5,08:28:32,08:35:03,391.215
14,66,71,5,08:35:03,08:41:44,400.245
15,71,76,5,08:41:44,08:48:56,432.565
16,76,81,5,08:48:56,08:55:55,418.297
17,81,86,5,08:55:55,09:02:52,417.878
18,86,91,5,09:02:52,09:09:40,407.683
19,91,96,5,09:09:40,09:16:22,401.69
20,96,101,5,09:16:22,09:23:03,400.989
21,101,106,5,09:23:03,09:29:11,368.504
22,106,111,5,09:29:11,09:36:10,419.11
23,111,116,5,09:36:10,09:42:43,392.492
24,116,121,5,09:42:43,09:49:12,388.763
25,121,126,5,09:49:12,09:56:35,443.45
26,126,131,5,09:56:35,10:03:19,403.985
27,131,136,5,10:03:19,10:09:56,396.655
28,136,141,5,10:09:56,10:16:46,410.485
29,141,146,5,10:16:46,10:23:19,393.105
30,146,151,5,10:23:19,10:30:26,426.481
31,151,156,5,10:30:26,10:37:06,399.907
32,156,161,5,10:37:06,10:43:08,362.662
33,161,166,5,10:43:08,10:49:50,401.216
34,166,171,5,10:49:50,10:56:05,374.986
35,171,176,5,10:56:05,11:03:04,418.946
36,176,181,5,11:03:04,11:10:09,425.816
37,181,186,5,11:10:09,11:16:50,400.347
38,186,191,5,11:16:50,11:23:25,395.571
39,191,196,5,11:23:25,11:30:56,450.359
40,196,201,5,11:30:56,11:37:06,370.019
41,201,206,5,11:37:06,11:43:58,411.819
42,206,211,5,11:43:58,11:51:04,426.067
43,211,216,5,11:51:04,11:58:45,460.927
44,216,221,5,11:58:45,12:06:03,438.93
45,221,226,5,12:06:03,12:12:39,396.032
46,226,231,5,12:12:39,12:19:00,380.622
47,231,236,5,12:19:00,12:25:12,371.679
48,236,241,5,12:25:12,12:31:51,399.448
49,241,246,5,12:31:51,12:38:03,371.653
50,246,251,5,12:38:03,12:44:37,394.131
51,251,256,5,12:44:37,12:50:53,375.471
52,256,261,5,12:50:53,12:57:22,389.929
53,261,266,5,12:57:22,13:03:27,364.648
54,266,271,5,13:03:27,13:09:48,381.391
55,271,276,5,13:09:48,13:16:27,398.956
56,276,281,5,13:16:27,13:23:38,430.334
57,281,286,5,13:23:38,13:29:46,368.551
58,286,291,5,13:29:46,13:36:23,396.707
59,291,296,5,13:36:23,13:42:36,372.694
60,296,301,5,13:42:36,13:48:43,367.387
61,301,306,5,13:48:43,13:55:32,409.184
62,306,311,5,13:55:32,14:02:08,395.364
63,311,316,5,14:02:08,14:08:07,359.79
64,316,321,5,14:08:07,14:13:59,351.363
65,321,326,5,14:13:59,14:19:57,358.174
66,326,331,5,14:19:57,14:26:51,414.086
67,331,336,5,14:26:51,14:33:32,401.293
68,336,341,5,14:33:32,14:39:47,374.417
69,341,346,5,14:39:47,14:45:44,356.742
70,346,351,5,14:45:44,14:53:00,436.142
71,351,356,5,14:53:00,14:59:35,395.241
72,356,361,5,14:59:35,15:06:03,387.777
73,361,366,5,15:06:03,15:12:27,384.149
74,366,371,5,15:12:27,15:18:36,368.757
75,371,376,5,15:18:36,15:24:52,376.035
76,376,381,5,15:24:52,15:31:04,372.624
77,381,386,5,15:31:04,15:37:13,368.796
78,386,391,5,15:37:13,15:44:47,453.816
79,391,396,5,15:44:47,15:51:11,383.853
80,396,401,5,15:51:11,15:57:27,375.758
81,401,406,5,15:57:27,16:04:50,443.047
82,406,411,5,16:04:50,16:11:06,376.69
83,411,416,5,16:11:06,16:17:09,362.535
84,416,421,5,16:17:09,16:23:26,377.415
85,421,426,5,16:23:26,16:29:40,373.993
86,426,431,5,16:29:40,16:36:09,388.765
87,431,436,5,16:36:09,16:42:54,405.036
88,436,441,5,16:42:54,16:48:39,345.052
89,441,446,5,16:48:39,16:54:35,355.728
90,446,451,5,16:54:35,17:00:53,378.53
91,451,456,5,17:00:53,17:07:26,392.149
92,456,461,5,17:07:26,17:13:23,357.038
93,461,466,5,17:13:23,17:19:42,379.926
94,466,471,5,17:19:42,17:26:24,401.507
95,471,476,5,17:26:24,17:32:02,337.625
96,476,481,5,17:32:02,17:38:13,371.739
97,481,486,5,17:38:13,17:43:58,344.452
98,486,491,5,17:43:58,17:50:03,364.985
99,491,496,5,17:50:03,17:56:03,359.949
100,496,501,5,17:56:03,18:02:19,376.464
