flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.157,49153,5.0.0.2,50000,1.00765,500.426,499.418,1062.41,1062.14,1062.14,7.43744,0.52086,0.0253787,99.9746,63045,63029,66323340,66306508
2,7.0.0.156,49153,5.0.0.2,50000,1.01196,10.047,9.03507,58845.4,1054.44,1054.44,11.3459,2.24124,98.2081,1.79188,63174,1132,66459048,1190864
3,7.0.0.154,49153,5.0.0.2,50000,1.01299,500.427,499.414,908.108,907.855,907.855,7.41218,0.509243,0.0278355,99.9722,53888,53873,56690176,56674396
4,7.0.0.152,49153,5.0.0.2,50000,1.015,500.391,499.376,888.83,888.459,888.459,7.5582,0.530067,0.0417141,99.9583,52740,52718,55482480,55459336
5,7.0.0.155,49153,5.0.0.2,50000,1.01591,500.414,499.398,977.618,976.927,976.927,7.81101,0.649123,0.0706763,99.9293,58011,57970,61027572,60984440
6,7.0.0.57,49153,1.0.0.2,9,1.025,6.00703,4.98203,1230.02,1178.56,1178.56,28.7735,2.24961,2.40481,97.5952,998,974,766000,733952
8,7.0.0.153,49153,5.0.0.2,50000,1.03678,500.419,499.382,851.826,851.758,851.758,7.34075,0.47813,0.00791374,99.9921,50545,50541,53173340,53169132
9,7.0.0.126,49153,1.0.0.2,9,1.04,6.00703,4.96703,1179.94,1179.94,1179.94,14.3733,1.30143,0,100,973,973,732600,732600
11,7.0.0.33,49153,1.0.0.2,9,1.073,11.0106,9.93756,0.170666,0.128804,0.128804,11.6978,5.78214,25,75,4,3,212,160
12,7.0.0.129,49153,1.0.0.2,9,1.089,6.00456,4.91556,1190.6,1190.6,1190.6,11.1,1.08881,0,100,953,953,731560,731560
15,7.0.0.89,49153,1.0.0.2,9,1.159,3.17006,2.01106,122.888,49.8681,49.8681,12.1609,2.437,59.4276,40.5724,594,241,30892,12536
16,7.0.0.6,49153,1.0.0.2,9,1.164,2.23107,1.06707,93.2051,10.1662,10.1662,6.783,2.52533,89.1213,10.8787,239,26,12432,1356
19,7.0.0.141,49153,1.0.0.2,9,6.005,11.0066,5.00156,1168.61,1156.99,1156.99,21.1804,1.43304,0.623441,99.3766,802,797,730608,723348
21,7.0.0.151,49153,1.0.0.2,9,6.031,10.8361,4.80507,158.379,138.867,138.867,12.5804,2.28543,1.8622,98.1378,537,527,95128,83408
23,7.0.0.72,49153,1.0.0.2,9,6.056,11.0041,4.94806,1184.81,1184.81,1184.81,22.1127,0.662623,0,100,979,979,732812,732812
25,7.0.0.109,49153,1.0.0.2,9,6.07,11.0485,4.97853,290.521,247.52,247.52,30.2585,6.45015,5.03356,94.9664,596,566,180796,154036
27,7.0.0.108,49153,1.0.0.2,9,6.12,11.0081,4.88807,409.965,378.731,378.731,24.8369,3.48854,2.63975,97.3602,644,627,250492,231408
28,7.0.0.11,49153,1.0.0.2,9,6.13,11.0041,4.87406,1203.13,1203.13,1203.13,15.6149,0.640042,0,100,981,981,733016,733016
31,7.0.0.59,49153,1.0.0.2,9,11.016,16.0056,4.98956,1169.5,1160.19,1160.19,20.5364,1.38687,0.497512,99.5025,804,800,729412,723604
33,7.0.0.75,49153,1.0.0.2,9,11.051,16.0066,4.95557,1210.73,1166.19,1166.19,18.7347,2.70466,1.92308,98.0769,988,969,749980,722392
