flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.152,49153,5.0.0.2,50000,1.00801,479.057,478.049,1252.11,1252.08,1252.08,13.9593,2.69366,0.00281203,99.9972,71123,71121,74821396,74819292
2,7.0.0.154,49153,5.0.0.2,50000,1.01255,2.51907,1.50652,386125,1033.48,1033.48,18.4169,4.57892,99.7323,0.267654,69119,185,72713188,194620
3,7.0.0.153,49153,5.0.0.2,50000,1.01665,479.056,478.039,1151.61,1151.58,1151.58,13.151,2.748,0.0030575,99.9969,65413,65411,68814476,68812372
4,7.0.0.155,49153,5.0.0.2,50000,1.01929,479.049,478.03,806.706,806.688,806.688,13.8171,3.20877,0.00218241,99.9978,45821,45820,48203692,48202640
5,7.0.0.157,49153,5.0.0.2,50000,1.02357,187.432,186.408,3106.78,1208.21,1208.21,15.3579,2.93037,61.1105,38.8895,68813,26761,72391276,28152572
6,7.0.0.150,49153,1.0.0.2,9,1.032,6.00406,4.97206,1256.26,1179.08,1179.08,18.8597,2.53974,3.36301,96.637,1011,977,780776,732808
7,7.0.0.65,49153,1.0.0.2,9,1.036,6.00556,4.96956,1179.76,1179.76,1179.76,9.91642,1.12071,0,100,978,978,732860,732860
8,7.0.0.156,49153,5.0.0.2,50000,1.03652,10.3241,9.28754,48697.9,963.248,963.248,17.3067,4.67983,98.022,1.97801,53741,1063,56535532,1118276
11,7.0.0.9,49153,1.0.0.2,9,1.07,3.22203,2.15203,83.5229,34.4233,34.4233,4.92835,0.684115,58.7963,41.2037,432,178,22468,9260
13,7.0.0.73,49153,1.0.0.2,9,1.088,6.00406,4.91606,1192.6,1192.6,1192.6,15.1162,1.3353,0,100,980,980,732864,732864
15,7.0.0.43,49153,1.0.0.2,9,1.094,6.00406,4.91006,1192.2,1192.2,1192.2,15.35,1.27183,0,100,958,958,731720,731720
17,7.0.0.72,49153,1.0.0.2,9,1.114,6.00406,4.89006,1198.86,1198.86,1198.86,15.0118,1.34237,0,100,979,979,732812,732812
19,7.0.0.144,49153,1.0.0.2,9,6.014,10.5601,4.54607,1273.28,1273.28,1273.28,10.8052,0.903585,0,100,799,799,723552,723552
21,7.0.0.45,49153,1.0.0.2,9,6.054,10.5581,4.50406,1301.6,1301.6,1301.6,29.972,1.17553,0,100,979,979,732812,732812
23,7.0.0.142,49153,1.0.0.2,9,6.134,10.5581,4.42406,1325.14,1325.14,1325.14,36.1149,0.989202,0,100,979,979,732812,732812
24,7.0.0.138,49153,1.0.0.2,9,6.139,10.5616,4.42256,1351.85,1325.59,1325.59,13.4751,0.955452,1.01112,98.9889,989,979,747332,732812
27,7.0.0.28,49153,1.0.0.2,9,6.148,10.5581,4.41006,1366.22,1329.34,1329.34,45.8152,1.46414,1.40987,98.5901,993,979,753140,732812
28,7.0.0.8,49153,1.0.0.2,9,6.157,10.5581,4.40106,1332.06,1332.06,1332.06,16.4478,0.574494,0,100,979,979,732812,732812
31,7.0.0.131,49153,1.0.0.2,9,10.6016,15.5536,4.952,1168.74,1168.74,1168.74,10.7684,0.883052,0,100,797,797,723448,723448
33,7.0.0.52,49153,1.0.0.2,9,10.6246,15.5521,4.9275,1188.82,1188.82,1188.82,31.7415,0.968872,0,100,968,968,732240,732240
34,7.0.0.59,49153,1.0.0.2,9,10.6256,15.5546,4.929,1198.8,1182.3,1182.3,9.59611,1.74227,0.776053,99.2239,902,895,738608,728444
37,7.0.0.81,49153,1.0.0.2,9,10.6846,15.5556,4.871,1248.86,1203.55,1203.55,13.2824,1.40082,1.90381,98.0962,998,979,760400,732812
38,7.0.0.43,49154,1.0.0.2,9,10.6916,15.5521,4.8605,1206.15,1206.15,1206.15,26.2176,1.09376,0,100,979,979,732812,732812
40,7.0.0.82,49153,1.0.0.2,9,10.7086,15.5521,4.8435,1210.38,1210.38,1210.38,29.1924,1.10057,0,100,979,979,732812,732812
43,7.0.0.62,49153,1.0.0.2,9,15.5546,19.9611,4.4065,1422.59,1330.33,1330.33,12.7128,2.58191,3.45508,96.5449,1013,978,783580,732760
44,7.0.0.135,49153,1.0.0.2,9,15.5586,19.9591,4.4005,1332.04,1332.04,1332.04,9.63256,1.02782,0,100,975,975,732704,732704
45,7.0.0.72,49154,1.0.0.2,9,15.5626,19.9576,4.395,1333.81,1333.81,1333.81,31.9681,1.36134,0,100,978,978,732760,732760
49,7.0.0.28,49154,1.0.0.2,9,15.6326,19.9576,4.325,1355.49,1355.49,1355.49,31.9609,1.33475,0,100,979,979,732812,732812
50,7.0.0.136,49153,1.0.0.2,9,15.6376,19.9576,4.32,1357.06,1357.06,1357.06,15.3429,1.39702,0,100,979,979,732812,732812
53,7.0.0.117,49153,1.0.0.2,9,15.7006,19.9576,4.257,1377.24,1377.24,1377.24,15.5868,1.4481,0,100,980,980,732864,732864
55,7.0.0.103,49153,1.0.0.2,9,19.955,20.5896,0.634533,577.836,213.12,213.12,5.38142,1.54678,27.9379,72.0621,451,325,45832,16904
57,7.0.0.138,49154,1.0.0.2,9,19.97,24.9575,4.9875,1175.68,1175.6,1175.6,13.039,1.22412,0.102041,99.898,980,979,732964,732912
58,7.0.0.98,49153,1.0.0.2,9,19.977,24.9596,4.98253,1249.46,1153.87,1153.87,17.212,2.68755,4.14141,95.8586,990,949,778184,718652
61,7.0.0.136,49154,1.0.0.2,9,20.077,24.9596,4.88253,1200.96,1200.96,1200.96,9.95376,0.997969,0,100,980,980,732964,732964
63,7.0.0.62,49154,1.0.0.2,9,20.082,21.6081,1.52604,1176.88,662.066,662.066,6.92764,1.30829,46.771,53.229,1022,544,224496,126292
65,7.0.0.108,49153,1.0.0.2,9,20.117,24.9616,4.84454,737.174,717.906,717.906,11.0187,2.29679,1.1583,98.8417,777,768,446408,434740
67,7.0.0.73,49154,1.0.0.2,9,24.967,29.397,4.43,1306.64,1306.64,1306.64,9.59741,0.831536,0,100,799,799,723552,723552
69,7.0.0.126,49153,1.0.0.2,9,25.053,29.3956,4.34253,1350.11,1350.11,1350.11,27.5263,1.45979,0,100,980,980,732864,732864
71,7.0.0.27,49153,1.0.0.2,9,25.102,29.3956,4.29353,1365.42,1365.42,1365.42,29.8199,1.46119,0,100,979,979,732812,732812
73,7.0.0.26,49153,1.0.0.2,9,25.12,29.3956,4.27553,1376.61,1371.17,1371.17,25.5773,1.53255,0.203874,99.7961,981,979,735716,732812
74,7.0.0.117,49154,1.0.0.2,9,25.134,29.3956,4.26153,1375.68,1375.68,1375.68,27.5847,1.48273,0,100,979,979,732812,732812
77,7.0.0.13,49153,1.0.0.2,9,25.144,29.3986,4.25453,1418.99,1378.04,1378.04,10.4342,1.7655,1.50754,98.4925,995,980,754644,732864
79,7.0.0.90,49153,1.0.0.2,9,29.395,34.3956,5.00053,1172.37,1172.37,1172.37,28.647,1.5561,0,100,979,979,732812,732812
80,7.0.0.117,49155,1.0.0.2,9,29.399,34.3971,4.99803,1157.97,1157.97,1157.97,9.75316,0.893986,0,100,797,797,723448,723448
82,7.0.0.113,49153,1.0.0.2,9,29.41,34.3956,4.98553,1175.9,1175.9,1175.9,25.794,1.46259,0,100,979,979,732812,732812
85,7.0.0.59,49154,1.0.0.2,9,29.481,32.6581,3.17704,1848.8,1826.73,1826.73,17.8835,0.962455,0.715015,99.285,979,972,734212,725448
87,7.0.0.138,49155,1.0.0.2,9,29.56,34.3956,4.83553,1253.3,1212.46,1212.46,25.0947,1.63947,1.70512,98.2949,997,980,757548,732864
88,7.0.0.88,49153,1.0.0.2,9,29.576,34.3956,4.81953,1216.4,1216.4,1216.4,28.7077,1.52964,0,100,979,979,732812,732812
91,7.0.0.13,49154,1.0.0.2,9,34.392,39.3971,5.00503,1191.52,1163.67,1163.67,28.1454,1.34557,1.33482,98.6652,899,887,745452,728028
