round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,07:37:58,07:44:59,421.271
2,6,10.5536,4.55357,07:44:59,07:51:52,413.239
3,10.5536,15.5476,4.994,07:51:52,07:59:08,435.65
4,15.5476,19.953,4.40546,07:59:08,08:05:30,381.702
5,19.953,24.953,5,08:05:30,08:12:22,412.762
6,24.953,29.391,4.438,08:12:22,08:19:00,397.591
7,29.391,34.391,5,08:19:00,08:26:16,435.891
8,34.391,39.391,5,08:26:16,08:33:06,410.513
9,39.391,43.6941,4.30304,08:33:06,08:39:24,377.238
10,43.6941,48.6941,5,08:39:24,08:46:08,404.29
11,48.6941,53.6941,5,08:46:08,08:53:06,418.168
12,53.6941,58.6941,5,08:53:06,09:00:22,435.794
13,58.6941,63.6941,5,09:00:22,09:07:09,407.446
14,63.6941,68.4846,4.7905,09:07:09,09:14:10,420.425
15,68.4846,72.7591,4.2745,09:14:10,09:20:36,386.798
16,72.7591,77.7591,5,09:20:36,09:26:57,380.977
17,77.7591,82.7591,5,09:26:57,09:33:31,393.41
18,82.7591,87.7591,5,09:33:31,09:40:33,421.646
19,87.7591,92.7591,5,09:40:33,09:47:31,418.599
20,92.7591,97.7591,5,09:47:31,09:54:46,435.085
21,97.7591,102.759,5,09:54:46,10:01:20,393.441
22,102.759,107.039,4.27947,10:01:20,10:07:44,384.007
23,107.039,110.997,3.9585,10:07:44,10:13:52,368.841
24,110.997,115.997,5,10:13:52,10:20:26,393.202
25,115.997,119.744,3.7465,10:20:26,10:26:18,352.249
26,119.744,124.744,5,10:26:18,10:32:42,383.98
27,124.744,129.744,5,10:32:42,10:39:18,396.217
28,129.744,133.655,3.91104,10:39:18,10:45:07,349.355
29,133.655,137.637,3.982,10:45:07,10:51:03,355.135
30,137.637,142.637,5,10:51:03,10:57:37,394.308
31,142.637,147.637,5,10:57:37,11:04:02,384.791
32,147.637,152.637,5,11:04:02,11:10:47,405.619
