flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.157,49153,5.0.0.2,50000,1.01011,45.7766,44.7665,13827.8,1242.48,1242.48,10.8305,1.59208,91.0146,8.98536,73553,6609,77377756,6952668
2,7.0.0.152,49153,5.0.0.2,50000,1.01177,289.255,288.243,2113.5,1225.69,1225.69,8.23751,0.853961,42.0067,57.9933,72386,41979,76150072,44161908
3,7.0.0.155,49153,5.0.0.2,50000,1.0127,496.717,495.704,1211.51,1210.61,1210.61,7.82529,0.713723,0.0742734,99.9257,71358,71305,75068616,75012860
4,7.0.0.154,49153,5.0.0.2,50000,1.01927,496.718,495.699,1249.28,1248.87,1248.87,7.53176,0.657032,0.0326167,99.9674,73582,73558,77408264,77383016
5,7.0.0.153,49153,5.0.0.2,50000,1.02099,2.87807,1.85708,333408,1250.79,1250.79,7.39418,1.17593,99.6248,0.375153,73570,276,77395640,290352
6,7.0.0.156,49153,5.0.0.2,50000,1.02531,399.835,398.809,1558.91,1251.9,1251.9,7.47239,0.651659,19.6935,80.3065,73872,59324,77713344,62408848
7,7.0.0.105,49153,1.0.0.2,9,1.106,7.06407,5.95807,987.22,985.2,985.2,14.1557,1.07201,0.199005,99.801,1005,1003,735240,733736
8,7.0.0.2,49153,1.0.0.2,9,1.124,6.10903,4.98503,140.928,114.294,114.294,26.8566,5.42914,4.33145,95.6685,531,508,87816,71220
10,7.0.0.144,49153,1.0.0.2,9,1.131,6.00357,4.87257,130.047,106.208,106.208,9.13912,1.43079,1.89753,98.1025,527,517,79208,64688
12,7.0.0.149,49153,1.0.0.2,9,1.133,9.08706,7.95406,776.664,737.233,737.233,11.8423,2.74233,2.67062,97.3294,1011,984,772204,733000
15,7.0.0.91,49153,1.0.0.2,9,1.168,5.67303,4.50503,112.109,78.3124,78.3124,15.4271,1.8599,3.11284,96.8872,514,498,63132,44100
17,7.0.0.18,49153,1.0.0.2,9,1.175,6.00407,4.82907,130.96,103.984,103.984,15.6143,4.54484,3.24427,96.7557,524,507,79052,62768
19,7.0.0.105,49154,1.0.0.2,9,6.011,11.0041,4.99306,1173.46,1173.46,1173.46,23.2255,1.55814,0,100,971,971,732396,732396
20,7.0.0.85,49153,1.0.0.2,9,6.018,6.32157,0.303566,783.961,42.5871,42.5871,5.51405,1.64479,94.5804,5.41958,572,31,29748,1616
23,7.0.0.6,49153,1.0.0.2,9,6.121,11.0041,4.88306,1199.81,1199.81,1199.81,16.2039,1.22211,0,100,970,970,732344,732344
25,7.0.0.57,49153,1.0.0.2,9,6.172,11.0041,4.83206,1213.16,1213.16,1213.16,36.755,1.07883,0,100,978,978,732760,732760
26,7.0.0.122,49153,1.0.0.2,9,6.173,11.0041,4.83106,1213.33,1213.33,1213.33,24.7315,1.47868,0,100,977,977,732708,732708
29,7.0.0.49,49153,1.0.0.2,9,6.199,7.78757,1.58857,212.398,66.0118,66.0118,32.3076,5.29814,68.9273,31.0727,811,252,42176,13108
31,7.0.0.151,49153,1.0.0.2,9,11.053,16.367,5.31403,1165.62,1102.23,1102.23,12.6015,2.27116,2.90581,97.0942,998,969,774268,732160
33,7.0.0.19,49153,1.0.0.2,9,11.109,16.0041,4.89506,1197.46,1197.46,1197.46,30.5849,1.47886,0,100,977,977,732708,732708
35,7.0.0.85,49154,1.0.0.2,9,11.121,0,0,0,0,0,0,0,100,0,3,0,164,0
36,7.0.0.116,49153,1.0.0.2,9,11.125,16.0041,4.87906,1201.39,1201.39,1201.39,16.0737,1.3343,0,100,977,977,732708,732708
37,7.0.0.102,49153,1.0.0.2,9,11.128,16.0041,4.87606,1202.04,1202.04,1202.04,31.1483,1.47504,0,100,976,976,732656,732656
40,7.0.0.95,49153,1.0.0.2,9,11.188,16.0041,4.81606,1216.5,1216.5,1216.5,26.3317,1.52569,0,100,970,970,732344,732344
42,7.0.0.63,49153,1.0.0.2,9,16.064,21.6865,5.62253,1045.41,1045.41,1045.41,14.0406,0.752471,0,100,1027,1027,734732,734732
43,7.0.0.37,49153,1.0.0.2,9,16.064,23.1701,7.10607,195.366,143.931,143.931,23.0818,5.55621,7.44501,92.555,591,547,173536,127848
46,7.0.0.131,49153,1.0.0.2,9,16.078,21.5761,5.49806,1072.2,1072.2,1072.2,24.4982,0.840534,0,100,1081,1081,736880,736880
47,7.0.0.38,49153,1.0.0.2,9,16.089,21.0526,4.96357,171.96,103.087,103.087,20.7365,4.64653,7.53676,92.4632,544,503,106692,63960
50,7.0.0.124,49153,1.0.0.2,9,16.136,21.0901,4.95407,103.873,91.897,91.897,11.2771,1.69205,1.56863,98.4314,510,502,64324,56908
52,7.0.0.96,49153,1.0.0.2,9,16.165,22.3366,6.17156,965.382,946.561,946.561,12.6257,1.59351,1.00402,98.996,996,986,744740,730220
54,7.0.0.46,49153,1.0.0.2,9,21.006,26.0071,5.00106,40.9321,40.9321,40.9321,4.55828,0.154679,0,100,492,492,25588,25588
56,7.0.0.81,49153,1.0.0.2,9,21.015,26.0071,4.99206,40.7559,40.7559,40.7559,4.60979,0.244247,0,100,489,489,25432,25432
58,7.0.0.143,49153,1.0.0.2,9,21.022,26.0121,4.99006,40.939,39.5217,39.5217,32.7267,5.9648,3.46232,96.5377,491,474,25536,24652
60,7.0.0.107,49153,1.0.0.2,9,21.063,26.3901,5.32706,38.0127,36.6851,36.6851,24.0706,6.28577,3.50515,96.4948,485,468,25312,24428
62,7.0.0.144,49154,1.0.0.2,9,21.092,26.0071,4.91506,38.9399,38.9399,38.9399,4.83275,0.458146,0,100,460,460,23924,23924
63,7.0.0.124,49154,1.0.0.2,9,21.157,26.0096,4.85256,41.5846,41.5846,41.5846,4.58892,0.218581,0,100,485,485,25224,25224
66,7.0.0.41,49153,1.0.0.2,9,26.002,31.2566,5.25457,421.156,351.913,351.913,48.6766,4.94327,6.29921,93.7008,635,595,276624,231144
68,7.0.0.110,49153,1.0.0.2,9,26.093,32.0816,5.98857,1033.92,958.274,958.274,29.5067,1.75617,3.82353,96.1765,1020,981,773964,717336
69,7.0.0.4,49153,1.0.0.2,9,26.096,31.1311,5.03507,158.066,151.145,151.145,11.4762,1.00451,0.555556,99.4444,540,537,99484,95128
71,7.0.0.68,49153,1.0.0.2,9,26.115,31.31,5.19504,154.554,138.501,138.501,18.8797,3.25966,2.26415,97.7358,530,518,100364,89940
73,7.0.0.20,49153,1.0.0.2,9,26.118,31.9841,5.86606,1001.87,1001.87,1001.87,17.1027,1.26759,0,100,1025,1025,734628,734628
76,7.0.0.27,49153,1.0.0.2,9,26.198,31.9836,5.78556,1015.66,1015.66,1015.66,18.2251,1.28474,0,100,1023,1023,734524,734524
78,7.0.0.95,49154,1.0.0.2,9,31.05,36.0445,4.99453,1171.37,1171.37,1171.37,20.332,0.858866,0,100,950,950,731304,731304
79,7.0.0.102,49154,1.0.0.2,9,31.092,36.0046,4.91256,1193.37,1193.37,1193.37,30.1151,1.15403,0,100,979,979,732812,732812
80,7.0.0.127,49153,1.0.0.2,9,31.095,36.0481,4.95307,191.17,144.266,144.266,14.4665,2.03336,3.61664,96.3834,553,533,118360,89320
81,7.0.0.36,49153,1.0.0.2,9,31.096,36.0046,4.90856,1194.34,1194.34,1194.34,47.4795,0.911924,0,100,979,979,732812,732812
82,7.0.0.18,49154,1.0.0.2,9,31.097,36.2041,5.10707,433.326,369.477,369.477,28.708,3.24374,4.53172,95.4683,662,632,276628,235868
86,7.0.0.24,49153,1.0.0.2,9,31.173,35.7921,4.61907,124.61,86.7985,86.7985,9.03779,1.88009,3.06513,96.9349,522,506,71948,50116
90,7.0.0.150,49153,1.0.0.2,9,36.046,41.0041,4.95806,1180.91,1180.91,1180.91,22.7403,0.674311,0,100,961,961,731876,731876
92,7.0.0.47,49153,1.0.0.2,9,36.08,41.8301,5.75007,1021.79,1021.79,1021.79,17.185,1.14629,0,100,1021,1021,734420,734420
94,7.0.0.129,49153,1.0.0.2,9,36.11,41.8311,5.72107,1027.26,1027.26,1027.26,14.0773,1.21901,0,100,1025,1025,734628,734628
95,7.0.0.123,49153,1.0.0.2,9,36.112,41.0431,4.93108,154.164,139.945,139.945,9.80297,1.36975,1.30841,98.6916,535,528,95024,86260
98,7.0.0.125,49153,1.0.0.2,9,36.14,41.8301,5.69007,1032.56,1032.56,1032.56,12.1011,1.19928,0,100,1021,1021,734420,734420
