round,ids
2,4.04657;4.25607;4.29407;4.34157
3,4.03807;4.03807;4.10107;4.20357
7,4.67353;4.84007
8,4.80757
10,4.07903;4.09156
11,4.13557
12,3.40007;3.80757;4.44453;4.44857
13,3.94007;4.00657;4.01967;4.02356
14,3.63457;4.09753;4.44057;4.50857
15,2.75007;3.46853
16,1.93607;3.17057;3.78107
17,3.11207;3.11507;3.56907;3.97457
18,3.62557;3.90853;4.04957;4.56607
19,4.52953;4.73707;4.80507
20,1.59703;2.39853;2.85653;2.86757
21,2.60103;3.10307;4.43457;4.57757;4.70906
22,4.55707;4.82757;4.98003;4.98053
23,2.61107;2.94557;3.61257
24,3.67653;4.03603;4.11903
25,3.27107;3.39757;4.21507
26,2.31807
27,3.48656;4.13557;4.26407
28,2.91307;3.04807
29,3.82107;4.07053;4.18057
30,3.86257;4.04453;4.24953
31,2.48357;2.88307;3.59657
32,3.42707;3.50603;4.39903;4.48153
33,2.86807;3.03407;3.96407
34,2.54407;2.82357;3.02253
35,3.08156;3.08207;3.26657
36,3.40357;3.63303;4.03157
37,3.22107;3.36507;3.68106
38,3.40157;3.85953;3.95657;4.10757;4.51903;4.80257
39,1.7695;3.20996;3.42546;3.996
40,3.6155;4.019;4.1075;4.711
41,1.771;3.721;4.2265;4.2815;4.46396
42,4.702;4.873
43,2.45047;2.5555;2.85596;3.4525;3.5425
44,3.9565;4.0425;4.157;4.8
45,1.903;2.01046
46,2.294;2.7645;3.47647
47,4.2985;4.39;4.553;4.9065;4.9195
48,2.665;4.675;4.67996
49,2.254;4.58797;4.9365
50,1.6745;2.6555;2.96996;3.034
51,1.6475;2.6625;2.969;4.3535
52,3.064;3.208;3.9845
53,3.38846;3.88746;4.237;4.77396
54,2.4845;3.2845;4.5125
55,2.5935;2.678;3.4915
56,3.111;3.352;3.476;4.2865
57,1.8245;2.949;2.9555;4.474
58,2.6425;2.763;3.998;4.1315;4.201
59,2.629;3.0855;3.146;3.258
60,1.57047;3.132;3.1605;3.185
61,2.367;2.8415;2.9495;2.99546
62,2.80947;2.92646;3.9105
63,2.62296;2.81497;3.77497;4.01;4.2865;4.28996
64,3.12354;3.17904;3.51554;4.17353;4.62704
65,1.4005;2.87754;2.87904;3.18304;3.23703
66,1.5555;2.83154;3.21454;3.65654;3.80004;3.83854
67,1.43496;1.8665;3.883
68,2.87096;3.08;3.545;3.54596;3.7035;3.73446
69,1.75504;2.80004;3.04154
70,1.865;3.22054;3.71954;3.97403;4.079;4.12954
71,1.7265;2.071;2.63346;2.7085
72,3.14246;3.3015;4.75046;4.8415
73,1.161;1.406
74,1.699;2.676
75,1.1825;2.6145;2.6145;2.677
76,2.4395;2.867;3.13796;3.3095;3.674;3.9275
77,2.771;3.199;3.691
78,1.36546;1.964;2.88397
79,1.58946;2.6185;3.033;3.107;3.5325
80,1.818;2.3955;2.7445
81,2.47546;3.96;4.1875
82,1.641;2.8355;3.286;3.2935;3.3975
83,2.19;2.1905;2.318
84,1.192;2.2325
85,1.2415;2.0265;2.4055;3.434
86,2.9585;2.966;3.317
87,1.2775;1.556;1.9645
88,2.16646;2.326;2.507;2.643
89,1.37897;3.8615;3.8645;4.44796
90,1.994;2.8805;3.359;3.36
91,2.5845;2.624;2.625;2.7445
92,3.28646;3.3165;4.1;4.11596
93,1.65646;1.93
94,2.11646;2.4455;2.52896;3.86747
95,1.934;2.5195;2.7635;3.77496
96,1.5815;2.41546;2.8785;2.9295
97,1.50396
98,2.2785;2.3345;3.2175;3.418
99,1.145;2.5685;2.5715;2.5805
100,1.3505;2.971;3.0215;3.9845
